GHG emissions by building type (metric ton)
t_periods,emissions_comm,Sub,Archetype,NewOld,Emisions
2045,CO2e,Commercial,Transportation and Warehousing,New,7428.679209301035
2045,CO2e,Commercial,Transportation and Warehousing,Old,25174.082753112085
2045,CO2e,Commercial,Wholesale Trade,New,4326.481354665047
2045,CO2e,Commercial,Wholesale Trade,Old,47803.106044324915
2045,CO2e,Industry,,,223.70809770371167
2045,CO2e,Public,Hospital,New,4233.947951492423
2045,CO2e,Public,Hospital,Old,12677.56077049769
2045,CO2e,Public,Municipality,New,3719.1131310005258
2045,CO2e,Public,Municipality,Old,10705.674212970323
2045,CO2e,Public,Post-Secondary Institution,New,4476.994570620401
2045,CO2e,Public,Post-Secondary Institution,Old,25813.393098685992
2045,CO2e,Public,School board,New,5289.550324799113
2045,CO2e,Public,School board,Old,18172.843103269293
2045,CO2e,Residential,Apartments,New,27161.102097264098
2045,CO2e,Residential,Apartments,Old,53374.50628148883
2045,CO2e,Residential,Single Attached,New,1864.1313672046704
2045,CO2e,Residential,Single Attached,Old,19849.83625576888
2045,CO2e,Residential,Single Detached,New,7937.586335807759
2045,CO2e,Residential,Single Detached,Old,35418.60322921542
2045,N2O,Commercial,"Arts, Entertainment and Recreation",New,0.06439729431575225
2045,N2O,Commercial,"Arts, Entertainment and Recreation",Old,0.39142102742110924
2045,N2O,Commercial,Accommodation and Food Services,New,0.03635032095789242
2045,N2O,Commercial,Accommodation and Food Services,Old,0.421520587327385
2045,N2O,Commercial,Educational Services,New,0.20078720668359026
2045,N2O,Commercial,Educational Services,Old,1.0924119511790906
2045,N2O,Commercial,Health Care and Social Assistance,New,0.22862181805447523
2045,N2O,Commercial,Health Care and Social Assistance,Old,0.6205846556304432
2045,N2O,Commercial,Information and Cultural Industries,Old,0.06411366211938406
2045,N2O,Commercial,Offices,New,0.263686183143961
2045,N2O,Commercial,Offices,Old,4.654212263207026
2045,N2O,Commercial,Other Services,New,0.14282542320253197
2045,N2O,Commercial,Other Services,Old,0.4920653787794967
2045,N2O,Commercial,Retail Trade,New,0.2716933320866432
2045,N2O,Commercial,Retail Trade,Old,1.4824971159347835
2045,N2O,Commercial,Transportation and Warehousing,New,0.13985543411850096
2045,N2O,Commercial,Transportation and Warehousing,Old,0.4674482606157276
2045,N2O,Commercial,Wholesale Trade,New,0.08245173816660717
2045,N2O,Commercial,Wholesale Trade,Old,0.8846678291825602
2045,N2O,Industry,,,0.5810375614596863
2045,N2O,Public,Hospital,New,0.08053582169754243
2045,N2O,Public,Hospital,Old,0.23659470515370642
2045,N2O,Public,Municipality,New,0.0711283954804621
2045,N2O,Public,Municipality,Old,0.20021813628256085
2045,N2O,Public,Post-Secondary Institution,New,0.08512549686499128
2045,N2O,Public,Post-Secondary Institution,Old,0.4787279548671181
2045,N2O,Public,School board,New,0.10015584540373576
2045,N2O,Public,School board,Old,0.33788921580909875
2045,N2O,Residential,Apartments,New,4.540259209267642
2045,N2O,Residential,Apartments,Old,1.0880428793050005
2045,N2O,Residential,Single Attached,New,0.5632473109498927
2045,N2O,Residential,Single Attached,Old,0.4697685191211538
2045,N2O,Residential,Single Detached,New,2.2985573642230346
2045,N2O,Residential,Single Detached,Old,0.7573373552652135
2050,CH4,Commercial,"Arts, Entertainment and Recreation",New,0.0225036277946746
2050,CH4,Commercial,"Arts, Entertainment and Recreation",Old,0.2937369348632291
2050,CH4,Commercial,Accommodation and Food Services,New,0.014192077691073297
2050,CH4,Commercial,Accommodation and Food Services,Old,0.32080555223284996
2050,CH4,Commercial,Educational Services,New,0.0635091633296761
2050,CH4,Commercial,Educational Services,Old,0.9647854526192936
2050,CH4,Commercial,Health Care and Social Assistance,New,0.06725440456471758
2050,CH4,Commercial,Health Care and Social Assistance,Old,0.50946640813211
2050,CH4,Commercial,Information and Cultural Industries,Old,0.0418095488592656
2050,CH4,Commercial,Offices,New,0.09122611205802268
2050,CH4,Commercial,Offices,Old,4.508431880450253
2050,CH4,Commercial,Other Services,New,0.04964849588396682
2050,CH4,Commercial,Other Services,Old,0.38883656075527784
2050,CH4,Commercial,Retail Trade,New,0.11569738604392514
2050,CH4,Commercial,Retail Trade,Old,1.3474979787076076
2050,CH4,Commercial,Transportation and Warehousing,New,0.08318401787488627
2050,CH4,Commercial,Transportation and Warehousing,Old,0.4061960603233974
2050,CH4,Commercial,Wholesale Trade,New,0.029612214339092686
2050,CH4,Commercial,Wholesale Trade,Old,0.7647500599386261
2050,CH4,Industry,,,1.6021215068329804
2050,CH4,Public,Hospital,New,0.011636061269931455
2050,CH4,Public,Hospital,Old,0.021148777058375805
2050,CH4,Public,Municipality,New,0.011811900443414099
2050,CH4,Public,Municipality,Old,0.020248273612282017
2050,CH4,Public,Post-Secondary Institution,New,0.012437452597151578
2050,CH4,Public,Post-Secondary Institution,Old,0.0394386382310672
2050,CH4,Public,School board,New,0.013060174978658376
2050,CH4,Public,School board,Old,0.02833320616445183
2050,CH4,Residential,Apartments,New,426.8344875984638
2050,CH4,Residential,Apartments,Old,14.378569348310016
2050,CH4,Residential,Single Attached,New,50.27419411974925
2050,CH4,Residential,Single Attached,Old,13.82360348637563
2050,CH4,Residential,Single Detached,New,212.0216948095047
2050,CH4,Residential,Single Detached,Old,14.06546865345218
2050,CO2,Commercial,"Arts, Entertainment and Recreation",New,1069.0361670055308
2050,CO2,Commercial,"Arts, Entertainment and Recreation",Old,14867.421400896717
2050,CO2,Commercial,Accommodation and Food Services,New,654.0103561679031
2050,CO2,Commercial,Accommodation and Food Services,Old,16247.068120730039
2050,CO2,Commercial,Educational Services,New,3139.3506613538407
2050,CO2,Commercial,Educational Services,Old,49095.97102922714
2050,CO2,Commercial,Health Care and Social Assistance,New,3327.9951826545116
2050,CO2,Commercial,Health Care and Social Assistance,Old,25868.417521589585
2050,CO2,Commercial,Information and Cultural Industries,Old,2043.5753456268046
2050,CO2,Commercial,Offices,New,4546.330194685553
2050,CO2,Commercial,Offices,Old,229905.8398089115
2050,CO2,Commercial,Other Services,New,2437.878842342815
2050,CO2,Commercial,Other Services,Old,19716.984836215113
2050,CO2,Commercial,Retail Trade,New,5792.218048799971
2050,CO2,Commercial,Retail Trade,Old,68621.46920565178
2050,CO2,Commercial,Transportation and Warehousing,New,4152.309127463212
2050,CO2,Commercial,Transportation and Warehousing,Old,20611.041439360197
2050,CO2,Commercial,Wholesale Trade,New,1425.4763608024468
2050,CO2,Commercial,Wholesale Trade,Old,38891.45924294397
2050,CO2,Industry,,,39338.175244850434
2050,CO2,Public,Hospital,New,513.9574018513151
2050,CO2,Public,Hospital,Old,971.6819371307048
2050,CO2,Public,Municipality,New,520.6660635828741
2050,CO2,Public,Municipality,Old,928.7662288731121
2050,CO2,Public,Post-Secondary Institution,New,552.6563557833803
2050,CO2,Public,Post-Secondary Institution,Old,1901.4155448673455
2050,CO2,Public,School board,New,581.5663071746974
2050,CO2,Public,School board,Old,1337.001191185338
2050,CO2,Residential,Apartments,New,21003.322841466703
2050,CO2,Residential,Apartments,Old,42424.13921852346
2050,CO2,Residential,Single Attached,New,1034.5127928923719
2050,CO2,Residential,Single Attached,Old,16575.39960132679
2050,CO2,Residential,Single Detached,New,3754.9074950449913
2050,CO2,Residential,Single Detached,Old,25092.470721502315
2050,CO2e,Commercial,"Arts, Entertainment and Recreation",New,1077.1490069299912
2050,CO2e,Commercial,"Arts, Entertainment and Recreation",Old,14958.220759237087
2050,CO2e,Commercial,Accommodation and Food Services,New,659.4263872108754
2050,CO2e,Commercial,Accommodation and Food Services,Old,16346.075084239563
2050,CO2e,Commercial,Educational Services,New,3160.2211105576835
2050,CO2e,Commercial,Educational Services,Old,49390.10118817559
2050,CO2e,Commercial,Health Care and Social Assistance,New,3350.013750793483
2050,CO2e,Commercial,Health Care and Social Assistance,Old,26024.602181882718
2050,CO2e,Commercial,Information and Cultural Industries,Old,2057.709043831743
2050,CO2e,Commercial,Offices,New,4575.6906792574655
2050,CO2e,Commercial,Offices,Old,231273.35167070664
2050,CO2e,Commercial,Other Services,New,2454.4753665815106
2050,CO2e,Commercial,Other Services,Old,19836.611404152536
2050,CO2e,Commercial,Retail Trade,New,5829.007116492563
2050,CO2e,Commercial,Retail Trade,Old,69031.53259398438
2050,CO2e,Commercial,Transportation and Warehousing,New,4179.071753811689
2050,CO2e,Commercial,Transportation and Warehousing,Old,20735.897052682594
2050,CO2e,Commercial,Wholesale Trade,New,1435.8584151763503
2050,CO2e,Commercial,Wholesale Trade,Old,39124.9894663142
2050,CO2e,Industry,,,39763.230369469464
2050,CO2e,Public,Hospital,New,518.6477020714271
2050,CO2e,Public,Hospital,Old,979.5707028628898
2050,CO2e,Public,Municipality,New,525.4558335985444
2050,CO2e,Public,Municipality,Old,936.362964512798
2050,CO2e,Public,Post-Secondary Institution,New,557.6586370665685
2050,CO2e,Public,Post-Secondary Institution,Old,1914.8660248664823
2050,CO2e,Public,School board,New,586.7866517377166
2050,CO2e,Public,School board,Old,1347.0783536943848
2050,CO2e,Residential,Apartments,New,31428.57090882582
2050,CO2e,Residential,Apartments,Old,43005.47819022603
2050,CO2e,Residential,Single Attached,New,2256.0448826591924
2050,CO2e,Residential,Single Attached,Old,17002.068650537676
2050,CO2e,Residential,Single Detached,New,8897.958465166701
2050,CO2e,Residential,Single Detached,Old,25571.537264362138
2050,N2O,Commercial,"Arts, Entertainment and Recreation",New,0.025638468928765406
2050,N2O,Commercial,"Arts, Entertainment and Recreation",Old,0.28399625069879836
2050,N2O,Commercial,Accommodation and Food Services,New,0.01717448795791869
2050,N2O,Commercial,Accommodation and Food Services,Old,0.30963102990816377
2050,N2O,Commercial,Educational Services,New,0.06555958648965624
2050,N2O,Commercial,Educational Services,Old,0.9190257196089899
2050,N2O,Commercial,Health Care and Social Assistance,New,0.06914840819836258
2050,N2O,Commercial,Health Care and Social Assistance,Old,0.4882076030950824
2050,N2O,Commercial,Information and Cultural Industries,Old,0.04448220697615927
2050,N2O,Commercial,Offices,New,0.09209643026405506
2050,N2O,Commercial,Offices,Old,4.271257692300308
2050,N2O,Commercial,Other Services,New,0.05219431484943501
2050,N2O,Commercial,Other Services,Old,0.3740302018843659
2050,N2O,Commercial,Retail Trade,New,0.11530007579084782
2050,N2O,Commercial,Retail Trade,Old,1.2810937274487826
2050,N2O,Commercial,Transportation and Warehousing,New,0.0839455099768566
2050,N2O,Commercial,Transportation and Warehousing,Old,0.3903540136094281
2050,N2O,Commercial,Wholesale Trade,New,0.032752341854976004
2050,N2O,Commercial,Wholesale Trade,Old,0.7297666849378223
2050,N2O,Industry,,,1.3134582985756007
2050,N2O,Public,Hospital,New,0.014919271588737414
2050,N2O,Public,Hospital,Old,0.024982018167647644
2050,N2O,Public,Municipality,New,0.015240671497847828
2050,N2O,Public,Municipality,Old,0.024065509710831302
2050,N2O,Public,Post-Secondary Institution,New,0.015909714022306634
2050,N2O,Public,Post-Secondary Institution,Old,0.04235660602779733
2050,N2O,Public,School board,New,0.01659758687405238
2050,N2O,Public,School board,Old,0.03181934624024588
2050,N2O,Residential,Apartments,New,4.90511351607846
2050,N2O,Residential,Apartments,Old,0.9375470315035613
2050,N2O,Residential,Single Attached,New,0.5562886350741066
2050,N2O,Residential,Single Attached,Old,0.4576287785133733
2050,N2O,Residential,Single Detached,New,2.3174341581278823
2050,N2O,Residential,Single Detached,Old,0.6164151044876941
