regions,periods,tech,maxact,maxact_unites,max_act_notes
TO,2046,PUBBDGPSINewSHPLT1500WSTDELC_23,0,,
TO,2046,PUBBDGPSINewSHPLT500WSTDELC_23,0,,
TO,2046,PUBBDGPSINewWH______STDELC_16,0,,
TO,2046,PUBBDGPSINewWH______STDHFO_16,0,,
TO,2046,PUBBDGPSINewWH______STDKER_16,0,,
TO,2046,PUBBDGPSINewWH______STDLFO_16,0,,
TO,2046,PUBBDGPSINewWH______STDNGA_16,0,,
TO,2046,PUBBDGPSINewWHSTHBCKSTDELC_23,0,,
TO,2046,PUBBDGPSINewWHSTHBCKSTDNGA_23,0,,
TO,2046,PUBBDGPSINewWHSYS___ESRPRO_23,0,,
TO,2046,PUBBDGPSINewWHSYS___STDBMA_23,0,,
TO,2046,PUBBDGPSINewWHSYS___STDBWP_23,0,,
TO,2046,PUBBDGPSINewWHSYS___STDHFO_23,0,,
TO,2046,PUBBDGPSINewWHSYS___STDKER_23,0,,
TO,2046,PUBBDGPSINewWHSYS___STDLFO_23,0,,
TO,2046,PUBBDGPSINewWHWTK___ESRNGA_23,0,,
TO,2046,PUBBDGPSINewWHWTK___HIGELC_23,0,,
TO,2046,PUBBDGPSINewWHWTK___HIGNGA_23,0,,
TO,2046,PUBBDGPSINewWHWTK___STDELC_23,0,,
TO,2046,PUBBDGPSINewWHWTK___STDNGA_23,0,,
TO,2046,PUBBDGPSIOldSHFUR___ESRNGA_23,0,,
TO,2046,PUBBDGPSIOldSHFUR___ESRPRO_23,0,,
TO,2046,PUBBDGPSIOldSHFUR___HIGHFO_23,0,,
TO,2046,PUBBDGPSIOldSHFUR___HIGLFO_23,0,,
TO,2046,PUBBDGPSIOldSHFUR___HIGNGA_16,0,,
TO,2046,PUBBDGPSIOldSHFUR___HIGNGA_23,0,,
TO,2046,PUBBDGPSIOldSHFUR___HIGPRO_23,0,,
TO,2046,PUBBDGPSIOldSHFUR___STDELC_16,0,,
TO,2046,PUBBDGPSIOldSHFUR___STDELC_23,0,,
TO,2046,PUBBDGPSIOldSHFUR___STDHFO_16,0,,
TO,2046,PUBBDGPSIOldSHFUR___STDHFO_23,0,,
TO,2046,PUBBDGPSIOldSHFUR___STDKER_16,0,,
TO,2046,PUBBDGPSIOldSHFUR___STDKER_23,0,,
TO,2046,PUBBDGPSIOldSHFUR___STDLFO_16,0,,
TO,2046,PUBBDGPSIOldSHFUR___STDLFO_23,0,,
TO,2046,PUBBDGPSIOldSHFUR___STDNGA_16,0,,
TO,2046,PUBBDGPSIOldSHFUR___STDNGA_23,0,,
TO,2046,PUBBDGPSIOldSHFUR___STDPRO_16,0,,
TO,2046,PUBBDGPSIOldSHFUR___STDPRO_23,0,,
TO,2046,PUBBDGPSIOldSHFURLARSTDHH2_23,0,,
TO,2046,PUBBDGPSIOldSHFURMEDSTDHH2_23,0,,
TO,2046,PUBBDGPSIOldSHFURSMASTDHH2_23,0,,
TO,2046,PUBBDGPSIOldSHHEP___STDNGA_23,0,,
TO,2046,PUBBDGPSIOldSHPLT___STDELC_16,0,,
TO,2046,PUBBDGPSIOldSHPLT1000WSTDELC_23,0,,
TO,2046,PUBBDGPSIOldSHPLT1500WSTDELC_23,0,,
TO,2046,PUBBDGPSIOldSHPLT500WSTDELC_23,0,,
TO,2046,PUBBDGPSIOldWH______STDELC_16,0,,
TO,2046,PUBBDGPSIOldWH______STDHFO_16,0,,
TO,2046,PUBBDGPSIOldWH______STDKER_16,0,,
TO,2046,PUBBDGPSIOldWH______STDLFO_16,0,,
TO,2046,PUBBDGPSIOldWH______STDNGA_16,0,,
TO,2046,PUBBDGPSIOldWHSTHBCKSTDELC_23,0,,
TO,2046,PUBBDGPSIOldWHSTHBCKSTDNGA_23,0,,
TO,2046,PUBBDGPSIOldWHSYS___ESRPRO_23,0,,
TO,2046,PUBBDGPSIOldWHSYS___STDBMA_23,0,,
TO,2046,PUBBDGPSIOldWHSYS___STDBWP_23,0,,
TO,2046,PUBBDGPSIOldWHSYS___STDHFO_23,0,,
TO,2046,PUBBDGPSIOldWHSYS___STDKER_23,0,,
TO,2046,PUBBDGPSIOldWHSYS___STDLFO_23,0,,
TO,2046,PUBBDGPSIOldWHWTK___ESRNGA_23,0,,
TO,2046,PUBBDGPSIOldWHWTK___HIGELC_23,0,,
TO,2046,PUBBDGPSIOldWHWTK___HIGNGA_23,0,,
TO,2046,PUBBDGPSIOldWHWTK___STDELC_23,0,,
TO,2046,PUBBDGPSIOldWHWTK___STDNGA_23,0,,
TO,2046,PUBBDGSBDNewSHFUR___ESRNGA_23,0,,
TO,2046,PUBBDGSBDNewSHFUR___ESRPRO_23,0,,
TO,2046,PUBBDGSBDNewSHFUR___HIGHFO_23,0,,
TO,2046,PUBBDGSBDNewSHFUR___HIGLFO_23,0,,
TO,2046,PUBBDGSBDNewSHFUR___HIGNGA_16,0,,
TO,2046,PUBBDGSBDNewSHFUR___HIGNGA_23,0,,
TO,2046,PUBBDGSBDNewSHFUR___HIGPRO_23,0,,
TO,2046,PUBBDGSBDNewSHFUR___STDELC_16,0,,
TO,2046,PUBBDGSBDNewSHFUR___STDELC_23,0,,
TO,2046,PUBBDGSBDNewSHFUR___STDHFO_16,0,,
TO,2046,PUBBDGSBDNewSHFUR___STDHFO_23,0,,
TO,2046,PUBBDGSBDNewSHFUR___STDKER_16,0,,
TO,2046,PUBBDGSBDNewSHFUR___STDKER_23,0,,
TO,2046,PUBBDGSBDNewSHFUR___STDLFO_16,0,,
TO,2046,PUBBDGSBDNewSHFUR___STDLFO_23,0,,
TO,2046,PUBBDGSBDNewSHFUR___STDNGA_16,0,,
TO,2046,PUBBDGSBDNewSHFUR___STDNGA_23,0,,
TO,2046,PUBBDGSBDNewSHFUR___STDPRO_16,0,,
TO,2046,PUBBDGSBDNewSHFUR___STDPRO_23,0,,
TO,2046,PUBBDGSBDNewSHFURLARSTDHH2_23,0,,
TO,2046,PUBBDGSBDNewSHFURMEDSTDHH2_23,0,,
TO,2046,PUBBDGSBDNewSHFURSMASTDHH2_23,0,,
TO,2046,PUBBDGSBDNewSHHEP___STDNGA_23,0,,
TO,2046,PUBBDGSBDNewSHPLT___STDELC_16,0,,
TO,2046,PUBBDGSBDNewSHPLT1000WSTDELC_23,0,,
TO,2046,PUBBDGSBDNewSHPLT1500WSTDELC_23,0,,
TO,2046,PUBBDGSBDNewSHPLT500WSTDELC_23,0,,
TO,2046,PUBBDGSBDNewWH______STDELC_16,0,,
TO,2046,PUBBDGSBDNewWH______STDHFO_16,0,,
TO,2046,PUBBDGSBDNewWH______STDKER_16,0,,
TO,2046,PUBBDGSBDNewWH______STDLFO_16,0,,
TO,2046,PUBBDGSBDNewWH______STDNGA_16,0,,
TO,2046,PUBBDGSBDNewWHSTHBCKSTDELC_23,0,,
TO,2046,PUBBDGSBDNewWHSTHBCKSTDNGA_23,0,,
TO,2046,PUBBDGSBDNewWHSYS___ESRPRO_23,0,,
TO,2046,PUBBDGSBDNewWHSYS___STDBMA_23,0,,
TO,2046,PUBBDGSBDNewWHSYS___STDBWP_23,0,,
TO,2046,PUBBDGSBDNewWHSYS___STDHFO_23,0,,
TO,2046,PUBBDGSBDNewWHSYS___STDKER_23,0,,
TO,2046,PUBBDGSBDNewWHSYS___STDLFO_23,0,,
TO,2046,PUBBDGSBDNewWHWTK___ESRNGA_23,0,,
TO,2046,PUBBDGSBDNewWHWTK___HIGELC_23,0,,
TO,2046,PUBBDGSBDNewWHWTK___HIGNGA_23,0,,
TO,2046,PUBBDGSBDNewWHWTK___STDELC_23,0,,
TO,2046,PUBBDGSBDNewWHWTK___STDNGA_23,0,,
TO,2046,PUBBDGSBDOldSHFUR___ESRNGA_23,0,,
TO,2046,PUBBDGSBDOldSHFUR___ESRPRO_23,0,,
TO,2046,PUBBDGSBDOldSHFUR___HIGHFO_23,0,,
TO,2046,PUBBDGSBDOldSHFUR___HIGLFO_23,0,,
TO,2046,PUBBDGSBDOldSHFUR___HIGNGA_16,0,,
TO,2046,PUBBDGSBDOldSHFUR___HIGNGA_23,0,,
TO,2046,PUBBDGSBDOldSHFUR___HIGPRO_23,0,,
TO,2046,PUBBDGSBDOldSHFUR___STDELC_16,0,,
TO,2046,PUBBDGSBDOldSHFUR___STDELC_23,0,,
TO,2046,PUBBDGSBDOldSHFUR___STDHFO_16,0,,
TO,2046,PUBBDGSBDOldSHFUR___STDHFO_23,0,,
TO,2046,PUBBDGSBDOldSHFUR___STDKER_16,0,,
TO,2046,PUBBDGSBDOldSHFUR___STDKER_23,0,,
TO,2046,PUBBDGSBDOldSHFUR___STDLFO_16,0,,
TO,2046,PUBBDGSBDOldSHFUR___STDLFO_23,0,,
TO,2046,PUBBDGSBDOldSHFUR___STDNGA_16,0,,
TO,2046,PUBBDGSBDOldSHFUR___STDNGA_23,0,,
TO,2046,PUBBDGSBDOldSHFUR___STDPRO_16,0,,
TO,2046,PUBBDGSBDOldSHFUR___STDPRO_23,0,,
TO,2046,PUBBDGSBDOldSHFURLARSTDHH2_23,0,,
TO,2046,PUBBDGSBDOldSHFURMEDSTDHH2_23,0,,
TO,2046,PUBBDGSBDOldSHFURSMASTDHH2_23,0,,
TO,2046,PUBBDGSBDOldSHHEP___STDNGA_23,0,,
TO,2046,PUBBDGSBDOldSHPLT___STDELC_16,0,,
TO,2046,PUBBDGSBDOldSHPLT1000WSTDELC_23,0,,
TO,2046,PUBBDGSBDOldSHPLT1500WSTDELC_23,0,,
TO,2046,PUBBDGSBDOldSHPLT500WSTDELC_23,0,,
TO,2046,PUBBDGSBDOldWH______STDELC_16,0,,
TO,2046,PUBBDGSBDOldWH______STDHFO_16,0,,
TO,2046,PUBBDGSBDOldWH______STDKER_16,0,,
TO,2046,PUBBDGSBDOldWH______STDLFO_16,0,,
TO,2046,PUBBDGSBDOldWH______STDNGA_16,0,,
TO,2046,PUBBDGSBDOldWHHEP___STDELC_23,0,,
TO,2046,PUBBDGSBDOldWHSTHBCKSTDELC_23,0,,
TO,2046,PUBBDGSBDOldWHSTHBCKSTDNGA_23,0,,
TO,2046,PUBBDGSBDOldWHSYS___ESRPRO_23,0,,
TO,2046,PUBBDGSBDOldWHSYS___STDBMA_23,0,,
TO,2046,PUBBDGSBDOldWHSYS___STDBWP_23,0,,
TO,2046,PUBBDGSBDOldWHSYS___STDHFO_23,0,,
TO,2046,PUBBDGSBDOldWHSYS___STDKER_23,0,,
TO,2046,PUBBDGSBDOldWHSYS___STDLFO_23,0,,
TO,2046,PUBBDGSBDOldWHWTK___ESRNGA_23,0,,
TO,2046,PUBBDGSBDOldWHWTK___HIGELC_23,0,,
TO,2046,PUBBDGSBDOldWHWTK___HIGNGA_23,0,,
TO,2046,PUBBDGSBDOldWHWTK___STDELC_23,0,,
TO,2046,PUBBDGSBDOldWHWTK___STDNGA_23,0,,
TO,2047,COMBDGAERNewSHFUR___ESRNGA_23,0,,
TO,2047,COMBDGAERNewSHFUR___ESRPRO_23,0,,
TO,2047,COMBDGAERNewSHFUR___HIGHFO_23,0,,
TO,2047,COMBDGAERNewSHFUR___HIGLFO_23,0,,
TO,2047,COMBDGAERNewSHFUR___HIGNGA_16,0,,
TO,2047,COMBDGAERNewSHFUR___HIGNGA_23,0,,
TO,2047,COMBDGAERNewSHFUR___HIGPRO_23,0,,
TO,2047,COMBDGAERNewSHFUR___STDELC_16,0,,
TO,2047,COMBDGAERNewSHFUR___STDELC_23,0,,
TO,2047,COMBDGAERNewSHFUR___STDHFO_16,0,,
TO,2047,COMBDGAERNewSHFUR___STDHFO_23,0,,
TO,2047,COMBDGAERNewSHFUR___STDKER_16,0,,
TO,2047,COMBDGAERNewSHFUR___STDKER_23,0,,
TO,2047,COMBDGAERNewSHFUR___STDLFO_16,0,,
TO,2047,COMBDGAERNewSHFUR___STDLFO_23,0,,
TO,2047,COMBDGAERNewSHFUR___STDNGA_16,0,,
TO,2047,COMBDGAERNewSHFUR___STDNGA_23,0,,
TO,2047,COMBDGAERNewSHFUR___STDPRO_16,0,,
TO,2047,COMBDGAERNewSHFUR___STDPRO_23,0,,
TO,2047,COMBDGAERNewSHFURLARSTDHH2_23,0,,
TO,2047,COMBDGAERNewSHFURMEDSTDHH2_23,0,,
TO,2047,COMBDGAERNewSHFURSMASTDHH2_23,0,,
TO,2047,COMBDGAERNewSHHEP___STDNGA_23,0,,
TO,2047,COMBDGAERNewSHPLT___STDELC_16,0,,
TO,2047,COMBDGAERNewSHPLT1000WSTDELC_23,0,,
TO,2047,COMBDGAERNewSHPLT1500WSTDELC_23,0,,
TO,2047,COMBDGAERNewSHPLT500WSTDELC_23,0,,
TO,2047,COMBDGAERNewWH______STDELC_16,0,,
TO,2047,COMBDGAERNewWH______STDHFO_16,0,,
TO,2047,COMBDGAERNewWH______STDKER_16,0,,
TO,2047,COMBDGAERNewWH______STDLFO_16,0,,
TO,2047,COMBDGAERNewWH______STDNGA_16,0,,
TO,2047,COMBDGAERNewWH______STDPRO_16,0,,
TO,2047,COMBDGAERNewWHSTHBCKSTDELC_23,0,,
TO,2047,COMBDGAERNewWHSTHBCKSTDNGA_23,0,,
TO,2047,COMBDGAERNewWHSYS___ESRPRO_23,0,,
TO,2047,COMBDGAERNewWHSYS___STDBMA_23,0,,
TO,2047,COMBDGAERNewWHSYS___STDBWP_23,0,,
TO,2047,COMBDGAERNewWHSYS___STDHFO_23,0,,
TO,2047,COMBDGAERNewWHSYS___STDKER_23,0,,
TO,2047,COMBDGAERNewWHSYS___STDLFO_23,0,,
TO,2047,COMBDGAERNewWHWTK___ESRNGA_23,0,,
TO,2047,COMBDGAERNewWHWTK___HIGELC_23,0,,
TO,2047,COMBDGAERNewWHWTK___HIGNGA_23,0,,
TO,2047,COMBDGAERNewWHWTK___STDELC_23,0,,
TO,2047,COMBDGAERNewWHWTK___STDNGA_23,0,,
TO,2047,COMBDGAEROldSHFUR___ESRNGA_23,0,,
TO,2047,COMBDGAEROldSHFUR___ESRPRO_23,0,,
TO,2047,COMBDGAEROldSHFUR___HIGHFO_23,0,,
TO,2047,COMBDGAEROldSHFUR___HIGLFO_23,0,,
TO,2047,COMBDGAEROldSHFUR___HIGNGA_16,0,,
TO,2047,COMBDGAEROldSHFUR___HIGNGA_23,0,,
TO,2047,COMBDGAEROldSHFUR___HIGPRO_23,0,,
TO,2047,COMBDGAEROldSHFUR___STDELC_16,0,,
TO,2047,COMBDGAEROldSHFUR___STDELC_23,0,,
TO,2047,COMBDGAEROldSHFUR___STDHFO_16,0,,
TO,2047,COMBDGAEROldSHFUR___STDHFO_23,0,,
TO,2047,COMBDGAEROldSHFUR___STDKER_16,0,,
TO,2047,COMBDGAEROldSHFUR___STDKER_23,0,,
TO,2047,COMBDGAEROldSHFUR___STDLFO_16,0,,
TO,2047,COMBDGAEROldSHFUR___STDLFO_23,0,,
TO,2047,COMBDGAEROldSHFUR___STDNGA_16,0,,
TO,2047,COMBDGAEROldSHFUR___STDNGA_23,0,,
TO,2047,COMBDGAEROldSHFUR___STDPRO_16,0,,
TO,2047,COMBDGAEROldSHFUR___STDPRO_23,0,,
TO,2047,COMBDGAEROldSHFURLARSTDHH2_23,0,,
TO,2047,COMBDGAEROldSHFURMEDSTDHH2_23,0,,
TO,2047,COMBDGAEROldSHFURSMASTDHH2_23,0,,
TO,2047,COMBDGAEROldSHHEP___STDNGA_23,0,,
TO,2047,COMBDGAEROldSHPLT___STDELC_16,0,,
TO,2047,COMBDGAEROldSHPLT1000WSTDELC_23,0,,
TO,2047,COMBDGAEROldSHPLT1500WSTDELC_23,0,,
TO,2047,COMBDGAEROldSHPLT500WSTDELC_23,0,,
TO,2047,COMBDGAEROldWH______STDELC_16,0,,
TO,2047,COMBDGAEROldWH______STDHFO_16,0,,
TO,2047,COMBDGAEROldWH______STDKER_16,0,,
TO,2047,COMBDGAEROldWH______STDLFO_16,0,,
TO,2047,COMBDGAEROldWH______STDNGA_16,0,,
TO,2047,COMBDGAEROldWH______STDPRO_16,0,,
TO,2047,COMBDGAEROldWHSTHBCKSTDELC_23,0,,
TO,2047,COMBDGAEROldWHSTHBCKSTDNGA_23,0,,
TO,2047,COMBDGAEROldWHSYS___ESRPRO_23,0,,
TO,2047,COMBDGAEROldWHSYS___STDBMA_23,0,,
TO,2047,COMBDGAEROldWHSYS___STDBWP_23,0,,
TO,2047,COMBDGAEROldWHSYS___STDHFO_23,0,,
TO,2047,COMBDGAEROldWHSYS___STDKER_23,0,,
TO,2047,COMBDGAEROldWHSYS___STDLFO_23,0,,
TO,2047,COMBDGAEROldWHWTK___ESRNGA_23,0,,
TO,2047,COMBDGAEROldWHWTK___HIGELC_23,0,,
TO,2047,COMBDGAEROldWHWTK___HIGNGA_23,0,,
TO,2047,COMBDGAEROldWHWTK___STDELC_23,0,,
TO,2047,COMBDGAEROldWHWTK___STDNGA_23,0,,
TO,2047,COMBDGAFSNewSHFUR___ESRNGA_23,0,,
TO,2047,COMBDGAFSNewSHFUR___ESRPRO_23,0,,
TO,2047,COMBDGAFSNewSHFUR___HIGHFO_23,0,,
TO,2047,COMBDGAFSNewSHFUR___HIGLFO_23,0,,
TO,2047,COMBDGAFSNewSHFUR___HIGNGA_16,0,,
TO,2047,COMBDGAFSNewSHFUR___HIGNGA_23,0,,
TO,2047,COMBDGAFSNewSHFUR___HIGPRO_23,0,,
TO,2047,COMBDGAFSNewSHFUR___STDELC_16,0,,
TO,2047,COMBDGAFSNewSHFUR___STDELC_23,0,,
TO,2047,COMBDGAFSNewSHFUR___STDHFO_16,0,,
TO,2047,COMBDGAFSNewSHFUR___STDHFO_23,0,,
TO,2047,COMBDGAFSNewSHFUR___STDKER_16,0,,
TO,2047,COMBDGAFSNewSHFUR___STDKER_23,0,,
TO,2047,COMBDGAFSNewSHFUR___STDLFO_16,0,,
TO,2047,COMBDGAFSNewSHFUR___STDLFO_23,0,,
TO,2047,COMBDGAFSNewSHFUR___STDNGA_16,0,,
TO,2047,COMBDGAFSNewSHFUR___STDNGA_23,0,,
TO,2047,COMBDGAFSNewSHFUR___STDPRO_16,0,,
TO,2047,COMBDGAFSNewSHFUR___STDPRO_23,0,,
TO,2047,COMBDGAFSNewSHFURLARSTDHH2_23,0,,
TO,2047,COMBDGAFSNewSHFURMEDSTDHH2_23,0,,
TO,2047,COMBDGAFSNewSHFURSMASTDHH2_23,0,,
TO,2047,COMBDGAFSNewSHHEP___STDNGA_23,0,,
TO,2047,COMBDGAFSNewSHPLT___STDELC_16,0,,
TO,2047,COMBDGAFSNewSHPLT1000WSTDELC_23,0,,
TO,2047,COMBDGAFSNewSHPLT1500WSTDELC_23,0,,
TO,2047,COMBDGAFSNewSHPLT500WSTDELC_23,0,,
TO,2047,COMBDGAFSNewWH______STDELC_16,0,,
TO,2047,COMBDGAFSNewWH______STDHFO_16,0,,
TO,2047,COMBDGAFSNewWH______STDKER_16,0,,
TO,2047,COMBDGAFSNewWH______STDLFO_16,0,,
TO,2047,COMBDGAFSNewWH______STDNGA_16,0,,
TO,2047,COMBDGAFSNewWH______STDPRO_16,0,,
TO,2047,COMBDGAFSNewWHSTHBCKSTDELC_23,0,,
TO,2047,COMBDGAFSNewWHSTHBCKSTDNGA_23,0,,
TO,2047,COMBDGAFSNewWHSYS___ESRPRO_23,0,,
TO,2047,COMBDGAFSNewWHSYS___STDBMA_23,0,,
TO,2047,COMBDGAFSNewWHSYS___STDBWP_23,0,,
TO,2047,COMBDGAFSNewWHSYS___STDHFO_23,0,,
TO,2047,COMBDGAFSNewWHSYS___STDKER_23,0,,
TO,2047,COMBDGAFSNewWHSYS___STDLFO_23,0,,
TO,2047,COMBDGAFSNewWHWTK___ESRNGA_23,0,,
TO,2047,COMBDGAFSNewWHWTK___HIGELC_23,0,,
TO,2047,COMBDGAFSNewWHWTK___HIGNGA_23,0,,
TO,2047,COMBDGAFSNewWHWTK___STDELC_23,0,,
TO,2047,COMBDGAFSNewWHWTK___STDNGA_23,0,,
TO,2047,COMBDGAFSOldSHFUR___ESRNGA_23,0,,
TO,2047,COMBDGAFSOldSHFUR___ESRPRO_23,0,,
TO,2047,COMBDGAFSOldSHFUR___HIGHFO_23,0,,
TO,2047,COMBDGAFSOldSHFUR___HIGLFO_23,0,,
TO,2047,COMBDGAFSOldSHFUR___HIGNGA_16,0,,
TO,2047,COMBDGAFSOldSHFUR___HIGNGA_23,0,,
TO,2047,COMBDGAFSOldSHFUR___HIGPRO_23,0,,
TO,2047,COMBDGAFSOldSHFUR___STDELC_16,0,,
TO,2047,COMBDGAFSOldSHFUR___STDELC_23,0,,
TO,2047,COMBDGAFSOldSHFUR___STDHFO_16,0,,
TO,2047,COMBDGAFSOldSHFUR___STDHFO_23,0,,
TO,2047,COMBDGAFSOldSHFUR___STDKER_16,0,,
TO,2047,COMBDGAFSOldSHFUR___STDKER_23,0,,
TO,2047,COMBDGAFSOldSHFUR___STDLFO_16,0,,
TO,2047,COMBDGAFSOldSHFUR___STDLFO_23,0,,
TO,2047,COMBDGAFSOldSHFUR___STDNGA_16,0,,
TO,2047,COMBDGAFSOldSHFUR___STDNGA_23,0,,
TO,2047,COMBDGAFSOldSHFUR___STDPRO_16,0,,
TO,2047,COMBDGAFSOldSHFUR___STDPRO_23,0,,
TO,2047,COMBDGAFSOldSHFURLARSTDHH2_23,0,,
TO,2047,COMBDGAFSOldSHFURMEDSTDHH2_23,0,,
TO,2047,COMBDGAFSOldSHFURSMASTDHH2_23,0,,
TO,2047,COMBDGAFSOldSHHEP___STDNGA_23,0,,
TO,2047,COMBDGAFSOldSHPLT___STDELC_16,0,,
TO,2047,COMBDGAFSOldSHPLT1000WSTDELC_23,0,,
TO,2047,COMBDGAFSOldSHPLT1500WSTDELC_23,0,,
TO,2047,COMBDGAFSOldSHPLT500WSTDELC_23,0,,
TO,2047,COMBDGAFSOldWH______STDELC_16,0,,
TO,2047,COMBDGAFSOldWH______STDHFO_16,0,,
TO,2047,COMBDGAFSOldWH______STDKER_16,0,,
TO,2047,COMBDGAFSOldWH______STDLFO_16,0,,
TO,2047,COMBDGAFSOldWH______STDNGA_16,0,,
TO,2047,COMBDGAFSOldWH______STDPRO_16,0,,
TO,2047,COMBDGAFSOldWHSTHBCKSTDELC_23,0,,
TO,2047,COMBDGAFSOldWHSTHBCKSTDNGA_23,0,,
TO,2047,COMBDGAFSOldWHSYS___ESRPRO_23,0,,
TO,2047,COMBDGAFSOldWHSYS___STDBMA_23,0,,
TO,2047,COMBDGAFSOldWHSYS___STDBWP_23,0,,
TO,2047,COMBDGAFSOldWHSYS___STDHFO_23,0,,
TO,2047,COMBDGAFSOldWHSYS___STDKER_23,0,,
TO,2047,COMBDGAFSOldWHSYS___STDLFO_23,0,,
TO,2047,COMBDGAFSOldWHWTK___ESRNGA_23,0,,
TO,2047,COMBDGAFSOldWHWTK___HIGELC_23,0,,
TO,2047,COMBDGAFSOldWHWTK___HIGNGA_23,0,,
TO,2047,COMBDGAFSOldWHWTK___STDELC_23,0,,
TO,2047,COMBDGAFSOldWHWTK___STDNGA_23,0,,
TO,2047,COMBDGEDSNewSHFUR___ESRNGA_23,0,,
TO,2047,COMBDGEDSNewSHFUR___ESRPRO_23,0,,
TO,2047,COMBDGEDSNewSHFUR___HIGHFO_23,0,,
TO,2047,COMBDGEDSNewSHFUR___HIGLFO_23,0,,
TO,2047,COMBDGEDSNewSHFUR___HIGNGA_16,0,,
TO,2047,COMBDGEDSNewSHFUR___HIGNGA_23,0,,
TO,2047,COMBDGEDSNewSHFUR___HIGPRO_23,0,,
TO,2047,COMBDGEDSNewSHFUR___STDELC_16,0,,
TO,2047,COMBDGEDSNewSHFUR___STDELC_23,0,,
TO,2047,COMBDGEDSNewSHFUR___STDHFO_16,0,,
TO,2047,COMBDGEDSNewSHFUR___STDHFO_23,0,,
TO,2047,COMBDGEDSNewSHFUR___STDKER_16,0,,
TO,2047,COMBDGEDSNewSHFUR___STDKER_23,0,,
TO,2047,COMBDGEDSNewSHFUR___STDLFO_16,0,,
TO,2047,COMBDGEDSNewSHFUR___STDLFO_23,0,,
TO,2047,COMBDGEDSNewSHFUR___STDNGA_16,0,,
TO,2047,COMBDGEDSNewSHFUR___STDNGA_23,0,,
TO,2047,COMBDGEDSNewSHFUR___STDPRO_16,0,,
TO,2047,COMBDGEDSNewSHFUR___STDPRO_23,0,,
TO,2047,COMBDGEDSNewSHFURLARSTDHH2_23,0,,
TO,2047,COMBDGEDSNewSHFURMEDSTDHH2_23,0,,
TO,2047,COMBDGEDSNewSHFURSMASTDHH2_23,0,,
TO,2047,COMBDGEDSNewSHHEP___STDNGA_23,0,,
TO,2047,COMBDGEDSNewSHPLT___STDELC_16,0,,
TO,2047,COMBDGEDSNewSHPLT1000WSTDELC_23,0,,
TO,2047,COMBDGEDSNewSHPLT1500WSTDELC_23,0,,
TO,2047,COMBDGEDSNewSHPLT500WSTDELC_23,0,,
TO,2047,COMBDGEDSNewWH______STDELC_16,0,,
TO,2047,COMBDGEDSNewWH______STDHFO_16,0,,
TO,2047,COMBDGEDSNewWH______STDKER_16,0,,
TO,2047,COMBDGEDSNewWH______STDLFO_16,0,,
TO,2047,COMBDGEDSNewWH______STDNGA_16,0,,
TO,2047,COMBDGEDSNewWH______STDPRO_16,0,,
TO,2047,COMBDGEDSNewWHSTHBCKSTDELC_23,0,,
TO,2047,COMBDGEDSNewWHSTHBCKSTDNGA_23,0,,
TO,2047,COMBDGEDSNewWHSYS___ESRPRO_23,0,,
TO,2047,COMBDGEDSNewWHSYS___STDBMA_23,0,,
TO,2047,COMBDGEDSNewWHSYS___STDBWP_23,0,,
TO,2047,COMBDGEDSNewWHSYS___STDHFO_23,0,,
TO,2047,COMBDGEDSNewWHSYS___STDKER_23,0,,
TO,2047,COMBDGEDSNewWHSYS___STDLFO_23,0,,
TO,2047,COMBDGEDSNewWHWTK___ESRNGA_23,0,,
TO,2047,COMBDGEDSNewWHWTK___HIGELC_23,0,,
TO,2047,COMBDGEDSNewWHWTK___HIGNGA_23,0,,
TO,2047,COMBDGEDSNewWHWTK___STDELC_23,0,,
TO,2047,COMBDGEDSNewWHWTK___STDNGA_23,0,,
TO,2047,COMBDGEDSOldSHFUR___ESRNGA_23,0,,
TO,2047,COMBDGEDSOldSHFUR___ESRPRO_23,0,,
TO,2047,COMBDGEDSOldSHFUR___HIGHFO_23,0,,
TO,2047,COMBDGEDSOldSHFUR___HIGLFO_23,0,,
TO,2047,COMBDGEDSOldSHFUR___HIGNGA_16,0,,
TO,2047,COMBDGEDSOldSHFUR___HIGNGA_23,0,,
TO,2047,COMBDGEDSOldSHFUR___HIGPRO_23,0,,
TO,2047,COMBDGEDSOldSHFUR___STDELC_16,0,,
TO,2047,COMBDGEDSOldSHFUR___STDELC_23,0,,
TO,2047,COMBDGEDSOldSHFUR___STDHFO_16,0,,
TO,2047,COMBDGEDSOldSHFUR___STDHFO_23,0,,
TO,2047,COMBDGEDSOldSHFUR___STDKER_16,0,,
TO,2047,COMBDGEDSOldSHFUR___STDKER_23,0,,
TO,2047,COMBDGEDSOldSHFUR___STDLFO_16,0,,
TO,2047,COMBDGEDSOldSHFUR___STDLFO_23,0,,
TO,2047,COMBDGEDSOldSHFUR___STDNGA_16,0,,
TO,2047,COMBDGEDSOldSHFUR___STDNGA_23,0,,
TO,2047,COMBDGEDSOldSHFUR___STDPRO_16,0,,
TO,2047,COMBDGEDSOldSHFUR___STDPRO_23,0,,
TO,2047,COMBDGEDSOldSHFURLARSTDHH2_23,0,,
TO,2047,COMBDGEDSOldSHFURMEDSTDHH2_23,0,,
TO,2047,COMBDGEDSOldSHFURSMASTDHH2_23,0,,
TO,2047,COMBDGEDSOldSHHEP___STDNGA_23,0,,
TO,2047,COMBDGEDSOldSHPLT___STDELC_16,0,,
