"Discounted and Undiscounted Investment and fixed Costs for building sector by end use, per vintage. (k CAD 2016)"
vintage,sector,Cost_type,Cost,EndUse,Tech_type_1,Tech_type_2,Efficiency,Energy_cat,Costs
2030,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,High,Heavy Fuel Oil,37.86513284797078
2030,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,High,Light Fuel Oil,556.0127971843903
2030,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,High,Natural Gas,14272.756691400115
2030,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,High,Propane,15.154878174341075
2030,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Electricity,53.69028796051809
2030,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Heavy Fuel Oil,38.498299039830854
2030,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Kerosene,38.84761557241436
2030,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Light Fuel Oil,67.69323921347636
2030,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Natural Gas,80.88033084840147
2030,Public Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Propane,16.56072094820937
2030,Public Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,Energy Star,Electricity,117.60975887957215
2030,Public Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,Energy Star,Geothermal,14.570888375358034
2030,Public Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,High,Electricity,95.17827699697602
2030,Public Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,High,Geothermal,14.175545963770148
2030,Public Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,Standard,Electricity,49.81349114339305
2030,Public Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,Standard,Geothermal,15.140051114996922
2030,Public Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,Standard,Natural Gas,31.753957718711057
2030,Public Building,FixedCosts,Undiscounted,Space Heating,___,___,___,District Heating,125.26466372636995
2030,Public Building,FixedCosts,Undiscounted,Water Heating,Heat Pump,___,Energy Star,Electricity,1.1007155134386049
2030,Public Building,FixedCosts,Undiscounted,Water Heating,Heat Pump,___,High,Electricity,0.8281359268697704
2030,Public Building,FixedCosts,Undiscounted,Water Heating,Heat Pump,___,Standard,Electricity,1.0601900093474612
2030,Public Building,FixedCosts,Undiscounted,Water Heating,Solar Thermal,Backup,Standard,Electricity,4.429188982109741
2030,Public Building,FixedCosts,Undiscounted,Water Heating,Solar Thermal,Backup,Standard,Natural Gas,20.02218509562455
2030,Public Building,FixedCosts,Undiscounted,Water Heating,System,___,Energy Star,Propane,21.32014173965667
2030,Public Building,FixedCosts,Undiscounted,Water Heating,System,___,Standard,Heavy Fuel Oil,21.132003944846748
2030,Public Building,FixedCosts,Undiscounted,Water Heating,System,___,Standard,Kerosene,21.24112608702689
2030,Public Building,FixedCosts,Undiscounted,Water Heating,System,___,Standard,Light Fuel Oil,29.32234474242918
2030,Public Building,FixedCosts,Undiscounted,Water Heating,With Tank,___,Energy Star,Natural Gas,45.4507610493192
2030,Public Building,FixedCosts,Undiscounted,Water Heating,With Tank,___,High,Electricity,5.218778736579526
2030,Public Building,FixedCosts,Undiscounted,Water Heating,With Tank,___,High,Natural Gas,105.21734847251653
2030,Public Building,FixedCosts,Undiscounted,Water Heating,With Tank,___,Standard,Electricity,8.309733158278423
2030,Public Building,FixedCosts,Undiscounted,Water Heating,With Tank,___,Standard,Natural Gas,21.413670963191464
2030,Public Building,FixedCosts,Undiscounted,Water Heating,___,___,___,District Heating,789.2032845741845
2030,Residential Building,FixedCosts,Discounted,Clothe Washer,___,Combined,Energy Star,Electricity,5374.330797515022
2030,Residential Building,FixedCosts,Discounted,Clothe Washer,___,Combined,High,Electricity,2.7762265363548275
2030,Residential Building,FixedCosts,Discounted,Clothe Washer,___,Combined,Standard,Electricity,15.628748573802039
2030,Residential Building,FixedCosts,Discounted,Clothe Washer,___,Front,Energy Star,Electricity,2.520826521548651
2030,Residential Building,FixedCosts,Discounted,Clothe Washer,___,Front,High,Electricity,2.038007268172888
2030,Residential Building,FixedCosts,Discounted,Clothe Washer,___,Front,Standard,Electricity,2.4787541952506036
2030,Residential Building,FixedCosts,Discounted,Clothe Washer,___,Top,Energy Star,Electricity,2.704702740874146
2030,Residential Building,FixedCosts,Discounted,Clothe Washer,___,Top,High,Electricity,2.2706535734245596
2030,Residential Building,FixedCosts,Discounted,Clothe Washer,___,Top,Standard,Electricity,3.639268903981271
2030,Residential Building,FixedCosts,Discounted,Freezer,___,Chest,Energy Star,Electricity,12.65326372111659
2030,Residential Building,FixedCosts,Discounted,Freezer,___,Chest,High,Electricity,13.494838756627837
2030,Residential Building,FixedCosts,Discounted,Freezer,___,Chest,Standard,Electricity,18.859911046787513
2030,Residential Building,FixedCosts,Discounted,Freezer,___,Standing,Energy Star,Electricity,5.578051186901116
2030,Residential Building,FixedCosts,Discounted,Freezer,___,Standing,High,Electricity,5.3529138106205405
2030,Residential Building,FixedCosts,Discounted,Freezer,___,Standing,Standard,Electricity,6.098966238933485
2030,Residential Building,FixedCosts,Discounted,Refrigerator,___,Freezer Down,Energy Star,Electricity,24.065517363271958
2030,Residential Building,FixedCosts,Discounted,Refrigerator,___,Freezer Down,High,Electricity,24.065517479326978
2030,Residential Building,FixedCosts,Discounted,Refrigerator,___,Freezer Down,Standard,Electricity,25.937346105314546
2030,Residential Building,FixedCosts,Discounted,Refrigerator,___,Freezer Top,Energy Star,Electricity,35.16703682852067
2030,Residential Building,FixedCosts,Discounted,Refrigerator,___,Freezer Top,High,Electricity,28.201793677133587
2030,Residential Building,FixedCosts,Discounted,Refrigerator,___,Freezer Top,Standard,Electricity,32072.490064112164
2030,Residential Building,FixedCosts,Discounted,Refrigerator,___,___,Standard,Electricity,16971.161569445147
2030,Residential Building,FixedCosts,Discounted,Space Cooling,Central,___,Energy Star,Electricity,9.341121184013245
2030,Residential Building,FixedCosts,Discounted,Space Cooling,Central,___,High,Electricity,7.74911580175619
2030,Residential Building,FixedCosts,Discounted,Space Cooling,Central,___,Standard,Electricity,10.267653509367957
2030,Residential Building,FixedCosts,Discounted,Space Heating,Boiler,___,Standard,Hydrogen,1.369986580473105
2030,Residential Building,FixedCosts,Discounted,Space Heating,Furnace,___,Energy Star,Natural Gas,19.307783227559174
2030,Residential Building,FixedCosts,Discounted,Space Heating,Furnace,___,Energy Star,Propane,9.676249789292793
2030,Residential Building,FixedCosts,Discounted,Space Heating,Furnace,___,High,Light Fuel Oil,18.768349590598383
2030,Residential Building,FixedCosts,Discounted,Space Heating,Furnace,___,High,Natural Gas,24093.687510230113
2030,Residential Building,FixedCosts,Discounted,Space Heating,Furnace,___,High,Propane,17.712317714070494
2030,Residential Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Electricity,16.8030707807214
2030,Residential Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Kerosene,7.540258571692619
2030,Residential Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Light Fuel Oil,9.001564785234564
2030,Residential Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Natural Gas,11.865763903349103
2030,Residential Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Propane,7.594790713627903
2030,Residential Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,Energy Star,Electricity,11.457252812341753
2030,Residential Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,Energy Star,Geothermal,2.829125616877984
2030,Residential Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,High,Electricity,8.910813214022175
2030,Residential Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,High,Geothermal,2.748027650121754
2030,Residential Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,Standard,Electricity,6.172976515264457
2030,Residential Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,Standard,Geothermal,2.9206598649904736
2030,Residential Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,Standard,Natural Gas,12.41560306355813
2030,Residential Building,FixedCosts,Discounted,Space Heating,Pellet stove,___,High,Wood Pellet,30.247398196020505
2030,Residential Building,FixedCosts,Discounted,Space Heating,Pellet stove,___,Standard,Wood Pellet,30.136961990188905
2030,Residential Building,FixedCosts,Discounted,Space Heating,Stove,___,High,Biomass,13.849598679686153
2030,Residential Building,FixedCosts,Discounted,Space Heating,Stove,___,Standard,Biomass,13.402954438979824
2030,Residential Building,FixedCosts,Discounted,Water Heating,Heat Pump,___,Energy Star,Electricity,2.441439716899154
2030,Residential Building,FixedCosts,Discounted,Water Heating,Heat Pump,___,High,Electricity,1.6808446993682131
2030,Residential Building,FixedCosts,Discounted,Water Heating,Heat Pump,___,Standard,Electricity,2.2678473849200893
2030,Residential Building,FixedCosts,Discounted,Water Heating,Solar Thermal,Backup,Standard,Electricity,1.8910199466546977
2030,Residential Building,FixedCosts,Discounted,Water Heating,Solar Thermal,Backup,Standard,Natural Gas,7.171698345937758
2030,Residential Building,FixedCosts,Discounted,Water Heating,System,___,Standard,Biomass,520.2755319241327
2030,Residential Building,FixedCosts,Discounted,Water Heating,System,___,Standard,Wood Pellet,554.0868381061966
2030,Residential Building,FixedCosts,Discounted,Water Heating,System,___,Standard,Kerosene,8.966974693864147
2030,Residential Building,FixedCosts,Discounted,Water Heating,System,___,Standard,Light Fuel Oil,530.136076523143
2030,Residential Building,FixedCosts,Discounted,Water Heating,System,___,Standard,Propane,10.396393981163898
2030,Residential Building,FixedCosts,Discounted,Water Heating,___,___,___,District Heating,3149.2676216411055
2030,Residential Building,FixedCosts,Undiscounted,Clothe Washer,___,Combined,Energy Star,Electricity,9514.626638878617
2030,Residential Building,FixedCosts,Undiscounted,Clothe Washer,___,Combined,High,Electricity,4.914985689116306
2030,Residential Building,FixedCosts,Undiscounted,Clothe Washer,___,Combined,Standard,Electricity,27.668878808388506
2030,Residential Building,FixedCosts,Undiscounted,Clothe Washer,___,Front,Energy Star,Electricity,4.462829713609842
2030,Residential Building,FixedCosts,Undiscounted,Clothe Washer,___,Front,High,Electricity,3.6080544675351818
2030,Residential Building,FixedCosts,Undiscounted,Clothe Washer,___,Front,Standard,Electricity,4.388345560766089
2030,Residential Building,FixedCosts,Undiscounted,Clothe Washer,___,Top,Energy Star,Electricity,4.7883611407894975
2030,Residential Building,FixedCosts,Undiscounted,Clothe Washer,___,Top,High,Electricity,4.0199276507801995
2030,Residential Building,FixedCosts,Undiscounted,Clothe Washer,___,Top,Standard,Electricity,6.442901668031537
2030,Residential Building,FixedCosts,Undiscounted,Freezer,___,Chest,Energy Star,Electricity,25.3140460956
2030,Residential Building,FixedCosts,Undiscounted,Freezer,___,Chest,High,Electricity,26.99769623609972
2030,Residential Building,FixedCosts,Undiscounted,Freezer,___,Chest,Standard,Electricity,37.731028778017496
2030,Residential Building,FixedCosts,Undiscounted,Freezer,___,Standing,Energy Star,Electricity,11.159416888876056
2030,Residential Building,FixedCosts,Undiscounted,Freezer,___,Standing,High,Electricity,10.70900835819019
2030,Residential Building,FixedCosts,Undiscounted,Freezer,___,Standing,Standard,Electricity,12.201556524125483
2030,Residential Building,FixedCosts,Undiscounted,Refrigerator,___,Freezer Down,Energy Star,Electricity,45.63208223733335
2030,Residential Building,FixedCosts,Undiscounted,Refrigerator,___,Freezer Down,High,Electricity,45.632082457392286
2030,Residential Building,FixedCosts,Undiscounted,Refrigerator,___,Freezer Down,Standard,Electricity,49.18136986750291
2030,Residential Building,FixedCosts,Undiscounted,Refrigerator,___,Freezer Top,Energy Star,Electricity,66.68234438423076
2030,Residential Building,FixedCosts,Undiscounted,Refrigerator,___,Freezer Top,High,Electricity,53.47512579469013
2030,Residential Building,FixedCosts,Undiscounted,Refrigerator,___,Freezer Top,Standard,Electricity,60814.58719832983
2030,Residential Building,FixedCosts,Undiscounted,Refrigerator,___,___,Standard,Electricity,32180.045361580396
2030,Residential Building,FixedCosts,Undiscounted,Space Cooling,Central,___,Energy Star,Electricity,17.953196642659158
2030,Residential Building,FixedCosts,Undiscounted,Space Cooling,Central,___,High,Electricity,14.89343699274173
2030,Residential Building,FixedCosts,Undiscounted,Space Cooling,Central,___,Standard,Electricity,19.73394830032332
2030,Residential Building,FixedCosts,Undiscounted,Space Heating,Boiler,___,Standard,Hydrogen,2.4254016554959175
2030,Residential Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Energy Star,Natural Gas,38.62703926818614
2030,Residential Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Energy Star,Propane,19.35824927049591
2030,Residential Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,High,Light Fuel Oil,37.54785145921366
2030,Residential Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,High,Natural Gas,48201.69164964859
2030,Residential Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,High,Propane,35.435160205000955
2030,Residential Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Electricity,33.616126057734256
2030,Residential Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Kerosene,15.084997615123303
2030,Residential Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Light Fuel Oil,18.008478360067674
2030,Residential Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Natural Gas,23.738578522441443
2030,Residential Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Propane,15.194094302354902
2030,Residential Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,Energy Star,Electricity,21.724789650465056
2030,Residential Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,Energy Star,Geothermal,5.220332893973839
2030,Residential Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,High,Electricity,16.896331595361662
2030,Residential Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,High,Geothermal,5.07069005699047
2030,Residential Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,Standard,Electricity,11.704953928128521
2030,Residential Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,Standard,Geothermal,5.389232869109654
2030,Residential Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,Standard,Natural Gas,22.909403769330822
2030,Residential Building,FixedCosts,Undiscounted,Space Heating,Pellet stove,___,High,Wood Pellet,58.92062222071859
2030,Residential Building,FixedCosts,Undiscounted,Space Heating,Pellet stove,___,Standard,Wood Pellet,58.70549727274374
2030,Residential Building,FixedCosts,Undiscounted,Space Heating,Stove,___,High,Biomass,26.978418653598816
2030,Residential Building,FixedCosts,Undiscounted,Space Heating,Stove,___,Standard,Biomass,26.10837500874808
2030,Residential Building,FixedCosts,Undiscounted,Water Heating,Heat Pump,___,Energy Star,Electricity,4.382658269382041
2030,Residential Building,FixedCosts,Undiscounted,Water Heating,Heat Pump,___,High,Electricity,3.017304859195651
2030,Residential Building,FixedCosts,Undiscounted,Water Heating,Heat Pump,___,Standard,Electricity,4.071040553006215
