"Discounted and Undiscounted  Costs for building sector by building types, per vintage. (k CAD 2016)"
vintage,sector,Cost,Cost_type,Archetype,NewOld,EndUse,Tech_type_1,Costs
2045,Public Building,Undiscounted,FixedSubsidies,School board,New,Space Heating,Furnace,0.0
2045,Public Building,Undiscounted,FixedSubsidies,School board,New,Space Heating,Heat Pump,0.0
2045,Public Building,Undiscounted,FixedSubsidies,School board,New,Water Heating,Heat Pump,0.0
2045,Public Building,Undiscounted,FixedSubsidies,School board,New,Water Heating,Solar Thermal,0.0
2045,Public Building,Undiscounted,FixedSubsidies,School board,New,Water Heating,System,0.0
2045,Public Building,Undiscounted,FixedSubsidies,School board,New,Water Heating,With Tank,0.0
2045,Public Building,Undiscounted,FixedSubsidies,School board,Old,Auxiliary Equipment,___,0.0
2045,Public Building,Undiscounted,FixedSubsidies,School board,Old,Auxiliary Motors,___,0.0
2045,Public Building,Undiscounted,FixedSubsidies,School board,Old,Space Cooling,Central,0.0
2045,Public Building,Undiscounted,FixedSubsidies,School board,Old,Space Heating,Furnace,0.0
2045,Public Building,Undiscounted,FixedSubsidies,School board,Old,Space Heating,Heat Pump,0.0
2045,Public Building,Undiscounted,FixedSubsidies,School board,Old,Water Heating,Heat Pump,0.0
2045,Public Building,Undiscounted,FixedSubsidies,School board,Old,Water Heating,Solar Thermal,0.0
2045,Public Building,Undiscounted,FixedSubsidies,School board,Old,Water Heating,System,0.0
2045,Public Building,Undiscounted,FixedSubsidies,School board,Old,Water Heating,With Tank,0.0
2045,Public Building,Undiscounted,Investment,Hospital,New,Auxiliary Equipment,___,205.07760397462656
2045,Public Building,Undiscounted,Investment,Hospital,New,Auxiliary Motors,___,34.507195511707074
2045,Public Building,Undiscounted,Investment,Hospital,New,Lighting,Fluocompact,17.7220946296711
2045,Public Building,Undiscounted,Investment,Hospital,New,Lighting,Fluorescent,296.44865537898477
2045,Public Building,Undiscounted,Investment,Hospital,New,Lighting,Halogen,6.149623988030212
2045,Public Building,Undiscounted,Investment,Hospital,New,Lighting,Incandescent,6.3750002453595025
2045,Public Building,Undiscounted,Investment,Hospital,New,Lighting,Light Emitting Diode,71.46713772061385
2045,Public Building,Undiscounted,Investment,Hospital,New,Space Cooling,Central,577.6436550142504
2045,Public Building,Undiscounted,Investment,Hospital,New,Space Cooling,Wall,59.9708802259977
2045,Public Building,Undiscounted,Investment,Hospital,New,Space Cooling,Window,55.96381191127842
2045,Public Building,Undiscounted,Investment,Hospital,New,Space Cooling,Zero Thermal Measure,15.722816515736008
2045,Public Building,Undiscounted,Investment,Hospital,New,Space Heating,Furnace,213.51451188752927
2045,Public Building,Undiscounted,Investment,Hospital,New,Space Heating,Heat Pump,1069.990303364026
2045,Public Building,Undiscounted,Investment,Hospital,New,Space Heating,Plinthe,74.35540454726235
2045,Public Building,Undiscounted,Investment,Hospital,New,Water Heating,Heat Pump,44.942479531515666
2045,Public Building,Undiscounted,Investment,Hospital,New,Water Heating,Solar Thermal,162.86648165170936
2045,Public Building,Undiscounted,Investment,Hospital,New,Water Heating,System,37.824654696212974
2045,Public Building,Undiscounted,Investment,Hospital,New,Water Heating,With Tank,96.57180938140894
2045,Public Building,Undiscounted,Investment,Hospital,Old,Auxiliary Equipment,___,2602.554273651345
2045,Public Building,Undiscounted,Investment,Hospital,Old,Auxiliary Motors,___,358.3297602083969
2045,Public Building,Undiscounted,Investment,Hospital,Old,Lighting,Fluocompact,22.51583228446261
2045,Public Building,Undiscounted,Investment,Hospital,Old,Lighting,Fluorescent,3193.5932088903824
2045,Public Building,Undiscounted,Investment,Hospital,Old,Lighting,Halogen,6.454604018514348
2045,Public Building,Undiscounted,Investment,Hospital,Old,Lighting,Incandescent,6.965461632596743
2045,Public Building,Undiscounted,Investment,Hospital,Old,Lighting,Light Emitting Diode,102.86686509766449
2045,Public Building,Undiscounted,Investment,Hospital,Old,Space Cooling,Central,4318.674170772311
2045,Public Building,Undiscounted,Investment,Hospital,Old,Space Cooling,Wall,71.71870227251121
2045,Public Building,Undiscounted,Investment,Hospital,Old,Space Cooling,Window,66.12195431255428
2045,Public Building,Undiscounted,Investment,Hospital,Old,Space Cooling,Zero Thermal Measure,15.722816515736008
2045,Public Building,Undiscounted,Investment,Hospital,Old,Space Heating,Furnace,1458.5063731464738
2045,Public Building,Undiscounted,Investment,Hospital,Old,Space Heating,Heat Pump,1367.0154831647951
2045,Public Building,Undiscounted,Investment,Hospital,Old,Space Heating,Plinthe,89.95468241611634
2045,Public Building,Undiscounted,Investment,Hospital,Old,Water Heating,Heat Pump,51.80036916487631
2045,Public Building,Undiscounted,Investment,Hospital,Old,Water Heating,Solar Thermal,940.0096556693102
2045,Public Building,Undiscounted,Investment,Hospital,Old,Water Heating,System,39.18024251210077
2045,Public Building,Undiscounted,Investment,Hospital,Old,Water Heating,With Tank,129.73658525198033
2045,Public Building,Undiscounted,Investment,Municipality,New,Auxiliary Equipment,___,277.90354645556977
2045,Public Building,Undiscounted,Investment,Municipality,New,Auxiliary Motors,___,74.16325764179877
2045,Public Building,Undiscounted,Investment,Municipality,New,Lighting,Fluocompact,19.018796119172432
2045,Public Building,Undiscounted,Investment,Municipality,New,Lighting,Fluorescent,579.9968460116936
2045,Public Building,Undiscounted,Investment,Municipality,New,Lighting,Halogen,6.210583987564179
2045,Public Building,Undiscounted,Investment,Municipality,New,Lighting,Incandescent,6.4508374827851425
2045,Public Building,Undiscounted,Investment,Municipality,New,Lighting,Light Emitting Diode,79.77670826094334
2045,Public Building,Undiscounted,Investment,Municipality,New,Space Cooling,Central,1274.6679829960472
2045,Public Building,Undiscounted,Investment,Municipality,New,Space Cooling,Wall,65.09846272461283
2045,Public Building,Undiscounted,Investment,Municipality,New,Space Cooling,Window,60.460698100939055
2045,Public Building,Undiscounted,Investment,Municipality,New,Space Cooling,Zero Thermal Measure,15.722816515736008
2045,Public Building,Undiscounted,Investment,Municipality,New,Space Heating,Furnace,335.5162546645161
2045,Public Building,Undiscounted,Investment,Municipality,New,Space Heating,Heat Pump,1296.3467000062205
2045,Public Building,Undiscounted,Investment,Municipality,New,Space Heating,Plinthe,86.60715526242294
2045,Public Building,Undiscounted,Investment,Municipality,New,Water Heating,Heat Pump,46.60417605934247
2045,Public Building,Undiscounted,Investment,Municipality,New,Water Heating,Solar Thermal,311.7470220453542
2045,Public Building,Undiscounted,Investment,Municipality,New,Water Heating,System,38.211697938062514
2045,Public Building,Undiscounted,Investment,Municipality,New,Water Heating,With Tank,114.55612012628029
2045,Public Building,Undiscounted,Investment,Municipality,Old,Auxiliary Equipment,___,1099.7495186156875
2045,Public Building,Undiscounted,Investment,Municipality,Old,Auxiliary Motors,___,283.2331542209366
2045,Public Building,Undiscounted,Investment,Municipality,Old,Lighting,Fluocompact,21.86340018254523
2045,Public Building,Undiscounted,Investment,Municipality,Old,Lighting,Fluorescent,2151.1472159333184
2045,Public Building,Undiscounted,Investment,Municipality,Old,Lighting,Halogen,6.370456378580196
2045,Public Building,Undiscounted,Investment,Municipality,Old,Lighting,Incandescent,6.724381852326852
2045,Public Building,Undiscounted,Investment,Municipality,Old,Lighting,Light Emitting Diode,97.91432370503712
2045,Public Building,Undiscounted,Investment,Municipality,Old,Space Cooling,Central,3294.169009288979
2045,Public Building,Undiscounted,Investment,Municipality,Old,Space Cooling,Wall,70.7573022149148
2045,Public Building,Undiscounted,Investment,Municipality,Old,Space Cooling,Window,65.27219971934363
2045,Public Building,Undiscounted,Investment,Municipality,Old,Space Cooling,Zero Thermal Measure,15.722816515736008
2045,Public Building,Undiscounted,Investment,Municipality,Old,Space Heating,Furnace,801.2484429809847
2045,Public Building,Undiscounted,Investment,Municipality,Old,Space Heating,Heat Pump,1363.899942358386
2045,Public Building,Undiscounted,Investment,Municipality,Old,Space Heating,Plinthe,89.36607597458955
2045,Public Building,Undiscounted,Investment,Municipality,Old,Water Heating,Heat Pump,50.478370129592825
2045,Public Building,Undiscounted,Investment,Municipality,Old,Water Heating,Solar Thermal,545.0837622421819
2045,Public Building,Undiscounted,Investment,Municipality,Old,Water Heating,System,38.944573909304395
2045,Public Building,Undiscounted,Investment,Municipality,Old,Water Heating,With Tank,119.90546993084659
2045,Public Building,Undiscounted,Investment,Post-Secondary Institution,New,Auxiliary Equipment,___,192.94603604732205
2045,Public Building,Undiscounted,Investment,Post-Secondary Institution,New,Auxiliary Motors,___,37.764252841543886
2045,Public Building,Undiscounted,Investment,Post-Secondary Institution,New,Lighting,Fluocompact,17.907670203332117
2045,Public Building,Undiscounted,Investment,Post-Secondary Institution,New,Lighting,Fluorescent,325.4261727799495
2045,Public Building,Undiscounted,Investment,Post-Secondary Institution,New,Lighting,Halogen,6.1589258750534475
2045,Public Building,Undiscounted,Investment,Post-Secondary Institution,New,Lighting,Incandescent,6.386396113452363
2045,Public Building,Undiscounted,Investment,Post-Secondary Institution,New,Lighting,Light Emitting Diode,72.5691801565346
2045,Public Building,Undiscounted,Investment,Post-Secondary Institution,New,Space Cooling,Central,587.6617584916941
2045,Public Building,Undiscounted,Investment,Post-Secondary Institution,New,Space Cooling,Wall,60.07572269922569
2045,Public Building,Undiscounted,Investment,Post-Secondary Institution,New,Space Cooling,Window,56.178988012124904
2045,Public Building,Undiscounted,Investment,Post-Secondary Institution,New,Space Cooling,Zero Thermal Measure,15.722816515736008
2045,Public Building,Undiscounted,Investment,Post-Secondary Institution,New,Space Heating,Furnace,235.89004454063553
2045,Public Building,Undiscounted,Investment,Post-Secondary Institution,New,Space Heating,Heat Pump,1174.9725471157642
2045,Public Building,Undiscounted,Investment,Post-Secondary Institution,New,Space Heating,Plinthe,79.72750310261515
2045,Public Building,Undiscounted,Investment,Post-Secondary Institution,New,Water Heating,Heat Pump,44.53321423861492
2045,Public Building,Undiscounted,Investment,Post-Secondary Institution,New,Water Heating,Solar Thermal,141.10963590892567
2045,Public Building,Undiscounted,Investment,Post-Secondary Institution,New,Water Heating,System,37.72907221677212
2045,Public Building,Undiscounted,Investment,Post-Secondary Institution,New,Water Heating,With Tank,92.47454405948189
2045,Public Building,Undiscounted,Investment,Post-Secondary Institution,Old,Auxiliary Equipment,___,3220.6777685588786
2045,Public Building,Undiscounted,Investment,Post-Secondary Institution,Old,Auxiliary Motors,___,556.3287171098921
2045,Public Building,Undiscounted,Investment,Post-Secondary Institution,Old,Lighting,Fluocompact,23.14707644144762
2045,Public Building,Undiscounted,Investment,Post-Secondary Institution,Old,Lighting,Fluorescent,4766.015408401314
2045,Public Building,Undiscounted,Investment,Post-Secondary Institution,Old,Lighting,Halogen,6.5851050082481875
2045,Public Building,Undiscounted,Investment,Post-Secondary Institution,Old,Lighting,Incandescent,7.422301769194529
2045,Public Building,Undiscounted,Investment,Post-Secondary Institution,Old,Lighting,Light Emitting Diode,107.50419444225898
2045,Public Building,Undiscounted,Investment,Post-Secondary Institution,Old,Space Cooling,Central,6238.0404221484
2045,Public Building,Undiscounted,Investment,Post-Secondary Institution,Old,Space Cooling,Wall,72.54650035418106
2045,Public Building,Undiscounted,Investment,Post-Secondary Institution,Old,Space Cooling,Window,66.87746896908983
2045,Public Building,Undiscounted,Investment,Post-Secondary Institution,Old,Space Cooling,Zero Thermal Measure,15.722816515736008
2045,Public Building,Undiscounted,Investment,Post-Secondary Institution,Old,Space Heating,Furnace,3278.540258297646
2045,Public Building,Undiscounted,Investment,Post-Secondary Institution,Old,Space Heating,Heat Pump,1367.7528772816945
2045,Public Building,Undiscounted,Investment,Post-Secondary Institution,Old,Space Heating,Plinthe,90.21202197305954
2045,Public Building,Undiscounted,Investment,Post-Secondary Institution,Old,Water Heating,Heat Pump,52.13297358007233
2045,Public Building,Undiscounted,Investment,Post-Secondary Institution,Old,Water Heating,Solar Thermal,1007.573465362381
2045,Public Building,Undiscounted,Investment,Post-Secondary Institution,Old,Water Heating,System,39.229190394297106
2045,Public Building,Undiscounted,Investment,Post-Secondary Institution,Old,Water Heating,With Tank,132.92257127902843
2045,Public Building,Undiscounted,Investment,School board,New,Auxiliary Equipment,___,209.7889292240319
2045,Public Building,Undiscounted,Investment,School board,New,Auxiliary Motors,___,46.96668649903192
2045,Public Building,Undiscounted,Investment,School board,New,Lighting,Fluocompact,18.38769322843371
2045,Public Building,Undiscounted,Investment,School board,New,Lighting,Fluorescent,417.5768382565092
2045,Public Building,Undiscounted,Investment,School board,New,Lighting,Halogen,6.1820596432764985
2045,Public Building,Undiscounted,Investment,School board,New,Lighting,Incandescent,6.414940336765767
2045,Public Building,Undiscounted,Investment,School board,New,Lighting,Light Emitting Diode,75.56573711729531
2045,Public Building,Undiscounted,Investment,School board,New,Space Cooling,Central,890.7717407956721
2045,Public Building,Undiscounted,Investment,School board,New,Space Cooling,Wall,62.59725006900939
2045,Public Building,Undiscounted,Investment,School board,New,Space Cooling,Window,58.282873348451716
2045,Public Building,Undiscounted,Investment,School board,New,Space Cooling,Zero Thermal Measure,15.722816515736008
2045,Public Building,Undiscounted,Investment,School board,New,Space Heating,Furnace,264.86629878700245
2045,Public Building,Undiscounted,Investment,School board,New,Space Heating,Heat Pump,1235.9425490293615
2045,Public Building,Undiscounted,Investment,School board,New,Space Heating,Plinthe,83.59066692075919
2045,Public Building,Undiscounted,Investment,School board,New,Water Heating,Heat Pump,45.340699499565545
2045,Public Building,Undiscounted,Investment,School board,New,Water Heating,Solar Thermal,187.83932264875963
2045,Public Building,Undiscounted,Investment,School board,New,Water Heating,System,37.914883541850685
2045,Public Building,Undiscounted,Investment,School board,New,Water Heating,With Tank,100.48626637839104
2045,Public Building,Undiscounted,Investment,School board,Old,Auxiliary Equipment,___,2654.0549252400874
