"Waste sector GHG emissions per subsector, per end use, per period (metric ton)"
t_periods,emissions_comm,Sub,EndUse,Treatment_Plant,Tech_type_1,Emisions
2050,CH4,Solid,Landfill,Thackeray,Biogas upgrade,0.0006579867278840775
2050,CH4,Solid,Landfill,Thackeray,Biogas capture,31.432627055622554
2050,CH4,Solid,Landfill,Thackeray,Leaking,145.07388561707523
2050,CH4,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Anaerobic Digester,0.004126617905406118
2050,CH4,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Flaring,4.0855644234908355e-05
2050,CH4,Water,Waste water,Humber Wastewater Treatment Plant,Anaerobic Digester,0.0006470270496524471
2050,CH4,Water,Waste water,Humber Wastewater Treatment Plant,Flaring,4.083279617306578e-05
2050,CH4,Water,Waste water,Highland Creek Waterwater Treatment Plant,Anaerobic Digester,0.0009275565688713776
2050,CH4,Water,Waste water,Highland Creek Waterwater Treatment Plant,Flaring,4.07844005688038e-05
2050,CH4,Water,Waste water,Highland Creek Waterwater Treatment Plant,Incineration,1.7500901742301507
2050,CO2,Solid,Green Bin,Compost,Biogas upgrade,0.34377487446810856
2050,CO2,Solid,Green Bin,Dufferin,Anaerobic Digester,97.24462106468545
2050,CO2,Solid,Green Bin,Dufferin,Gasification,1.30089834177284
2050,CO2,Solid,Green Bin,Disco Road,Anaerobic Digester,97.25924877841021
2050,CO2,Solid,Green Bin,Disco Road,Gasification,1.3149370066504407
2050,CO2,Solid,Landfill,MI - Arbor Hills,Biogas upgrade,0.24524910979967277
2050,CO2,Solid,Landfill,Beare Rd,Biogas upgrade,0.25644125688409114
2050,CO2,Solid,Landfill,Brock West,Biogas upgrade,0.25206958416153624
2050,CO2,Solid,Landfill,MI - Carleton farms,Biogas upgrade,0.27298112547997666
2050,CO2,Solid,Landfill,Green Lane,Biogas upgrade,1.0266893118756653
2050,CO2,Solid,Landfill,Keele Valley,Biogas upgrade,0.9548103848509161
2050,CO2,Solid,Landfill,Thackeray,Biogas upgrade,0.17823347001344578
2050,CO2,Water,Fresh water,F.J Horgan Water Treatment Plant,Process,36523.20354125587
2050,CO2,Water,Fresh water,R.C. Harris Water Treatment Plant,Process,35826.38653645004
2050,CO2,Water,Fresh water,R.L. Clark Water Treatment Plant,Process,21994.72895355569
2050,CO2,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Anaerobic Digester,67.14781072953019
2050,CO2,Water,Waste water,Humber Wastewater Treatment Plant,Anaerobic Digester,5.3472531116941635
2050,CO2,Water,Waste water,Highland Creek Waterwater Treatment Plant,Anaerobic Digester,15.093084544103949
2050,CO2,Water,Waste water,Highland Creek Waterwater Treatment Plant,Incineration,20822.81914549399
2050,CO2,Water,Waste water,North Toronto Wastewater Treatment Plant,Process,2083.498064798064
2050,CO2e,Solid,Green Bin,Compost,Biogas upgrade,0.3704263524426005
2050,CO2e,Solid,Green Bin,Compost,Biogas capture,7216.436881501706
2050,CO2e,Solid,Green Bin,Compost,Leaking,44877.42109885512
2050,CO2e,Solid,Green Bin,Dufferin,Anaerobic Digester,163.01104992554193
2050,CO2e,Solid,Green Bin,Dufferin,Gasification,1.40175173763679
2050,CO2e,Solid,Green Bin,Disco Road,Anaerobic Digester,163.0268116668502
2050,CO2e,Solid,Green Bin,Disco Road,Flaring,1.9478955916114256
2050,CO2e,Solid,Green Bin,Disco Road,Gasification,1.41687876351912
2050,CO2e,Solid,Landfill,MI - Arbor Hills,Biogas upgrade,0.2642622830520889
2050,CO2e,Solid,Landfill,MI - Arbor Hills,Biogas capture,8410.61200764725
2050,CO2e,Solid,Landfill,MI - Arbor Hills,Flaring,125.06400499866932
2050,CO2e,Solid,Landfill,Beare Rd,Biogas upgrade,0.27632211210997665
2050,CO2e,Solid,Landfill,Beare Rd,Biogas capture,12076.637380120665
2050,CO2e,Solid,Landfill,Beare Rd,Flaring,190.3289880472548
2050,CO2e,Solid,Landfill,Brock West,Biogas upgrade,0.27161152125253146
2050,CO2e,Solid,Landfill,Brock West,Biogas capture,1065.7084839138718
2050,CO2e,Solid,Landfill,Brock West,Leaking,96028.85192243606
2050,CO2e,Solid,Landfill,MI - Carleton farms,Biogas upgrade,0.2941442499358814
2050,CO2e,Solid,Landfill,MI - Carleton farms,Biogas capture,26724.667286462354
2050,CO2e,Solid,Landfill,MI - Carleton farms,Flaring,364.5246223136698
2050,CO2e,Solid,Landfill,Green Lane,Biogas upgrade,1.1062843888120955
2050,CO2e,Solid,Landfill,Green Lane,Biogas capture,226224.9314838914
2050,CO2e,Solid,Landfill,Green Lane,Flaring,5750.489932662323
2050,CO2e,Solid,Landfill,Keele Valley,Biogas upgrade,1.0288329787971502
2050,CO2e,Solid,Landfill,Keele Valley,Biogas capture,119664.91873803691
2050,CO2e,Solid,Landfill,Keele Valley,Flaring,349.4271269418029
2050,CO2e,Solid,Landfill,Thackeray,Biogas upgrade,0.19205119129901138
2050,CO2e,Solid,Landfill,Thackeray,Biogas capture,660.0851681680739
2050,CO2e,Solid,Landfill,Thackeray,Leaking,3046.551597958579
2050,CO2e,Water,Fresh water,F.J Horgan Water Treatment Plant,Process,674.6891554386772
2050,CO2e,Water,Fresh water,Island Water Treatment Plant,Process,371.10784322632287
2050,CO2e,Water,Fresh water,R.C. Harris Water Treatment Plant,Process,259.08627835153317
2050,CO2e,Water,Fresh water,R.L. Clark Water Treatment Plant,Process,885.4475719977708
2050,CO2e,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Anaerobic Digester,67.23446970554372
2050,CO2e,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Flaring,0.003254918106639856
2050,CO2e,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Process,13326.253930674517
2050,CO2e,Water,Waste water,Humber Wastewater Treatment Plant,Anaerobic Digester,5.360840679736863
2050,CO2e,Water,Waste water,Humber Wastewater Treatment Plant,Flaring,0.003095766864789442
2050,CO2e,Water,Waste water,Humber Wastewater Treatment Plant,Process,4876.658259314811
2050,CO2e,Water,Waste water,Highland Creek Waterwater Treatment Plant,Anaerobic Digester,15.112563232050244
2050,CO2e,Water,Waste water,Highland Creek Waterwater Treatment Plant,Flaring,0.0032492422128158876
2050,CO2e,Water,Waste water,Highland Creek Waterwater Treatment Plant,Incineration,33866.12545021645
2050,CO2e,Water,Waste water,Highland Creek Waterwater Treatment Plant,Process,3967.67880885026
2050,CO2e,Water,Waste water,North Toronto Wastewater Treatment Plant,Process,531.7105020970101
2050,N2O,Solid,Green Bin,Compost,Leaking,77.64259705684273
2050,N2O,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Flaring,8.043454958747585e-06
2050,N2O,Water,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Process,44.718972921726575
2050,N2O,Water,Waste water,Humber Wastewater Treatment Plant,Flaring,7.511000487097517e-06
2050,N2O,Water,Waste water,Humber Wastewater Treatment Plant,Process,16.364625031257763
2050,N2O,Water,Waste water,Highland Creek Waterwater Treatment Plant,Flaring,8.029428861983246e-06
2050,N2O,Water,Waste water,Highland Creek Waterwater Treatment Plant,Incineration,43.646155741824295
2050,N2O,Water,Waste water,Highland Creek Waterwater Treatment Plant,Process,13.314358418960602
2050,N2O,Water,Waste water,North Toronto Wastewater Treatment Plant,Process,1.784263429855738
