"Discounted and Undiscounted Investment and fixed Costs for building sector by end use, per vintage. (k CAD 2016)"
vintage,sector,Cost_type,Cost,EndUse,Tech_type_1,Tech_type_2,Efficiency,Energy_cat,Costs
2016,Public Building,InvestmentCosts,Undiscounted,Space Heating,Furnace,___,Standard,Natural Gas,0.0
2016,Public Building,InvestmentCosts,Undiscounted,Space Heating,Plinthe,___,Standard,Electricity,0.0
2016,Public Building,InvestmentCosts,Undiscounted,Space Heating,___,___,___,District Heating,0.0
2016,Public Building,InvestmentCosts,Undiscounted,Water Heating,___,___,Standard,Electricity,0.0
2016,Public Building,InvestmentCosts,Undiscounted,Water Heating,___,___,Standard,Heavy Fuel Oil,0.0
2016,Public Building,InvestmentCosts,Undiscounted,Water Heating,___,___,Standard,Kerosene,0.0
2016,Public Building,InvestmentCosts,Undiscounted,Water Heating,___,___,Standard,Light Fuel Oil,0.0
2016,Public Building,InvestmentCosts,Undiscounted,Water Heating,___,___,Standard,Natural Gas,0.0
2016,Public Building,InvestmentCosts,Undiscounted,Water Heating,___,___,___,District Heating,0.0
2016,Residential Building,FixedCosts,Discounted,Clothe Washer,___,___,Standard,Electricity,6.040187881389094
2016,Residential Building,FixedCosts,Discounted,Freezer,___,___,Standard,Electricity,4.19477823504829
2016,Residential Building,FixedCosts,Discounted,Refrigerator,___,___,Standard,Electricity,7.384311321365384
2016,Residential Building,FixedCosts,Discounted,Space Cooling,Central,___,Standard,Electricity,1004.9030137287671
2016,Residential Building,FixedCosts,Discounted,Space Heating,Furnace,___,High,Natural Gas,2129.990697477677
2016,Residential Building,FixedCosts,Discounted,Space Heating,Furnace,___,Medium,Natural Gas,1704.124582297101
2016,Residential Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Biomass,3481.0623913523377
2016,Residential Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Wood Pellet,6.960755700050425
2016,Residential Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Kerosene,1.043808589204561
2016,Residential Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Light Fuel Oil,360.6532623227998
2016,Residential Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,Standard,Electricity,4138.783817223393
2016,Residential Building,FixedCosts,Discounted,Water Heating,___,___,Standard,Biomass,20.538929543211765
2016,Residential Building,FixedCosts,Discounted,Water Heating,___,___,Standard,Wood Pellet,21.32881120967552
2016,Residential Building,FixedCosts,Discounted,Water Heating,___,___,Standard,Kerosene,20.61772996140521
2016,Residential Building,FixedCosts,Discounted,Water Heating,___,___,Standard,Light Fuel Oil,19.652503753198644
2016,Residential Building,FixedCosts,Discounted,Water Heating,___,___,Standard,Propane,21.141301864543138
2016,Residential Building,FixedCosts,Discounted,Water Heating,___,___,___,District Heating,6458.390982209776
2016,Residential Building,FixedCosts,Undiscounted,Clothe Washer,___,___,Standard,Electricity,7.069629567528545
2016,Residential Building,FixedCosts,Undiscounted,Freezer,___,___,Standard,Electricity,5.621991195652346
2016,Residential Building,FixedCosts,Undiscounted,Refrigerator,___,___,Standard,Electricity,9.25686512958669
2016,Residential Building,FixedCosts,Undiscounted,Space Cooling,Central,___,Standard,Electricity,1276.867356649118
2016,Residential Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,High,Natural Gas,2968.952210905095
2016,Residential Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Medium,Natural Gas,2375.3457948244036
2016,Residential Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Biomass,4483.012627533968
2016,Residential Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Wood Pellet,8.964262110907587
2016,Residential Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Kerosene,1.4929844347579908
2016,Residential Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Light Fuel Oil,515.8510023403414
2016,Residential Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,Standard,Electricity,5048.909237496978
2016,Residential Building,FixedCosts,Undiscounted,Water Heating,___,___,Standard,Biomass,24.375204191868555
2016,Residential Building,FixedCosts,Undiscounted,Water Heating,___,___,Standard,Wood Pellet,25.31262047088933
2016,Residential Building,FixedCosts,Undiscounted,Water Heating,___,___,Standard,Kerosene,24.468723003539274
2016,Residential Building,FixedCosts,Undiscounted,Water Heating,___,___,Standard,Light Fuel Oil,23.323211214968282
2016,Residential Building,FixedCosts,Undiscounted,Water Heating,___,___,Standard,Propane,25.090088008042652
2016,Residential Building,FixedCosts,Undiscounted,Water Heating,___,___,___,District Heating,7664.693459855387
2016,Residential Building,InvestmentCosts,Discounted,Other Appliances,Other,___,Standard,Electricity,0.0
2016,Residential Building,InvestmentCosts,Discounted,Clothe Dryer,___,___,Standard,Electricity,0.0
2016,Residential Building,InvestmentCosts,Discounted,Clothe Washer,___,___,Standard,Electricity,0.0
2016,Residential Building,InvestmentCosts,Discounted,Dish Washer,___,___,Standard,Electricity,0.0
2016,Residential Building,InvestmentCosts,Discounted,Freezer,___,___,Standard,Electricity,0.0
2016,Residential Building,InvestmentCosts,Discounted,Lighting,Fluocompact,___,Standard,Electricity,0.0
2016,Residential Building,InvestmentCosts,Discounted,Lighting,Light Emitting Diode,___,High,Electricity,0.0
2016,Residential Building,InvestmentCosts,Discounted,Lighting,Light Emitting Diode,___,Standard,Electricity,0.0
2016,Residential Building,InvestmentCosts,Discounted,Range,___,___,Standard,Electricity,0.0
2016,Residential Building,InvestmentCosts,Discounted,Refrigerator,___,___,Standard,Electricity,215.61350160881094
2016,Residential Building,InvestmentCosts,Discounted,Space Cooling,Central,___,Standard,Electricity,0.0
2016,Residential Building,InvestmentCosts,Discounted,Space Cooling,Room,___,Standard,Electricity,0.0
2016,Residential Building,InvestmentCosts,Discounted,Space Cooling,___,___,___,District Cooling,0.0
2016,Residential Building,InvestmentCosts,Discounted,Space Heating,Furnace,___,High,Natural Gas,0.0
2016,Residential Building,InvestmentCosts,Discounted,Space Heating,Furnace,___,Medium,Natural Gas,0.0
2016,Residential Building,InvestmentCosts,Discounted,Space Heating,Furnace,___,Standard,Biomass,0.0
2016,Residential Building,InvestmentCosts,Discounted,Space Heating,Furnace,___,Standard,Wood Pellet,0.0
2016,Residential Building,InvestmentCosts,Discounted,Space Heating,Furnace,___,Standard,Kerosene,0.0
2016,Residential Building,InvestmentCosts,Discounted,Space Heating,Furnace,___,Standard,Light Fuel Oil,0.0
2016,Residential Building,InvestmentCosts,Discounted,Space Heating,Furnace,___,Standard,Propane,0.0
2016,Residential Building,InvestmentCosts,Discounted,Space Heating,Heat Pump,___,Standard,Electricity,0.0
2016,Residential Building,InvestmentCosts,Discounted,Space Heating,Plinthe,___,Standard,Electricity,0.0
2016,Residential Building,InvestmentCosts,Discounted,Space Heating,___,___,___,District Heating,0.0
2016,Residential Building,InvestmentCosts,Discounted,Water Heating,___,___,Standard,Biomass,0.0
2016,Residential Building,InvestmentCosts,Discounted,Water Heating,___,___,Standard,Wood Pellet,0.0
2016,Residential Building,InvestmentCosts,Discounted,Water Heating,___,___,Standard,Electricity,0.0
2016,Residential Building,InvestmentCosts,Discounted,Water Heating,___,___,Standard,Kerosene,0.0
2016,Residential Building,InvestmentCosts,Discounted,Water Heating,___,___,Standard,Light Fuel Oil,0.0
2016,Residential Building,InvestmentCosts,Discounted,Water Heating,___,___,Standard,Natural Gas,0.0
2016,Residential Building,InvestmentCosts,Discounted,Water Heating,___,___,Standard,Propane,0.0
2016,Residential Building,InvestmentCosts,Discounted,Water Heating,___,___,___,District Heating,0.0
2016,Residential Building,InvestmentCosts,Undiscounted,Other Appliances,Other,___,Standard,Electricity,0.0
2016,Residential Building,InvestmentCosts,Undiscounted,Clothe Dryer,___,___,Standard,Electricity,0.0
2016,Residential Building,InvestmentCosts,Undiscounted,Clothe Washer,___,___,Standard,Electricity,0.0
2016,Residential Building,InvestmentCosts,Undiscounted,Dish Washer,___,___,Standard,Electricity,0.0
2016,Residential Building,InvestmentCosts,Undiscounted,Freezer,___,___,Standard,Electricity,0.0
2016,Residential Building,InvestmentCosts,Undiscounted,Lighting,Fluocompact,___,Standard,Electricity,0.0
2016,Residential Building,InvestmentCosts,Undiscounted,Lighting,Light Emitting Diode,___,High,Electricity,0.0
2016,Residential Building,InvestmentCosts,Undiscounted,Lighting,Light Emitting Diode,___,Standard,Electricity,0.0
2016,Residential Building,InvestmentCosts,Undiscounted,Range,___,___,Standard,Electricity,0.0
2016,Residential Building,InvestmentCosts,Undiscounted,Refrigerator,___,___,Standard,Electricity,189.49347445837526
2016,Residential Building,InvestmentCosts,Undiscounted,Space Cooling,Central,___,Standard,Electricity,0.0
2016,Residential Building,InvestmentCosts,Undiscounted,Space Cooling,Room,___,Standard,Electricity,0.0
2016,Residential Building,InvestmentCosts,Undiscounted,Space Cooling,___,___,___,District Cooling,0.0
2016,Residential Building,InvestmentCosts,Undiscounted,Space Heating,Furnace,___,High,Natural Gas,0.0
2016,Residential Building,InvestmentCosts,Undiscounted,Space Heating,Furnace,___,Medium,Natural Gas,0.0
2016,Residential Building,InvestmentCosts,Undiscounted,Space Heating,Furnace,___,Standard,Biomass,0.0
2016,Residential Building,InvestmentCosts,Undiscounted,Space Heating,Furnace,___,Standard,Wood Pellet,0.0
2016,Residential Building,InvestmentCosts,Undiscounted,Space Heating,Furnace,___,Standard,Kerosene,0.0
2016,Residential Building,InvestmentCosts,Undiscounted,Space Heating,Furnace,___,Standard,Light Fuel Oil,0.0
2016,Residential Building,InvestmentCosts,Undiscounted,Space Heating,Furnace,___,Standard,Propane,0.0
2016,Residential Building,InvestmentCosts,Undiscounted,Space Heating,Heat Pump,___,Standard,Electricity,0.0
2016,Residential Building,InvestmentCosts,Undiscounted,Space Heating,Plinthe,___,Standard,Electricity,0.0
2016,Residential Building,InvestmentCosts,Undiscounted,Space Heating,___,___,___,District Heating,0.0
2016,Residential Building,InvestmentCosts,Undiscounted,Water Heating,___,___,Standard,Biomass,0.0
2016,Residential Building,InvestmentCosts,Undiscounted,Water Heating,___,___,Standard,Wood Pellet,0.0
2016,Residential Building,InvestmentCosts,Undiscounted,Water Heating,___,___,Standard,Electricity,0.0
2016,Residential Building,InvestmentCosts,Undiscounted,Water Heating,___,___,Standard,Kerosene,0.0
2016,Residential Building,InvestmentCosts,Undiscounted,Water Heating,___,___,Standard,Light Fuel Oil,0.0
2016,Residential Building,InvestmentCosts,Undiscounted,Water Heating,___,___,Standard,Natural Gas,0.0
2016,Residential Building,InvestmentCosts,Undiscounted,Water Heating,___,___,Standard,Propane,0.0
2016,Residential Building,InvestmentCosts,Undiscounted,Water Heating,___,___,___,District Heating,0.0
2017,Commercial Building,FixedCosts,Discounted,Auxiliary Equipment,___,___,Standard,Electricity,355.6665595189058
2017,Commercial Building,FixedCosts,Discounted,Auxiliary Equipment,___,___,Standard,Natural Gas,41.13238827019545
2017,Commercial Building,FixedCosts,Discounted,Auxiliary Equipment,___,___,Standard,Propane,22.045528823025432
2017,Commercial Building,FixedCosts,Discounted,Auxiliary Motors,___,___,Standard,Electricity,37.016857853907375
2017,Commercial Building,FixedCosts,Discounted,Space Cooling,___,___,Standard,Electricity,512.4895671824722
2017,Commercial Building,FixedCosts,Discounted,Space Cooling,___,___,Standard,Natural Gas,30.338650003439838
2017,Commercial Building,FixedCosts,Discounted,Space Cooling,___,___,___,District Cooling,437.5194192489856
2017,Commercial Building,FixedCosts,Discounted,Space Heating,Furnace,___,High,Natural Gas,9.587653068260657
2017,Commercial Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Electricity,6.132323754989343
2017,Commercial Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Heavy Fuel Oil,8.735165982868567
2017,Commercial Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Kerosene,8.736543373255238
2017,Commercial Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Light Fuel Oil,55.694488294645886
2017,Commercial Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Natural Gas,1232.0080002902403
2017,Commercial Building,FixedCosts,Discounted,Space Heating,Furnace,___,Standard,Propane,96.75022717760702
2017,Commercial Building,FixedCosts,Discounted,Space Heating,Heat Pump,___,Standard,Electricity,418.55399296624245
2017,Commercial Building,FixedCosts,Discounted,Space Heating,___,___,___,District Heating,201.9140653344225
2017,Commercial Building,FixedCosts,Discounted,Water Heating,___,___,Standard,Electricity,10.081407139012539
2017,Commercial Building,FixedCosts,Discounted,Water Heating,___,___,Standard,Heavy Fuel Oil,19.627482228489225
2017,Commercial Building,FixedCosts,Discounted,Water Heating,___,___,Standard,Kerosene,19.627787688133917
2017,Commercial Building,FixedCosts,Discounted,Water Heating,___,___,Standard,Light Fuel Oil,28.352572259141535
2017,Commercial Building,FixedCosts,Discounted,Water Heating,___,___,Standard,Natural Gas,245.9199357599406
2017,Commercial Building,FixedCosts,Discounted,Water Heating,___,___,Standard,Propane,13.112568879474585
2017,Commercial Building,FixedCosts,Discounted,Water Heating,___,___,___,District Heating,43.65903317473006
2017,Commercial Building,FixedCosts,Undiscounted,Auxiliary Equipment,___,___,Standard,Electricity,416.9497095491549
2017,Commercial Building,FixedCosts,Undiscounted,Auxiliary Equipment,___,___,Standard,Natural Gas,48.21970714795137
2017,Commercial Building,FixedCosts,Undiscounted,Auxiliary Equipment,___,___,Standard,Propane,25.8440851230192
2017,Commercial Building,FixedCosts,Undiscounted,Auxiliary Motors,___,___,Standard,Electricity,43.39504999144745
2017,Commercial Building,FixedCosts,Undiscounted,Space Cooling,___,___,Standard,Electricity,670.7240656253142
2017,Commercial Building,FixedCosts,Undiscounted,Space Cooling,___,___,Standard,Natural Gas,38.120474499455085
2017,Commercial Building,FixedCosts,Undiscounted,Space Cooling,___,___,___,District Cooling,572.6063952521812
2017,Commercial Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,High,Natural Gas,13.235205548403306
2017,Commercial Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Electricity,8.577402420238263
2017,Commercial Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Heavy Fuel Oil,12.218049280532496
2017,Commercial Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Kerosene,12.219975863685677
2017,Commercial Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Light Fuel Oil,77.90098138633876
2017,Commercial Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Natural Gas,1723.2339363760125
2017,Commercial Building,FixedCosts,Undiscounted,Space Heating,Furnace,___,Standard,Propane,133.5581434198315
2017,Commercial Building,FixedCosts,Undiscounted,Space Heating,Heat Pump,___,Standard,Electricity,540.4339855853659
2017,Commercial Building,FixedCosts,Undiscounted,Space Heating,___,___,___,District Heating,278.73079457386166
2017,Commercial Building,FixedCosts,Undiscounted,Water Heating,___,___,Standard,Electricity,12.323351504221385
2017,Commercial Building,FixedCosts,Undiscounted,Water Heating,___,___,Standard,Heavy Fuel Oil,23.992321638169923
2017,Commercial Building,FixedCosts,Undiscounted,Water Heating,___,___,Standard,Kerosene,23.992695027174058
2017,Commercial Building,FixedCosts,Undiscounted,Water Heating,___,___,Standard,Light Fuel Oil,34.65773271333832
2017,Commercial Building,FixedCosts,Undiscounted,Water Heating,___,___,Standard,Natural Gas,300.60861231740023
2017,Commercial Building,FixedCosts,Undiscounted,Water Heating,___,___,Standard,Propane,16.028595333657677
2017,Commercial Building,FixedCosts,Undiscounted,Water Heating,___,___,___,District Heating,53.36810672635525
2017,Commercial Building,InvestmentCosts,Discounted,Auxiliary Equipment,___,___,Standard,Electricity,0.0
2017,Commercial Building,InvestmentCosts,Discounted,Auxiliary Equipment,___,___,Standard,Natural Gas,0.0
2017,Commercial Building,InvestmentCosts,Discounted,Auxiliary Equipment,___,___,Standard,Propane,0.0
2017,Commercial Building,InvestmentCosts,Discounted,Auxiliary Motors,___,___,Standard,Electricity,0.0
