regions,periods,tech,vintage,cost_fixed,cost_fixed_units,cost_fixed_notes
TO,2034,LDITRABELCSTACOM240V,2023,28.508004,k$/MW,Long DistanceTransportBattery electricityCharging StationCommercial240V2023
TO,2034,LDITRABELCSTAPUB240V,2023,28.508004,k$/MW,Long DistanceTransportBattery electricityCharging StationPublic240V2023
TO,2034,LDITRABELCSTARES120V,2023,18.747511363636363,k$/MW,Long DistanceTransportBattery electricityCharging StationResidential120V2023
TO,2034,LDITRABELCSTARES240V,2023,28.508004,k$/MW,Long DistanceTransportBattery electricityCharging StationResidential240V2023
TO,2034,PASTRABELCSTACOM240V,2023,28.508004,k$/MW,PassengerTransportBattery electricityCharging StationCommercial240V2023
TO,2034,PASTRABELCSTAPUB240V,2023,28.508004,k$/MW,PassengerTransportBattery electricityCharging StationPublic240V2023
TO,2034,PASTRABELCSTARES240V,2023,28.508004,k$/MW,PassengerTransportBattery electricityCharging StationResidential240V2023
TO,2034,PASTRABELCSTARES120V,2023,18.747511363636363,k$/MW,PassengerTransportBattery electricityCharging StationResidential120V2023
TO,2034,PUBTRABELCSTACOM240V,2023,28.508004,k$/MW,PublicTransportBattery electricityCharging StationCommercial240V2023
TO,2034,PUBTRABELCSTAPUB240V,2023,28.508004,k$/MW,PublicTransportBattery electricityCharging StationPublic240V2023
TO,2034,PUBTRABELCSTARES120V,2023,18.747511363636363,k$/MW,PublicTransportBattery electricityCharging StationResidential120V2023
TO,2034,PUBTRABELCSTARES240V,2023,28.508004,k$/MW,PublicTransportBattery electricityCharging StationResidential240V2023
TO,2034,FRETRABELCFSTAFREFA,2023,101.21858585858587,k$/MW,FreightTransportBattery electricity freightCharging StationFreightFast2023
TO,2034,FRETRABELCFSTAFRESL,2023,88.92478787878787,k$/MW,FreightTransportBattery electricity freightCharging StationFreightSlow2023
TO,2034,FRETRABELCSTACOM240V,2023,28.508004,k$/MW,FreightTransportBattery electricityCharging StationCommercial240V2023
TO,2034,PUBTRABELCFSTAFREFA,2023,101.21858585858587,k$/MW,PublicTransportBattery electricity freightCharging StationFreightFast2023
TO,2034,PUBTRABELCFSTAFRESL,2023,88.92478787878787,k$/MW,PublicTransportBattery electricity freightCharging StationFreightSlow2023
TO,2035,LDITRABELCSTACOM240V,2023,27.926208000000003,k$/MW,Long DistanceTransportBattery electricityCharging StationCommercial240V2023
TO,2035,LDITRABELCSTAPUB240V,2023,27.926208000000003,k$/MW,Long DistanceTransportBattery electricityCharging StationPublic240V2023
TO,2035,LDITRABELCSTARES120V,2023,18.36490909090909,k$/MW,Long DistanceTransportBattery electricityCharging StationResidential120V2023
