PUB,TRA,,,,ROA,TRU,MET,FLE,23,CONV,DSL,___,NEW,PUBTRAFLEROATRUMETCONVDSL____23,PublicTransportationFleet ServicesRoadTruckMedium TrucksConventionnalDiesel2023,PUBTRA,kunits,Mvkt
PUB,TRA,,,,ROA,TRU,MET,FLE,16,CONV,GAS,___,NEW,PUBTRAFLEROATRUMETCONVGAS____16,PublicTransportationFleet ServicesRoadTruckMedium TrucksConventionnalGasoline2016,PUBTRA,kunits,Mvkt
PUB,TRA,,,,ROA,TRU,MET,FLE,23,CONV,GAS,___,NEW,PUBTRAFLEROATRUMETCONVGAS____23,PublicTransportationFleet ServicesRoadTruckMedium TrucksConventionnalGasoline2023,PUBTRA,kunits,Mvkt
PUB,TRA,,,,ROA,TRU,MET,FLE,23,CONV,NGA,___,NEW,PUBTRAFLEROATRUMETCONVNGA____23,PublicTransportationFleet ServicesRoadTruckMedium TrucksConventionnalNatural Gas2023,PUBTRA,kunits,Mvkt
PUB,TRA,,,,ROA,TRU,MET,FLE,23,CONV,PRO,___,NEW,PUBTRAFLEROATRUMETCONVPRO____23,PublicTransportationFleet ServicesRoadTruckMedium TrucksConventionnalPropane2023,PUBTRA,kunits,Mvkt
PUB,TRA,,,,ROA,TRU,MET,FLE,23,CONV,RDSL,___,NEW,PUBTRAFLEROATRUMETCONVRDSL____23,PublicTransportationFleet ServicesRoadTruckMedium TrucksConventionnalRenewable Diesel2023,PUBTRA,kunits,Mvkt
PUB,TRA,,,,ROA,TRU,MET,FLE,23,HYB,DSL,___,NEW,PUBTRAFLEROATRUMETHYBDSL____23,PublicTransportationFleet ServicesRoadTruckMedium TrucksHybridDiesel2023,PUBTRA,kunits,Mvkt
PUB,TRA,,,,ROA,TRU,MET,FLE,23,HYB,RDSL,___,NEW,PUBTRAFLEROATRUMETHYBRDSL____23,PublicTransportationFleet ServicesRoadTruckMedium TrucksHybridRenewable Diesel2023,PUBTRA,kunits,Mvkt
PUB,TRA,,,,ROA,TRU,MET,FLE,23,PHEV,DSL,BELCF,NEW,PUBTRAFLEROATRUMETPHEVDSLBELCF_23,PublicTransportationFleet ServicesRoadTruckMedium TrucksPlug Hybrid VehicleDieselBattery Electricity Freight2023,PUBTRA,kunits,Mvkt
PUB,TRA,,,,ROA,TRU,MET,FLE,23,PHEV,RDSL,BELCF,NEW,PUBTRAFLEROATRUMETPHEVRDSLBELCF_23,PublicTransportationFleet ServicesRoadTruckMedium TrucksPlug Hybrid VehicleRenewable DieselBattery Electricity Freight2023,PUBTRA,kunits,Mvkt
