"Building end use energy service, per subsector, per end use, per type of technology, per energy, and per period."
t_periods,Sub,EndUse,Tech_type_1,Tech_type_2,Energy_cat,Efficiency,Output_units,VFlow_Out
2019,Public,Lighting,Fluocompact,___,Electricity,Standard,Mlm.y,87.33643916479599
2019,Public,Lighting,Fluorescent,___,Electricity,Standard,Mlm.y,639.9158474620865
2019,Public,Lighting,Halogen,___,Electricity,Standard,Mlm.y,187.46104377690682
2019,Public,Lighting,Incandescent,___,Electricity,Standard,Mlm.y,602.0927911204479
2019,Public,Lighting,Light Emitting Diode,___,Electricity,High,Mlm.y,2.7641521150128936
2019,Public,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm.y,4.39395293621504
2019,Public,Space Cooling,___,___,District Cooling,___,TJ,255.03291308036273
2019,Public,Space Cooling,___,___,Electricity,Standard,TJ,4194.1143237509905
2019,Public,Space Cooling,___,___,Natural Gas,Standard,TJ,591.6651906974259
2019,Public,Space Heating,Furnace,___,Electricity,Standard,TJ,281.7178253224103
2019,Public,Space Heating,Furnace,___,Heavy Fuel Oil,Standard,TJ,0.002510195477678715
2019,Public,Space Heating,Furnace,___,Kerosene,Standard,TJ,0.00250954629414229
2019,Public,Space Heating,Furnace,___,Light Fuel Oil,Standard,TJ,271.3045151024459
2019,Public,Space Heating,Furnace,___,Natural Gas,High,TJ,0.014406533595314247
2019,Public,Space Heating,Furnace,___,Natural Gas,Standard,TJ,5918.840579795927
2019,Public,Space Heating,Furnace,___,Propane,Standard,TJ,0.0026550858584567455
2019,Public,Space Heating,Heat Pump,___,Electricity,Standard,TJ,0.0025450508252949137
2019,Public,Space Heating,Plinthe,___,Electricity,Standard,TJ,500.02439993159163
2019,Public,Space Heating,___,___,District Heating,___,TJ,1507.198328230576
2019,Public,Water Heating,___,___,District Heating,___,TJ,322.2769395046626
2019,Public,Water Heating,___,___,Electricity,Standard,TJ,29.750187045274608
2019,Public,Water Heating,___,___,Heavy Fuel Oil,Standard,TJ,0.6978326929439955
2019,Public,Water Heating,___,___,Kerosene,Standard,TJ,0.6978664446635389
2019,Public,Water Heating,___,___,Light Fuel Oil,Standard,TJ,51.11497295725689
2019,Public,Water Heating,___,___,Natural Gas,Standard,TJ,808.6986650806257
2019,Residential,Other Appliances,Other,___,Electricity,Standard,TJ,3713.7761471084505
2019,Residential,Clothe Dryer,___,___,Electricity,Standard,TJ,1897.0318213838625
2019,Residential,Clothe Dryer,___,___,Natural Gas,Standard,TJ,82.68477542708378
2019,Residential,Clothe Washer,___,___,Electricity,Standard,TJ,96.20289077862402
2019,Residential,Dish Washer,___,___,Electricity,Standard,TJ,129.54428797835035
2019,Residential,Freezer,___,___,Electricity,Standard,TJ,350.231737644581
2019,Residential,Lighting,Fluocompact,___,Electricity,Standard,Mlm.y,108.4106317907617
2019,Residential,Lighting,Fluorescent,___,Electricity,Standard,Mlm.y,782.5235128148144
2019,Residential,Lighting,Halogen,___,Electricity,Standard,Mlm.y,232.70432443787544
2019,Residential,Lighting,Incandescent,___,Electricity,Standard,Mlm.y,747.4046821702102
2019,Residential,Lighting,Light Emitting Diode,___,Electricity,High,Mlm.y,18.567101997342412
2019,Residential,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm.y,17.862585078551415
2019,Residential,Range,___,___,Electricity,Standard,TJ,1467.70660081032
2019,Residential,Range,___,___,Natural Gas,Standard,TJ,63.9553919856989
2019,Residential,Refrigerator,___,___,Electricity,Standard,TJ,1101.0780609093738
2019,Residential,Space Cooling,Central,___,Electricity,Standard,TJ,10379.488186101367
2019,Residential,Space Cooling,Room,___,Electricity,Standard,TJ,649.00434192992
2019,Residential,Space Cooling,___,___,District Cooling,___,TJ,89.0658672961974
2019,Residential,Space Heating,Furnace,___,Biomass,Standard,TJ,160.52364679011788
2019,Residential,Space Heating,Furnace,___,Wood Pellet,Standard,TJ,0.6725978535114222
2019,Residential,Space Heating,Furnace,___,Kerosene,Standard,TJ,0.560644832591316
2019,Residential,Space Heating,Furnace,___,Light Fuel Oil,Standard,TJ,497.5310878048664
2019,Residential,Space Heating,Furnace,___,Natural Gas,High,TJ,38763.52413906615
2019,Residential,Space Heating,Furnace,___,Natural Gas,Medium,TJ,12546.951790677263
2019,Residential,Space Heating,Furnace,___,Propane,Standard,TJ,0.6613650321842998
2019,Residential,Space Heating,Heat Pump,___,Electricity,Standard,TJ,3954.9729943560046
2019,Residential,Space Heating,Plinthe,___,Electricity,Standard,TJ,2044.4852688190697
2019,Residential,Space Heating,___,___,District Heating,___,TJ,71.78709748184723
2019,Residential,Water Heating,___,___,Biomass,Standard,TJ,274.82410267996795
2019,Residential,Water Heating,___,___,Wood Pellet,Standard,TJ,283.6387048869681
2019,Residential,Water Heating,___,___,District Heating,___,TJ,956.1912957873959
2019,Residential,Water Heating,___,___,Electricity,Standard,TJ,678.7891039859035
2019,Residential,Water Heating,___,___,Kerosene,Standard,TJ,260.3837452814318
2019,Residential,Water Heating,___,___,Light Fuel Oil,Standard,TJ,305.3753521863609
2019,Residential,Water Heating,___,___,Natural Gas,Standard,TJ,14958.045605274092
2019,Residential,Water Heating,___,___,Propane,Standard,TJ,282.2428187040692
2020,Commercial,Auxiliary Equipment,___,___,Electricity,Standard,TJ,17627.129124439638
2020,Commercial,Auxiliary Equipment,___,___,Natural Gas,Standard,TJ,1765.5175374404905
2020,Commercial,Auxiliary Equipment,___,___,Propane,Standard,TJ,984.169365716787
2020,Commercial,Auxiliary Motors,___,___,Electricity,Standard,TJ,2206.5156581187416
2020,Commercial,Lighting,Fluocompact,___,Electricity,Standard,Mlm.y,1345.9323328562448
2020,Commercial,Lighting,Fluorescent,___,Electricity,Standard,Mlm.y,9841.237643311986
2020,Commercial,Lighting,Halogen,___,Electricity,Standard,Mlm.y,2882.376991524865
2020,Commercial,Lighting,Incandescent,___,Electricity,Standard,Mlm.y,9257.545333409113
2020,Commercial,Lighting,Light Emitting Diode,___,Electricity,High,Mlm.y,20.88363185075506
2020,Commercial,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm.y,64.00990050860756
2020,Commercial,Space Cooling,___,___,District Cooling,___,TJ,1308.1974447309376
2020,Commercial,Space Cooling,___,___,Electricity,Standard,TJ,9578.629086511824
2020,Commercial,Space Cooling,___,___,Natural Gas,Standard,TJ,441.3424029933032
2020,Commercial,Space Heating,Furnace,___,Electricity,Standard,TJ,3.415336879506712
2020,Commercial,Space Heating,Furnace,___,Heavy Fuel Oil,Standard,TJ,6.98376356211784
2020,Commercial,Space Heating,Furnace,___,Kerosene,Standard,TJ,6.98326002321924
2020,Commercial,Space Heating,Furnace,___,Light Fuel Oil,Standard,TJ,159.99321348031063
2020,Commercial,Space Heating,Furnace,___,Natural Gas,High,TJ,15.274056856079023
2020,Commercial,Space Heating,Furnace,___,Natural Gas,Standard,TJ,29272.136434631306
2020,Commercial,Space Heating,Furnace,___,Propane,Standard,TJ,912.0544235883099
2020,Commercial,Space Heating,Heat Pump,___,Electricity,Standard,TJ,1631.3231007708291
2020,Commercial,Space Heating,Plinthe,___,Electricity,Standard,TJ,880.1615147046411
2020,Commercial,Space Heating,___,___,District Heating,___,TJ,3361.711141242351
2020,Commercial,Street Lighting,Light Emitting Diode,___,Electricity,Standard,TJ,1490.13503300309
2020,Commercial,Water Heating,___,___,District Heating,___,TJ,563.4371572121812
2020,Commercial,Water Heating,___,___,Electricity,Standard,TJ,129.667315364434
2020,Commercial,Water Heating,___,___,Heavy Fuel Oil,Standard,TJ,35.94188384638575
2020,Commercial,Water Heating,___,___,Kerosene,Standard,TJ,35.944475610869695
2020,Commercial,Water Heating,___,___,Light Fuel Oil,Standard,TJ,199.1732164180374
2020,Commercial,Water Heating,___,___,Natural Gas,Standard,TJ,4952.234251994688
2020,Commercial,Water Heating,___,___,Propane,Standard,TJ,83.51480503085152
2020,Industry,Industrial Processes,Self produced,,Mix Energy,,TJ,30669.500629677084
2020,Industry,Lighting,Self produced,,Mix Energy,,TJ,652.5425665882159
2020,Industry,Space Cooling,Self produced,,Mix Energy,,TJ,1413.8422276078015
2020,Industry,Space Heating,Self produced,,Mix Energy,,TJ,1566.102159830295
2020,Industry,Water Heating,Self produced,,Mix Energy,,TJ,4097.967318193479
2020,Public,Auxiliary Equipment,___,___,Electricity,Standard,TJ,2056.872424493351
2020,Public,Auxiliary Equipment,___,___,Natural Gas,Standard,TJ,255.8843757430229
2020,Public,Auxiliary Equipment,___,___,Propane,Standard,TJ,0.014275995280837962
2020,Public,Auxiliary Motors,___,___,Electricity,Standard,TJ,520.1899888584703
2020,Public,Lighting,Fluocompact,___,Electricity,Standard,Mlm.y,87.96080768248643
2020,Public,Lighting,Fluorescent,___,Electricity,Standard,Mlm.y,644.8197105846286
2020,Public,Lighting,Halogen,___,Electricity,Standard,Mlm.y,188.6907821795605
2020,Public,Lighting,Incandescent,___,Electricity,Standard,Mlm.y,606.0314084535636
2020,Public,Lighting,Light Emitting Diode,___,Electricity,High,Mlm.y,1.3481154710929772
2020,Public,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm.y,3.6657519691092544
2020,Public,Space Cooling,___,___,District Cooling,___,TJ,275.2280747870224
2020,Public,Space Cooling,___,___,Electricity,Standard,TJ,4238.025871647824
2020,Public,Space Cooling,___,___,Natural Gas,Standard,TJ,557.2623908364585
2020,Public,Space Heating,Furnace,___,Electricity,Standard,TJ,282.9370870038189
2020,Public,Space Heating,Furnace,___,Heavy Fuel Oil,Standard,TJ,0.004801189485092631
2020,Public,Space Heating,Furnace,___,Kerosene,Standard,TJ,0.004800401323593281
2020,Public,Space Heating,Furnace,___,Light Fuel Oil,Standard,TJ,272.4739399940969
2020,Public,Space Heating,Furnace,___,Natural Gas,High,TJ,0.018589349419941177
2020,Public,Space Heating,Furnace,___,Natural Gas,Standard,TJ,5955.341904727351
2020,Public,Space Heating,Furnace,___,Propane,Standard,TJ,0.004975266229552661
2020,Public,Space Heating,Heat Pump,___,Electricity,Standard,TJ,0.00481006864962235
2020,Public,Space Heating,Plinthe,___,Electricity,Standard,TJ,502.90310754951827
2020,Public,Space Heating,___,___,District Heating,___,TJ,1512.958009300249
2020,Public,Water Heating,___,___,District Heating,___,TJ,320.64923192267173
2020,Public,Water Heating,___,___,Electricity,Standard,TJ,30.292804696513986
2020,Public,Water Heating,___,___,Heavy Fuel Oil,Standard,TJ,1.021688002339535
2020,Public,Water Heating,___,___,Kerosene,Standard,TJ,1.0217629343161376
2020,Public,Water Heating,___,___,Light Fuel Oil,Standard,TJ,51.628104068740626
2020,Public,Water Heating,___,___,Natural Gas,Standard,TJ,815.3982501416561
2020,Residential,Other Appliances,Other,___,Electricity,Standard,TJ,3754.0800598443034
2020,Residential,Clothe Dryer,___,___,Electricity,Standard,TJ,1918.5134114168936
2020,Residential,Clothe Dryer,___,___,Natural Gas,Standard,TJ,82.68814174936449
2020,Residential,Clothe Washer,___,___,Electricity,Standard,TJ,97.24693663487265
2020,Residential,Dish Washer,___,___,Electricity,Standard,TJ,130.95017272818689
2020,Residential,Freezer,___,___,Electricity,Standard,TJ,354.03264208142025
2020,Residential,Lighting,Fluocompact,___,Electricity,Standard,Mlm.y,109.17171780280056
2020,Residential,Lighting,Fluorescent,___,Electricity,Standard,Mlm.y,787.9780900539529
2020,Residential,Lighting,Halogen,___,Electricity,Standard,Mlm.y,234.20424638467813
2020,Residential,Lighting,Incandescent,___,Electricity,Standard,Mlm.y,752.4046136321743
2020,Residential,Lighting,Light Emitting Diode,___,Electricity,High,Mlm.y,18.5613466166623
2020,Residential,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm.y,18.01377241847934
2020,Residential,Range,___,___,Electricity,Standard,TJ,1484.3228731591125
2020,Residential,Range,___,___,Natural Gas,Standard,TJ,63.96154484184055
2020,Residential,Refrigerator,___,___,Electricity,Standard,TJ,1113.0275561612011
2020,Residential,Space Cooling,Central,___,Electricity,Standard,TJ,10449.43145720133
2020,Residential,Space Cooling,Room,___,Electricity,Standard,TJ,657.3509830873056
2020,Residential,Space Cooling,___,___,District Cooling,___,TJ,93.02789911686256
2020,Residential,Space Heating,Furnace,___,Biomass,Standard,TJ,160.68498352151943
2020,Residential,Space Heating,Furnace,___,Wood Pellet,Standard,TJ,0.8124067482229306
2020,Residential,Space Heating,Furnace,___,Kerosene,Standard,TJ,0.7361267284640947
2020,Residential,Space Heating,Furnace,___,Light Fuel Oil,Standard,TJ,605.2394373753876
2020,Residential,Space Heating,Furnace,___,Natural Gas,High,TJ,38739.887989701434
2020,Residential,Space Heating,Furnace,___,Natural Gas,Medium,TJ,12278.102106818911
2020,Residential,Space Heating,Furnace,___,Propane,Standard,TJ,0.8016608204293418
2020,Residential,Space Heating,Heat Pump,___,Electricity,Standard,TJ,3791.2995320353307
2020,Residential,Space Heating,Plinthe,___,Electricity,Standard,TJ,2536.082027730539
2020,Residential,Space Heating,___,___,District Heating,___,TJ,108.67652586035985
2020,Residential,Water Heating,___,___,Biomass,Standard,TJ,293.9147339965373
2020,Residential,Water Heating,___,___,Wood Pellet,Standard,TJ,302.8126575454154
2020,Residential,Water Heating,___,___,District Heating,___,TJ,917.6867212749074
2020,Residential,Water Heating,___,___,Electricity,Standard,TJ,707.8628552910773
2020,Residential,Water Heating,___,___,Kerosene,Standard,TJ,296.4079378995074
2020,Residential,Water Heating,___,___,Light Fuel Oil,Standard,TJ,340.50818646748576
2020,Residential,Water Heating,___,___,Natural Gas,Standard,TJ,15029.471204773925
2020,Residential,Water Heating,___,___,Propane,Standard,TJ,301.44640964128547
2021,Commercial,Auxiliary Equipment,___,___,Electricity,Standard,TJ,17734.159308252296
2021,Commercial,Auxiliary Equipment,___,___,Natural Gas,Standard,TJ,1776.5855229849294
2021,Commercial,Auxiliary Equipment,___,___,Propane,Standard,TJ,989.5790176669536
2021,Commercial,Auxiliary Motors,___,___,Electricity,Standard,TJ,2219.71031312223
2021,Commercial,Lighting,Fluocompact,___,Electricity,Standard,Mlm.y,1351.0329826581942
2021,Commercial,Lighting,Fluorescent,___,Electricity,Standard,Mlm.y,9894.14260201885
2021,Commercial,Lighting,Halogen,___,Electricity,Standard,Mlm.y,2899.699782757133
2021,Commercial,Lighting,Incandescent,___,Electricity,Standard,Mlm.y,9313.175331635455
2021,Commercial,Lighting,Light Emitting Diode,___,Electricity,High,Mlm.y,20.84997697159324
2021,Commercial,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm.y,73.62760250525011
2021,Commercial,Space Cooling,___,___,District Cooling,___,TJ,1315.4357729684616
2021,Commercial,Space Cooling,___,___,Electricity,Standard,TJ,9635.92265904611
2021,Commercial,Space Cooling,___,___,Natural Gas,Standard,TJ,444.116606633472
2021,Commercial,Space Heating,Furnace,___,Electricity,Standard,TJ,4.079690563947203
2021,Commercial,Space Heating,Furnace,___,Heavy Fuel Oil,Standard,TJ,7.8664033188924805
2021,Commercial,Space Heating,Furnace,___,Kerosene,Standard,TJ,7.866199238125512
2021,Commercial,Space Heating,Furnace,___,Light Fuel Oil,Standard,TJ,160.65124697686358
2021,Commercial,Space Heating,Furnace,___,Natural Gas,High,TJ,17.710966892076527
2021,Commercial,Space Heating,Furnace,___,Natural Gas,Standard,TJ,29290.907957420342
2021,Commercial,Space Heating,Furnace,___,Propane,Standard,TJ,919.5352551372342
2021,Commercial,Space Heating,Heat Pump,___,Electricity,Standard,TJ,1638.4965596823697
2021,Commercial,Space Heating,Plinthe,___,Electricity,Standard,TJ,1039.2956821669407
2021,Commercial,Space Heating,___,___,District Heating,___,TJ,3379.5654058349605
2021,Commercial,Street Lighting,Light Emitting Diode,___,Electricity,Standard,TJ,1498.939263703698
2021,Commercial,Water Heating,___,___,District Heating,___,TJ,568.8149474968627
2021,Commercial,Water Heating,___,___,Electricity,Standard,TJ,113.97785245794897
2021,Commercial,Water Heating,___,___,Heavy Fuel Oil,Standard,TJ,41.273226796804884
2021,Commercial,Water Heating,___,___,Kerosene,Standard,TJ,41.27664943516167
2021,Commercial,Water Heating,___,___,Light Fuel Oil,Standard,TJ,203.89802869925168
2021,Commercial,Water Heating,___,___,Natural Gas,Standard,TJ,4977.491264294145
2021,Commercial,Water Heating,___,___,Propane,Standard,TJ,90.05863467801458
2021,Industry,Industrial Processes,Self produced,,Mix Energy,,TJ,30704.922632738748
2021,Industry,Lighting,Self produced,,Mix Energy,,TJ,653.2962262280834
2021,Industry,Space Cooling,Self produced,,Mix Energy,,TJ,1415.4751568275146
2021,Industry,Space Heating,Self produced,,Mix Energy,,TJ,1567.9109429657044
2021,Industry,Water Heating,Self produced,,Mix Energy,,TJ,4102.700300731263
2021,Public,Auxiliary Equipment,___,___,Electricity,Standard,TJ,2067.4140728802504
2021,Public,Auxiliary Equipment,___,___,Natural Gas,Standard,TJ,257.4501926445227
2021,Public,Auxiliary Equipment,___,___,Propane,Standard,TJ,0.019944628811846967
2021,Public,Auxiliary Motors,___,___,Electricity,Standard,TJ,523.2026343072665
2021,Public,Lighting,Fluocompact,___,Electricity,Standard,Mlm.y,88.48514692406796
2021,Public,Lighting,Fluorescent,___,Electricity,Standard,Mlm.y,647.9977047110995
2021,Public,Lighting,Halogen,___,Electricity,Standard,Mlm.y,189.74807714212946
2021,Public,Lighting,Incandescent,___,Electricity,Standard,Mlm.y,609.4174270550418
2021,Public,Lighting,Light Emitting Diode,___,Electricity,High,Mlm.y,1.330988518320429
2021,Public,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm.y,4.089584267691076
2021,Public,Space Cooling,___,___,District Cooling,___,TJ,279.4471244810082
2021,Public,Space Cooling,___,___,Electricity,Standard,TJ,4253.7034502294755
2021,Public,Space Cooling,___,___,Natural Gas,Standard,TJ,567.0696803098134
2021,Public,Space Heating,Furnace,___,Electricity,Standard,TJ,284.4316851823602
2021,Public,Space Heating,Furnace,___,Heavy Fuel Oil,Standard,TJ,0.006781267708036171
2021,Public,Space Heating,Furnace,___,Kerosene,Standard,TJ,0.0067807673240454485
2021,Public,Space Heating,Furnace,___,Light Fuel Oil,Standard,TJ,273.4652444665404
2021,Public,Space Heating,Furnace,___,Natural Gas,High,TJ,0.022287632255853874
2021,Public,Space Heating,Furnace,___,Natural Gas,Standard,TJ,5991.810304131704
2021,Public,Space Heating,Furnace,___,Propane,Standard,TJ,0.006967294791169589
2021,Public,Space Heating,Heat Pump,___,Electricity,Standard,TJ,0.006793801517333622
2021,Public,Space Heating,Plinthe,___,Electricity,Standard,TJ,505.73751600030084
