COM,BDG,OFF,,,Old,,AE,___,___,STD,ELC,,EX,COMBDGOFFOldAE______STDELC_EX,CommercialBuildingOfficesOldAuxiliary EquipmentStandard EfficiencyElectricity,COMBDG,kunits,TJ
COM,BDG,EDS,,,Old,,AE,___,___,STD,ELC,,EX,COMBDGEDSOldAE______STDELC_EX,CommercialBuildingEducational ServicesOldAuxiliary EquipmentStandard EfficiencyElectricity,COMBDG,kunits,TJ
COM,BDG,HLC,,,Old,,AE,___,___,STD,ELC,,EX,COMBDGHLCOldAE______STDELC_EX,CommercialBuildingHealth Care and Social AssistanceOldAuxiliary EquipmentStandard EfficiencyElectricity,COMBDG,kunits,TJ
COM,BDG,AER,,,Old,,AE,___,___,STD,ELC,,EX,COMBDGAEROldAE______STDELC_EX,"CommercialBuildingArts, Entertainment and RecreationOldAuxiliary EquipmentStandard EfficiencyElectricity",COMBDG,kunits,TJ
COM,BDG,AFS,,,Old,,AE,___,___,STD,ELC,,EX,COMBDGAFSOldAE______STDELC_EX,CommercialBuildingAccommodation and Food ServicesOldAuxiliary EquipmentStandard EfficiencyElectricity,COMBDG,kunits,TJ
COM,BDG,OTS,,,Old,,AE,___,___,STD,ELC,,EX,COMBDGOTSOldAE______STDELC_EX,CommercialBuildingOther ServicesOldAuxiliary EquipmentStandard EfficiencyElectricity,COMBDG,kunits,TJ
COM,BDG,WST,,,Old,,AE,___,___,STD,NGA,,EX,COMBDGWSTOldAE______STDNGA_EX,CommercialBuildingWholesale TradeOldAuxiliary EquipmentStandard EfficiencyNatural Gas,COMBDG,kunits,TJ
COM,BDG,RTT,,,Old,,AE,___,___,STD,NGA,,EX,COMBDGRTTOldAE______STDNGA_EX,CommercialBuildingRetail TradeOldAuxiliary EquipmentStandard EfficiencyNatural Gas,COMBDG,kunits,TJ
COM,BDG,TAW,,,Old,,AE,___,___,STD,NGA,,EX,COMBDGTAWOldAE______STDNGA_EX,CommercialBuildingTransportation and WarehousingOldAuxiliary EquipmentStandard EfficiencyNatural Gas,COMBDG,kunits,TJ
COM,BDG,ICI,,,Old,,AE,___,___,STD,NGA,,EX,COMBDGICIOldAE______STDNGA_EX,CommercialBuildingInformation and Cultural IndustriesOldAuxiliary EquipmentStandard EfficiencyNatural Gas,COMBDG,kunits,TJ
COM,BDG,OFF,,,Old,,AE,___,___,STD,NGA,,EX,COMBDGOFFOldAE______STDNGA_EX,CommercialBuildingOfficesOldAuxiliary EquipmentStandard EfficiencyNatural Gas,COMBDG,kunits,TJ
COM,BDG,EDS,,,Old,,AE,___,___,STD,NGA,,EX,COMBDGEDSOldAE______STDNGA_EX,CommercialBuildingEducational ServicesOldAuxiliary EquipmentStandard EfficiencyNatural Gas,COMBDG,kunits,TJ
COM,BDG,HLC,,,Old,,AE,___,___,STD,NGA,,EX,COMBDGHLCOldAE______STDNGA_EX,CommercialBuildingHealth Care and Social AssistanceOldAuxiliary EquipmentStandard EfficiencyNatural Gas,COMBDG,kunits,TJ
COM,BDG,AER,,,Old,,AE,___,___,STD,NGA,,EX,COMBDGAEROldAE______STDNGA_EX,"CommercialBuildingArts, Entertainment and RecreationOldAuxiliary EquipmentStandard EfficiencyNatural Gas",COMBDG,kunits,TJ
COM,BDG,AFS,,,Old,,AE,___,___,STD,NGA,,EX,COMBDGAFSOldAE______STDNGA_EX,CommercialBuildingAccommodation and Food ServicesOldAuxiliary EquipmentStandard EfficiencyNatural Gas,COMBDG,kunits,TJ
COM,BDG,OTS,,,Old,,AE,___,___,STD,NGA,,EX,COMBDGOTSOldAE______STDNGA_EX,CommercialBuildingOther ServicesOldAuxiliary EquipmentStandard EfficiencyNatural Gas,COMBDG,kunits,TJ
