regions,tech,life,life_notes
TO,RESBDGAPANewCWA___CBSTDELC_23,12,ResidentialBuildingApartmentsNewClothe WasherCombinedStandard EfficiencyElectricity2023
TO,RESBDGAPANewFRZ___CHHIGELC_23,22,ResidentialBuildingApartmentsNewFreezerChestHigh EfficiencyElectricity2023
TO,RESBDGAPANewFRZ___CHESRELC_23,22,ResidentialBuildingApartmentsNewFreezerChestEnergy StarElectricity2023
TO,RESBDGAPANewFRZ___CHSTDELC_23,22,ResidentialBuildingApartmentsNewFreezerChestStandard EfficiencyElectricity2023
TO,RESBDGAPANewFRZ___STGHIGELC_23,22,ResidentialBuildingApartmentsNewFreezerStandingHigh EfficiencyElectricity2023
TO,RESBDGAPANewFRZ___STGESRELC_23,22,ResidentialBuildingApartmentsNewFreezerStandingEnergy StarElectricity2023
TO,RESBDGAPANewFRZ___STGSTDELC_23,22,ResidentialBuildingApartmentsNewFreezerStandingStandard EfficiencyElectricity2023
TO,RESBDGAPANewREF___FRDHIGELC_23,17,ResidentialBuildingApartmentsNewRefrigeratorFreezer DownHigh EfficiencyElectricity2023
TO,RESBDGAPANewREF___FRDESRELC_23,17,ResidentialBuildingApartmentsNewRefrigeratorFreezer DownEnergy StarElectricity2023
TO,RESBDGAPANewREF___FRDSTDELC_23,17,ResidentialBuildingApartmentsNewRefrigeratorFreezer DownStandard EfficiencyElectricity2023
TO,RESBDGAPANewREF___FRTHIGELC_23,17,ResidentialBuildingApartmentsNewRefrigeratorFreezer TopHigh EfficiencyElectricity2023
TO,RESBDGAPANewREF___FRTESRELC_23,17,ResidentialBuildingApartmentsNewRefrigeratorFreezer TopEnergy StarElectricity2023
TO,RESBDGAPANewREF___FRTSTDELC_23,17,ResidentialBuildingApartmentsNewRefrigeratorFreezer TopStandard EfficiencyElectricity2023
TO,RESBDGSDEOldCWA___CBHIGELC_23,12,ResidentialBuildingSingle DetachedOldClothe WasherCombinedHigh EfficiencyElectricity2023
TO,RESBDGSDEOldCWA___CBESRELC_23,12,ResidentialBuildingSingle DetachedOldClothe WasherCombinedEnergy StarElectricity2023
TO,RESBDGSDEOldCWA___CBSTDELC_23,12,ResidentialBuildingSingle DetachedOldClothe WasherCombinedStandard EfficiencyElectricity2023
TO,RESBDGSDEOldFRZ___CHHIGELC_23,22,ResidentialBuildingSingle DetachedOldFreezerChestHigh EfficiencyElectricity2023
TO,RESBDGSDEOldFRZ___CHESRELC_23,22,ResidentialBuildingSingle DetachedOldFreezerChestEnergy StarElectricity2023
TO,RESBDGSDEOldFRZ___CHSTDELC_23,22,ResidentialBuildingSingle DetachedOldFreezerChestStandard EfficiencyElectricity2023
TO,RESBDGSDEOldFRZ___STGHIGELC_23,22,ResidentialBuildingSingle DetachedOldFreezerStandingHigh EfficiencyElectricity2023
TO,RESBDGSDEOldFRZ___STGESRELC_23,22,ResidentialBuildingSingle DetachedOldFreezerStandingEnergy StarElectricity2023
TO,RESBDGSDEOldFRZ___STGSTDELC_23,22,ResidentialBuildingSingle DetachedOldFreezerStandingStandard EfficiencyElectricity2023
TO,RESBDGSDEOldREF___FRDHIGELC_23,17,ResidentialBuildingSingle DetachedOldRefrigeratorFreezer DownHigh EfficiencyElectricity2023
TO,RESBDGSDEOldREF___FRDESRELC_23,17,ResidentialBuildingSingle DetachedOldRefrigeratorFreezer DownEnergy StarElectricity2023
TO,RESBDGSDEOldREF___FRDSTDELC_23,17,ResidentialBuildingSingle DetachedOldRefrigeratorFreezer DownStandard EfficiencyElectricity2023
TO,RESBDGSDEOldREF___FRTHIGELC_23,17,ResidentialBuildingSingle DetachedOldRefrigeratorFreezer TopHigh EfficiencyElectricity2023
TO,RESBDGSDEOldREF___FRTESRELC_23,17,ResidentialBuildingSingle DetachedOldRefrigeratorFreezer TopEnergy StarElectricity2023
TO,RESBDGSDEOldREF___FRTSTDELC_23,17,ResidentialBuildingSingle DetachedOldRefrigeratorFreezer TopStandard EfficiencyElectricity2023
TO,RESBDGSDENewCWA___CBHIGELC_23,12,ResidentialBuildingSingle DetachedNewClothe WasherCombinedHigh EfficiencyElectricity2023
TO,RESBDGSDENewCWA___CBESRELC_23,12,ResidentialBuildingSingle DetachedNewClothe WasherCombinedEnergy StarElectricity2023
TO,RESBDGSDENewCWA___CBSTDELC_23,12,ResidentialBuildingSingle DetachedNewClothe WasherCombinedStandard EfficiencyElectricity2023
TO,RESBDGSDENewFRZ___CHHIGELC_23,22,ResidentialBuildingSingle DetachedNewFreezerChestHigh EfficiencyElectricity2023
TO,RESBDGSDENewFRZ___CHESRELC_23,22,ResidentialBuildingSingle DetachedNewFreezerChestEnergy StarElectricity2023
TO,RESBDGSDENewFRZ___CHSTDELC_23,22,ResidentialBuildingSingle DetachedNewFreezerChestStandard EfficiencyElectricity2023
TO,RESBDGSDENewFRZ___STGHIGELC_23,22,ResidentialBuildingSingle DetachedNewFreezerStandingHigh EfficiencyElectricity2023
TO,RESBDGSDENewFRZ___STGESRELC_23,22,ResidentialBuildingSingle DetachedNewFreezerStandingEnergy StarElectricity2023
TO,RESBDGSDENewFRZ___STGSTDELC_23,22,ResidentialBuildingSingle DetachedNewFreezerStandingStandard EfficiencyElectricity2023
TO,RESBDGSDENewREF___FRDHIGELC_23,17,ResidentialBuildingSingle DetachedNewRefrigeratorFreezer DownHigh EfficiencyElectricity2023
TO,RESBDGSDENewREF___FRDESRELC_23,17,ResidentialBuildingSingle DetachedNewRefrigeratorFreezer DownEnergy StarElectricity2023
TO,RESBDGSDENewREF___FRDSTDELC_23,17,ResidentialBuildingSingle DetachedNewRefrigeratorFreezer DownStandard EfficiencyElectricity2023
TO,RESBDGSDENewREF___FRTHIGELC_23,17,ResidentialBuildingSingle DetachedNewRefrigeratorFreezer TopHigh EfficiencyElectricity2023
TO,RESBDGSDENewREF___FRTESRELC_23,17,ResidentialBuildingSingle DetachedNewRefrigeratorFreezer TopEnergy StarElectricity2023
TO,RESBDGSDENewREF___FRTSTDELC_23,17,ResidentialBuildingSingle DetachedNewRefrigeratorFreezer TopStandard EfficiencyElectricity2023
TO,RESBDGSATOldCWA___CBHIGELC_23,12,ResidentialBuildingSingle AttachedOldClothe WasherCombinedHigh EfficiencyElectricity2023
TO,RESBDGSATOldCWA___CBESRELC_23,12,ResidentialBuildingSingle AttachedOldClothe WasherCombinedEnergy StarElectricity2023
TO,RESBDGSATOldCWA___CBSTDELC_23,12,ResidentialBuildingSingle AttachedOldClothe WasherCombinedStandard EfficiencyElectricity2023
TO,RESBDGSATOldFRZ___CHHIGELC_23,22,ResidentialBuildingSingle AttachedOldFreezerChestHigh EfficiencyElectricity2023
TO,RESBDGSATOldFRZ___CHESRELC_23,22,ResidentialBuildingSingle AttachedOldFreezerChestEnergy StarElectricity2023
TO,RESBDGSATOldFRZ___CHSTDELC_23,22,ResidentialBuildingSingle AttachedOldFreezerChestStandard EfficiencyElectricity2023
TO,RESBDGSATOldFRZ___STGHIGELC_23,22,ResidentialBuildingSingle AttachedOldFreezerStandingHigh EfficiencyElectricity2023
TO,RESBDGSATOldFRZ___STGESRELC_23,22,ResidentialBuildingSingle AttachedOldFreezerStandingEnergy StarElectricity2023
TO,RESBDGSATOldFRZ___STGSTDELC_23,22,ResidentialBuildingSingle AttachedOldFreezerStandingStandard EfficiencyElectricity2023
TO,RESBDGSATOldREF___FRDHIGELC_23,17,ResidentialBuildingSingle AttachedOldRefrigeratorFreezer DownHigh EfficiencyElectricity2023
TO,RESBDGSATOldREF___FRDESRELC_23,17,ResidentialBuildingSingle AttachedOldRefrigeratorFreezer DownEnergy StarElectricity2023
TO,RESBDGSATOldREF___FRDSTDELC_23,17,ResidentialBuildingSingle AttachedOldRefrigeratorFreezer DownStandard EfficiencyElectricity2023
TO,RESBDGSATOldREF___FRTHIGELC_23,17,ResidentialBuildingSingle AttachedOldRefrigeratorFreezer TopHigh EfficiencyElectricity2023
TO,RESBDGSATOldREF___FRTESRELC_23,17,ResidentialBuildingSingle AttachedOldRefrigeratorFreezer TopEnergy StarElectricity2023
TO,RESBDGSATOldREF___FRTSTDELC_23,17,ResidentialBuildingSingle AttachedOldRefrigeratorFreezer TopStandard EfficiencyElectricity2023
TO,RESBDGSATNewCWA___CBHIGELC_23,12,ResidentialBuildingSingle AttachedNewClothe WasherCombinedHigh EfficiencyElectricity2023
TO,RESBDGSATNewCWA___CBESRELC_23,12,ResidentialBuildingSingle AttachedNewClothe WasherCombinedEnergy StarElectricity2023
TO,RESBDGSATNewCWA___CBSTDELC_23,12,ResidentialBuildingSingle AttachedNewClothe WasherCombinedStandard EfficiencyElectricity2023
TO,RESBDGSATNewFRZ___CHHIGELC_23,22,ResidentialBuildingSingle AttachedNewFreezerChestHigh EfficiencyElectricity2023
TO,RESBDGSATNewFRZ___CHESRELC_23,22,ResidentialBuildingSingle AttachedNewFreezerChestEnergy StarElectricity2023
TO,RESBDGSATNewFRZ___CHSTDELC_23,22,ResidentialBuildingSingle AttachedNewFreezerChestStandard EfficiencyElectricity2023
TO,RESBDGSATNewFRZ___STGHIGELC_23,22,ResidentialBuildingSingle AttachedNewFreezerStandingHigh EfficiencyElectricity2023
TO,RESBDGSATNewFRZ___STGESRELC_23,22,ResidentialBuildingSingle AttachedNewFreezerStandingEnergy StarElectricity2023
TO,RESBDGSATNewFRZ___STGSTDELC_23,22,ResidentialBuildingSingle AttachedNewFreezerStandingStandard EfficiencyElectricity2023
TO,RESBDGSATNewREF___FRDHIGELC_23,17,ResidentialBuildingSingle AttachedNewRefrigeratorFreezer DownHigh EfficiencyElectricity2023
TO,RESBDGSATNewREF___FRDESRELC_23,17,ResidentialBuildingSingle AttachedNewRefrigeratorFreezer DownEnergy StarElectricity2023
TO,RESBDGSATNewREF___FRDSTDELC_23,17,ResidentialBuildingSingle AttachedNewRefrigeratorFreezer DownStandard EfficiencyElectricity2023
TO,RESBDGSATNewREF___FRTHIGELC_23,17,ResidentialBuildingSingle AttachedNewRefrigeratorFreezer TopHigh EfficiencyElectricity2023
TO,RESBDGSATNewREF___FRTESRELC_23,17,ResidentialBuildingSingle AttachedNewRefrigeratorFreezer TopEnergy StarElectricity2023
TO,RESBDGSATNewREF___FRTSTDELC_23,17,ResidentialBuildingSingle AttachedNewRefrigeratorFreezer TopStandard EfficiencyElectricity2023
TO,RESBDGAPAOldRAG______HIGNGA_23,12,ResidentialBuildingApartmentsOldRangeHigh EfficiencyNatural Gas2023
TO,RESBDGAPAOldRAG______STDNGA_23,12,ResidentialBuildingApartmentsOldRangeStandard EfficiencyNatural Gas2023
TO,RESBDGAPAOldSHFUR___HIGNGA_23,25,ResidentialBuildingApartmentsOldSpace HeatingFurnaceHigh EfficiencyNatural Gas2023
TO,RESBDGAPAOldSHFUR___ESRNGA_23,25,ResidentialBuildingApartmentsOldSpace HeatingFurnaceEnergy StarNatural Gas2023
TO,RESBDGAPAOldSHFUR___STDNGA_23,25,ResidentialBuildingApartmentsOldSpace HeatingFurnaceStandard EfficiencyNatural Gas2023
TO,RESBDGAPAOldWHWTK___HIGNGA_23,13,ResidentialBuildingApartmentsOldWater HeatingWith TankHigh EfficiencyNatural Gas2023
TO,RESBDGAPAOldWHWTK___ESRNGA_23,13,ResidentialBuildingApartmentsOldWater HeatingWith TankEnergy StarNatural Gas2023
TO,RESBDGAPAOldWHWTK___STDNGA_23,13,ResidentialBuildingApartmentsOldWater HeatingWith TankStandard EfficiencyNatural Gas2023
TO,RESBDGAPANewRAG______HIGNGA_23,12,ResidentialBuildingApartmentsNewRangeHigh EfficiencyNatural Gas2023
TO,RESBDGAPANewRAG______STDNGA_23,12,ResidentialBuildingApartmentsNewRangeStandard EfficiencyNatural Gas2023
TO,RESBDGAPANewSHFUR___HIGNGA_23,25,ResidentialBuildingApartmentsNewSpace HeatingFurnaceHigh EfficiencyNatural Gas2023
TO,RESBDGAPANewSHFUR___ESRNGA_23,25,ResidentialBuildingApartmentsNewSpace HeatingFurnaceEnergy StarNatural Gas2023
TO,RESBDGAPANewSHFUR___STDNGA_23,25,ResidentialBuildingApartmentsNewSpace HeatingFurnaceStandard EfficiencyNatural Gas2023
TO,RESBDGAPANewWHWTK___HIGNGA_23,13,ResidentialBuildingApartmentsNewWater HeatingWith TankHigh EfficiencyNatural Gas2023
TO,RESBDGAPANewWHWTK___ESRNGA_23,13,ResidentialBuildingApartmentsNewWater HeatingWith TankEnergy StarNatural Gas2023
TO,RESBDGAPANewWHWTK___STDNGA_23,13,ResidentialBuildingApartmentsNewWater HeatingWith TankStandard EfficiencyNatural Gas2023
TO,RESBDGSDEOldRAG______HIGNGA_23,12,ResidentialBuildingSingle DetachedOldRangeHigh EfficiencyNatural Gas2023
TO,RESBDGSDEOldRAG______STDNGA_23,12,ResidentialBuildingSingle DetachedOldRangeStandard EfficiencyNatural Gas2023
TO,RESBDGSDEOldSHFUR___HIGNGA_23,25,ResidentialBuildingSingle DetachedOldSpace HeatingFurnaceHigh EfficiencyNatural Gas2023
TO,RESBDGSDEOldSHFUR___ESRNGA_23,25,ResidentialBuildingSingle DetachedOldSpace HeatingFurnaceEnergy StarNatural Gas2023
TO,RESBDGSDEOldSHFUR___STDNGA_23,25,ResidentialBuildingSingle DetachedOldSpace HeatingFurnaceStandard EfficiencyNatural Gas2023
TO,RESBDGSDEOldWHWTK___HIGNGA_23,13,ResidentialBuildingSingle DetachedOldWater HeatingWith TankHigh EfficiencyNatural Gas2023
TO,RESBDGSDEOldWHWTK___ESRNGA_23,13,ResidentialBuildingSingle DetachedOldWater HeatingWith TankEnergy StarNatural Gas2023
TO,RESBDGSDEOldWHWTK___STDNGA_23,13,ResidentialBuildingSingle DetachedOldWater HeatingWith TankStandard EfficiencyNatural Gas2023
TO,RESBDGSDENewRAG______HIGNGA_23,12,ResidentialBuildingSingle DetachedNewRangeHigh EfficiencyNatural Gas2023
TO,RESBDGSDENewRAG______STDNGA_23,12,ResidentialBuildingSingle DetachedNewRangeStandard EfficiencyNatural Gas2023
TO,RESBDGSDENewSHFUR___HIGNGA_23,25,ResidentialBuildingSingle DetachedNewSpace HeatingFurnaceHigh EfficiencyNatural Gas2023
TO,RESBDGSDENewSHFUR___ESRNGA_23,25,ResidentialBuildingSingle DetachedNewSpace HeatingFurnaceEnergy StarNatural Gas2023
TO,RESBDGSDENewSHFUR___STDNGA_23,25,ResidentialBuildingSingle DetachedNewSpace HeatingFurnaceStandard EfficiencyNatural Gas2023
TO,RESBDGSDENewWHWTK___HIGNGA_23,13,ResidentialBuildingSingle DetachedNewWater HeatingWith TankHigh EfficiencyNatural Gas2023
TO,RESBDGSDENewWHWTK___ESRNGA_23,13,ResidentialBuildingSingle DetachedNewWater HeatingWith TankEnergy StarNatural Gas2023
TO,RESBDGSDENewWHWTK___STDNGA_23,13,ResidentialBuildingSingle DetachedNewWater HeatingWith TankStandard EfficiencyNatural Gas2023
TO,RESBDGSATOldRAG______HIGNGA_23,12,ResidentialBuildingSingle AttachedOldRangeHigh EfficiencyNatural Gas2023
TO,RESBDGSATOldRAG______STDNGA_23,12,ResidentialBuildingSingle AttachedOldRangeStandard EfficiencyNatural Gas2023
TO,RESBDGSATOldSHFUR___HIGNGA_23,25,ResidentialBuildingSingle AttachedOldSpace HeatingFurnaceHigh EfficiencyNatural Gas2023
TO,RESBDGSATOldSHFUR___ESRNGA_23,25,ResidentialBuildingSingle AttachedOldSpace HeatingFurnaceEnergy StarNatural Gas2023
TO,RESBDGSATOldSHFUR___STDNGA_23,25,ResidentialBuildingSingle AttachedOldSpace HeatingFurnaceStandard EfficiencyNatural Gas2023
TO,RESBDGSATOldWHWTK___HIGNGA_23,13,ResidentialBuildingSingle AttachedOldWater HeatingWith TankHigh EfficiencyNatural Gas2023
TO,RESBDGSATOldWHWTK___ESRNGA_23,13,ResidentialBuildingSingle AttachedOldWater HeatingWith TankEnergy StarNatural Gas2023
TO,RESBDGSATOldWHWTK___STDNGA_23,13,ResidentialBuildingSingle AttachedOldWater HeatingWith TankStandard EfficiencyNatural Gas2023
TO,RESBDGSATNewRAG______HIGNGA_23,12,ResidentialBuildingSingle AttachedNewRangeHigh EfficiencyNatural Gas2023
TO,RESBDGSATNewRAG______STDNGA_23,12,ResidentialBuildingSingle AttachedNewRangeStandard EfficiencyNatural Gas2023
TO,RESBDGSATNewSHFUR___HIGNGA_23,25,ResidentialBuildingSingle AttachedNewSpace HeatingFurnaceHigh EfficiencyNatural Gas2023
TO,RESBDGSATNewSHFUR___ESRNGA_23,25,ResidentialBuildingSingle AttachedNewSpace HeatingFurnaceEnergy StarNatural Gas2023
TO,RESBDGSATNewSHFUR___STDNGA_23,25,ResidentialBuildingSingle AttachedNewSpace HeatingFurnaceStandard EfficiencyNatural Gas2023
TO,RESBDGSATNewWHWTK___HIGNGA_23,13,ResidentialBuildingSingle AttachedNewWater HeatingWith TankHigh EfficiencyNatural Gas2023
TO,RESBDGSATNewWHWTK___ESRNGA_23,13,ResidentialBuildingSingle AttachedNewWater HeatingWith TankEnergy StarNatural Gas2023
TO,RESBDGSATNewWHWTK___STDNGA_23,13,ResidentialBuildingSingle AttachedNewWater HeatingWith TankStandard EfficiencyNatural Gas2023
TO,RESBDGAPAOldSHHEP___HIGELC_23,17,ResidentialBuildingApartmentsOldSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,RESBDGAPAOldSHHEP___ESRELC_23,17,ResidentialBuildingApartmentsOldSpace HeatingHeat PumpEnergy StarElectricity2023
TO,RESBDGAPAOldSHHEP___STDELC_23,17,ResidentialBuildingApartmentsOldSpace HeatingHeat PumpStandard EfficiencyElectricity2023
TO,RESBDGAPAOldSHHEP___STDNGA_23,15,ResidentialBuildingApartmentsOldSpace HeatingHeat PumpStandard EfficiencyNatural Gas2023
TO,RESBDGAPANewSHHEP___HIGELC_23,17,ResidentialBuildingApartmentsNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,RESBDGAPANewSHHEP___ESRELC_23,17,ResidentialBuildingApartmentsNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,RESBDGAPANewSHHEP___STDELC_23,17,ResidentialBuildingApartmentsNewSpace HeatingHeat PumpStandard EfficiencyElectricity2023
TO,RESBDGAPANewSHHEP___STDNGA_23,15,ResidentialBuildingApartmentsNewSpace HeatingHeat PumpStandard EfficiencyNatural Gas2023
TO,RESBDGSDEOldSHHEP___HIGELC_23,17,ResidentialBuildingSingle DetachedOldSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,RESBDGSDEOldSHHEP___ESRELC_23,17,ResidentialBuildingSingle DetachedOldSpace HeatingHeat PumpEnergy StarElectricity2023
TO,RESBDGSDEOldSHHEP___STDELC_23,17,ResidentialBuildingSingle DetachedOldSpace HeatingHeat PumpStandard EfficiencyElectricity2023
TO,RESBDGSDEOldSHHEP___STDNGA_23,15,ResidentialBuildingSingle DetachedOldSpace HeatingHeat PumpStandard EfficiencyNatural Gas2023
TO,RESBDGSDENewSHHEP___HIGELC_23,17,ResidentialBuildingSingle DetachedNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,RESBDGSDENewSHHEP___ESRELC_23,17,ResidentialBuildingSingle DetachedNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,RESBDGSDENewSHHEP___STDELC_23,17,ResidentialBuildingSingle DetachedNewSpace HeatingHeat PumpStandard EfficiencyElectricity2023
TO,RESBDGSDENewSHHEP___STDNGA_23,15,ResidentialBuildingSingle DetachedNewSpace HeatingHeat PumpStandard EfficiencyNatural Gas2023
TO,RESBDGSATOldSHHEP___HIGELC_23,17,ResidentialBuildingSingle AttachedOldSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,RESBDGSATOldSHHEP___ESRELC_23,17,ResidentialBuildingSingle AttachedOldSpace HeatingHeat PumpEnergy StarElectricity2023
TO,RESBDGSATOldSHHEP___STDELC_23,17,ResidentialBuildingSingle AttachedOldSpace HeatingHeat PumpStandard EfficiencyElectricity2023
TO,RESBDGSATOldSHHEP___STDNGA_23,15,ResidentialBuildingSingle AttachedOldSpace HeatingHeat PumpStandard EfficiencyNatural Gas2023
TO,RESBDGSATNewSHHEP___HIGELC_23,17,ResidentialBuildingSingle AttachedNewSpace HeatingHeat PumpHigh EfficiencyElectricity2023
TO,RESBDGSATNewSHHEP___ESRELC_23,17,ResidentialBuildingSingle AttachedNewSpace HeatingHeat PumpEnergy StarElectricity2023
TO,RESBDGSATNewSHHEP___STDELC_23,17,ResidentialBuildingSingle AttachedNewSpace HeatingHeat PumpStandard EfficiencyElectricity2023
TO,RESBDGSATNewSHHEP___STDNGA_23,15,ResidentialBuildingSingle AttachedNewSpace HeatingHeat PumpStandard EfficiencyNatural Gas2023
TO,RESBDGAPAOldWHSTHBCKSTDELC_23,23,ResidentialBuildingApartmentsOldWater HeatingSolar ThermalBackupStandard EfficiencyElectricity2023
TO,RESBDGAPAOldWHSTHBCKSTDNGA_23,23,ResidentialBuildingApartmentsOldWater HeatingSolar ThermalBackupStandard EfficiencyNatural Gas2023
TO,RESBDGAPAOldSHFUR___HIGNGA_16,25,ResidentialBuildingApartmentsOldSpace HeatingFurnaceHigh EfficiencyNatural Gas2016
TO,RESBDGAPAOldSHFUR___MEDNGA_16,25,ResidentialBuildingApartmentsOldSpace HeatingFurnaceMediumNatural Gas2016
TO,RESBDGAPAOldWH______STDNGA_16,13,ResidentialBuildingApartmentsOldWater HeatingStandard EfficiencyNatural Gas2016
TO,RESBDGAPANewWHSTHBCKSTDELC_23,23,ResidentialBuildingApartmentsNewWater HeatingSolar ThermalBackupStandard EfficiencyElectricity2023
TO,RESBDGAPANewWHSTHBCKSTDNGA_23,23,ResidentialBuildingApartmentsNewWater HeatingSolar ThermalBackupStandard EfficiencyNatural Gas2023
TO,RESBDGAPANewSHFUR___HIGNGA_16,25,ResidentialBuildingApartmentsNewSpace HeatingFurnaceHigh EfficiencyNatural Gas2016
TO,RESBDGAPANewSHFUR___MEDNGA_16,25,ResidentialBuildingApartmentsNewSpace HeatingFurnaceMediumNatural Gas2016
TO,RESBDGAPANewWH______STDNGA_16,13,ResidentialBuildingApartmentsNewWater HeatingStandard EfficiencyNatural Gas2016
TO,RESBDGSDEOldWHSTHBCKSTDELC_23,23,ResidentialBuildingSingle DetachedOldWater HeatingSolar ThermalBackupStandard EfficiencyElectricity2023
TO,RESBDGSDEOldWHSTHBCKSTDNGA_23,23,ResidentialBuildingSingle DetachedOldWater HeatingSolar ThermalBackupStandard EfficiencyNatural Gas2023
TO,RESBDGSDEOldSHFUR___HIGNGA_16,25,ResidentialBuildingSingle DetachedOldSpace HeatingFurnaceHigh EfficiencyNatural Gas2016
TO,RESBDGSDEOldSHFUR___MEDNGA_16,25,ResidentialBuildingSingle DetachedOldSpace HeatingFurnaceMediumNatural Gas2016
TO,RESBDGSDEOldWH______STDNGA_16,13,ResidentialBuildingSingle DetachedOldWater HeatingStandard EfficiencyNatural Gas2016
TO,RESBDGSDENewWHSTHBCKSTDELC_23,23,ResidentialBuildingSingle DetachedNewWater HeatingSolar ThermalBackupStandard EfficiencyElectricity2023
TO,RESBDGSDENewWHSTHBCKSTDNGA_23,23,ResidentialBuildingSingle DetachedNewWater HeatingSolar ThermalBackupStandard EfficiencyNatural Gas2023
TO,RESBDGSDENewSHFUR___HIGNGA_16,25,ResidentialBuildingSingle DetachedNewSpace HeatingFurnaceHigh EfficiencyNatural Gas2016
TO,RESBDGSDENewSHFUR___MEDNGA_16,25,ResidentialBuildingSingle DetachedNewSpace HeatingFurnaceMediumNatural Gas2016
TO,RESBDGSDENewWH______STDNGA_16,13,ResidentialBuildingSingle DetachedNewWater HeatingStandard EfficiencyNatural Gas2016
TO,RESBDGSATOldWHSTHBCKSTDELC_23,23,ResidentialBuildingSingle AttachedOldWater HeatingSolar ThermalBackupStandard EfficiencyElectricity2023
TO,RESBDGSATOldWHSTHBCKSTDNGA_23,23,ResidentialBuildingSingle AttachedOldWater HeatingSolar ThermalBackupStandard EfficiencyNatural Gas2023
TO,RESBDGSATOldSHFUR___HIGNGA_16,25,ResidentialBuildingSingle AttachedOldSpace HeatingFurnaceHigh EfficiencyNatural Gas2016
TO,RESBDGSATOldSHFUR___MEDNGA_16,25,ResidentialBuildingSingle AttachedOldSpace HeatingFurnaceMediumNatural Gas2016
TO,RESBDGSATOldWH______STDNGA_16,13,ResidentialBuildingSingle AttachedOldWater HeatingStandard EfficiencyNatural Gas2016
TO,RESBDGSATNewWHSTHBCKSTDELC_23,23,ResidentialBuildingSingle AttachedNewWater HeatingSolar ThermalBackupStandard EfficiencyElectricity2023
TO,RESBDGSATNewWHSTHBCKSTDNGA_23,23,ResidentialBuildingSingle AttachedNewWater HeatingSolar ThermalBackupStandard EfficiencyNatural Gas2023
TO,RESBDGSATNewSHFUR___HIGNGA_16,25,ResidentialBuildingSingle AttachedNewSpace HeatingFurnaceHigh EfficiencyNatural Gas2016
TO,RESBDGSATNewSHFUR___MEDNGA_16,25,ResidentialBuildingSingle AttachedNewSpace HeatingFurnaceMediumNatural Gas2016
TO,RESBDGSATNewWH______STDNGA_16,13,ResidentialBuildingSingle AttachedNewWater HeatingStandard EfficiencyNatural Gas2016
TO,RESBDGAPAOldSHHEP___HIGGEO_23,15,ResidentialBuildingApartmentsOldSpace HeatingHeat PumpHigh EfficiencyGeothermal2023
TO,RESBDGAPAOldSHHEP___ESRGEO_23,15,ResidentialBuildingApartmentsOldSpace HeatingHeat PumpEnergy StarGeothermal2023
TO,RESBDGAPAOldSHHEP___STDGEO_23,15,ResidentialBuildingApartmentsOldSpace HeatingHeat PumpStandard EfficiencyGeothermal2023
TO,RESBDGAPANewSHHEP___HIGGEO_23,15,ResidentialBuildingApartmentsNewSpace HeatingHeat PumpHigh EfficiencyGeothermal2023
TO,RESBDGAPANewSHHEP___ESRGEO_23,15,ResidentialBuildingApartmentsNewSpace HeatingHeat PumpEnergy StarGeothermal2023
TO,RESBDGAPANewSHHEP___STDGEO_23,15,ResidentialBuildingApartmentsNewSpace HeatingHeat PumpStandard EfficiencyGeothermal2023
TO,RESBDGSDEOldSHHEP___HIGGEO_23,15,ResidentialBuildingSingle DetachedOldSpace HeatingHeat PumpHigh EfficiencyGeothermal2023
TO,RESBDGSDEOldSHHEP___ESRGEO_23,15,ResidentialBuildingSingle DetachedOldSpace HeatingHeat PumpEnergy StarGeothermal2023
TO,RESBDGSDEOldSHHEP___STDGEO_23,15,ResidentialBuildingSingle DetachedOldSpace HeatingHeat PumpStandard EfficiencyGeothermal2023
TO,RESBDGSDENewSHHEP___HIGGEO_23,15,ResidentialBuildingSingle DetachedNewSpace HeatingHeat PumpHigh EfficiencyGeothermal2023
TO,RESBDGSDENewSHHEP___ESRGEO_23,15,ResidentialBuildingSingle DetachedNewSpace HeatingHeat PumpEnergy StarGeothermal2023
TO,RESBDGSDENewSHHEP___STDGEO_23,15,ResidentialBuildingSingle DetachedNewSpace HeatingHeat PumpStandard EfficiencyGeothermal2023
TO,RESBDGSATOldSHHEP___HIGGEO_23,15,ResidentialBuildingSingle AttachedOldSpace HeatingHeat PumpHigh EfficiencyGeothermal2023
TO,RESBDGSATOldSHHEP___ESRGEO_23,15,ResidentialBuildingSingle AttachedOldSpace HeatingHeat PumpEnergy StarGeothermal2023
TO,RESBDGSATOldSHHEP___STDGEO_23,15,ResidentialBuildingSingle AttachedOldSpace HeatingHeat PumpStandard EfficiencyGeothermal2023
TO,RESBDGSATNewSHHEP___HIGGEO_23,15,ResidentialBuildingSingle AttachedNewSpace HeatingHeat PumpHigh EfficiencyGeothermal2023
TO,RESBDGSATNewSHHEP___ESRGEO_23,15,ResidentialBuildingSingle AttachedNewSpace HeatingHeat PumpEnergy StarGeothermal2023
