regions,periods,tech,vintage,cost_variable,cost_variable_units,cost_variable_notes
TO,2047,PASTRAROABUSURBTBUCONVNGA____23,2042,0.700522524,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalNatural Gas2023
TO,2047,PASTRAROABUSURBTBUCONVNGA____23,2043,0.700522524,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalNatural Gas2023
TO,2047,PASTRAROABUSURBTBUCONVNGA____23,2044,0.700522524,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalNatural Gas2023
TO,2047,PASTRAROABUSURBTBUCONVNGA____23,2045,0.700522524,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalNatural Gas2023
TO,2047,PASTRAROABUSURBTBUCONVNGA____23,2046,0.700522524,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalNatural Gas2023
TO,2047,PASTRAROABUSURBTBUCONVNGA____23,2047,0.700522524,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalNatural Gas2023
TO,2048,PASTRAROABUSURBTBUCONVNGA____23,2034,0.700522524,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalNatural Gas2023
TO,2048,PASTRAROABUSURBTBUCONVNGA____23,2035,0.700522524,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalNatural Gas2023
TO,2048,PASTRAROABUSURBTBUCONVNGA____23,2036,0.700522524,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalNatural Gas2023
TO,2048,PASTRAROABUSURBTBUCONVNGA____23,2037,0.700522524,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalNatural Gas2023
TO,2048,PASTRAROABUSURBTBUCONVNGA____23,2038,0.700522524,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalNatural Gas2023
TO,2048,PASTRAROABUSURBTBUCONVNGA____23,2039,0.700522524,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalNatural Gas2023
TO,2048,PASTRAROABUSURBTBUCONVNGA____23,2040,0.700522524,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalNatural Gas2023
TO,2048,PASTRAROABUSURBTBUCONVNGA____23,2041,0.700522524,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalNatural Gas2023
TO,2048,PASTRAROABUSURBTBUCONVNGA____23,2042,0.700522524,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalNatural Gas2023
TO,2048,PASTRAROABUSURBTBUCONVNGA____23,2043,0.700522524,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalNatural Gas2023
TO,2048,PASTRAROABUSURBTBUCONVNGA____23,2044,0.700522524,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalNatural Gas2023
TO,2048,PASTRAROABUSURBTBUCONVNGA____23,2045,0.700522524,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalNatural Gas2023
TO,2048,PASTRAROABUSURBTBUCONVNGA____23,2046,0.700522524,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalNatural Gas2023
TO,2048,PASTRAROABUSURBTBUCONVNGA____23,2047,0.700522524,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalNatural Gas2023
TO,2048,PASTRAROABUSURBTBUCONVNGA____23,2048,0.700522524,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalNatural Gas2023
TO,2049,PASTRAROABUSURBTBUCONVNGA____23,2035,0.700522524,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalNatural Gas2023
TO,2049,PASTRAROABUSURBTBUCONVNGA____23,2036,0.700522524,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalNatural Gas2023
TO,2049,PASTRAROABUSURBTBUCONVNGA____23,2037,0.700522524,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalNatural Gas2023
TO,2049,PASTRAROABUSURBTBUCONVNGA____23,2038,0.700522524,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalNatural Gas2023
TO,2049,PASTRAROABUSURBTBUCONVNGA____23,2039,0.700522524,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalNatural Gas2023
TO,2049,PASTRAROABUSURBTBUCONVNGA____23,2040,0.700522524,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalNatural Gas2023
TO,2049,PASTRAROABUSURBTBUCONVNGA____23,2041,0.700522524,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalNatural Gas2023
TO,2049,PASTRAROABUSURBTBUCONVNGA____23,2042,0.700522524,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalNatural Gas2023
TO,2049,PASTRAROABUSURBTBUCONVNGA____23,2043,0.700522524,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalNatural Gas2023
TO,2049,PASTRAROABUSURBTBUCONVNGA____23,2044,0.700522524,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalNatural Gas2023
TO,2049,PASTRAROABUSURBTBUCONVNGA____23,2045,0.700522524,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalNatural Gas2023
TO,2049,PASTRAROABUSURBTBUCONVNGA____23,2046,0.700522524,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalNatural Gas2023
TO,2049,PASTRAROABUSURBTBUCONVNGA____23,2047,0.700522524,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalNatural Gas2023
TO,2049,PASTRAROABUSURBTBUCONVNGA____23,2048,0.700522524,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalNatural Gas2023
TO,2049,PASTRAROABUSURBTBUCONVNGA____23,2049,0.700522524,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalNatural Gas2023
TO,2050,PASTRAROABUSURBTBUCONVNGA____23,2036,0.700522524,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalNatural Gas2023
TO,2050,PASTRAROABUSURBTBUCONVNGA____23,2037,0.700522524,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalNatural Gas2023
TO,2050,PASTRAROABUSURBTBUCONVNGA____23,2038,0.700522524,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalNatural Gas2023
TO,2050,PASTRAROABUSURBTBUCONVNGA____23,2039,0.700522524,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalNatural Gas2023
TO,2050,PASTRAROABUSURBTBUCONVNGA____23,2040,0.700522524,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalNatural Gas2023
TO,2050,PASTRAROABUSURBTBUCONVNGA____23,2041,0.700522524,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalNatural Gas2023
TO,2050,PASTRAROABUSURBTBUCONVNGA____23,2042,0.700522524,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalNatural Gas2023
TO,2050,PASTRAROABUSURBTBUCONVNGA____23,2043,0.700522524,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalNatural Gas2023
TO,2050,PASTRAROABUSURBTBUCONVNGA____23,2044,0.700522524,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalNatural Gas2023
TO,2050,PASTRAROABUSURBTBUCONVNGA____23,2045,0.700522524,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalNatural Gas2023
TO,2050,PASTRAROABUSURBTBUCONVNGA____23,2046,0.700522524,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalNatural Gas2023
TO,2050,PASTRAROABUSURBTBUCONVNGA____23,2047,0.700522524,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalNatural Gas2023
TO,2050,PASTRAROABUSURBTBUCONVNGA____23,2048,0.700522524,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalNatural Gas2023
TO,2050,PASTRAROABUSURBTBUCONVNGA____23,2049,0.700522524,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalNatural Gas2023
TO,2050,PASTRAROABUSURBTBUCONVNGA____23,2050,0.700522524,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalNatural Gas2023
TO,2023,PASTRAROABUSURBTBUCONVRDSL____23,2023,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2024,PASTRAROABUSURBTBUCONVRDSL____23,2023,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2024,PASTRAROABUSURBTBUCONVRDSL____23,2024,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2025,PASTRAROABUSURBTBUCONVRDSL____23,2023,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2025,PASTRAROABUSURBTBUCONVRDSL____23,2024,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2025,PASTRAROABUSURBTBUCONVRDSL____23,2025,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2026,PASTRAROABUSURBTBUCONVRDSL____23,2023,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2026,PASTRAROABUSURBTBUCONVRDSL____23,2024,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2026,PASTRAROABUSURBTBUCONVRDSL____23,2025,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2026,PASTRAROABUSURBTBUCONVRDSL____23,2026,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2027,PASTRAROABUSURBTBUCONVRDSL____23,2023,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2027,PASTRAROABUSURBTBUCONVRDSL____23,2024,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2027,PASTRAROABUSURBTBUCONVRDSL____23,2025,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2027,PASTRAROABUSURBTBUCONVRDSL____23,2026,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2027,PASTRAROABUSURBTBUCONVRDSL____23,2027,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2028,PASTRAROABUSURBTBUCONVRDSL____23,2023,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2028,PASTRAROABUSURBTBUCONVRDSL____23,2024,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2028,PASTRAROABUSURBTBUCONVRDSL____23,2025,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2028,PASTRAROABUSURBTBUCONVRDSL____23,2026,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2028,PASTRAROABUSURBTBUCONVRDSL____23,2027,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2028,PASTRAROABUSURBTBUCONVRDSL____23,2028,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2029,PASTRAROABUSURBTBUCONVRDSL____23,2023,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2029,PASTRAROABUSURBTBUCONVRDSL____23,2024,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2029,PASTRAROABUSURBTBUCONVRDSL____23,2025,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2029,PASTRAROABUSURBTBUCONVRDSL____23,2026,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2029,PASTRAROABUSURBTBUCONVRDSL____23,2027,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2029,PASTRAROABUSURBTBUCONVRDSL____23,2028,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2029,PASTRAROABUSURBTBUCONVRDSL____23,2029,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2030,PASTRAROABUSURBTBUCONVRDSL____23,2023,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2030,PASTRAROABUSURBTBUCONVRDSL____23,2024,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2030,PASTRAROABUSURBTBUCONVRDSL____23,2025,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2030,PASTRAROABUSURBTBUCONVRDSL____23,2026,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2030,PASTRAROABUSURBTBUCONVRDSL____23,2027,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2030,PASTRAROABUSURBTBUCONVRDSL____23,2028,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2030,PASTRAROABUSURBTBUCONVRDSL____23,2029,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2030,PASTRAROABUSURBTBUCONVRDSL____23,2030,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2031,PASTRAROABUSURBTBUCONVRDSL____23,2023,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2031,PASTRAROABUSURBTBUCONVRDSL____23,2024,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2031,PASTRAROABUSURBTBUCONVRDSL____23,2025,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2031,PASTRAROABUSURBTBUCONVRDSL____23,2026,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2031,PASTRAROABUSURBTBUCONVRDSL____23,2027,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2031,PASTRAROABUSURBTBUCONVRDSL____23,2028,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2031,PASTRAROABUSURBTBUCONVRDSL____23,2029,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2031,PASTRAROABUSURBTBUCONVRDSL____23,2030,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2031,PASTRAROABUSURBTBUCONVRDSL____23,2031,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2032,PASTRAROABUSURBTBUCONVRDSL____23,2023,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2032,PASTRAROABUSURBTBUCONVRDSL____23,2024,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2032,PASTRAROABUSURBTBUCONVRDSL____23,2025,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2032,PASTRAROABUSURBTBUCONVRDSL____23,2026,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2032,PASTRAROABUSURBTBUCONVRDSL____23,2027,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2032,PASTRAROABUSURBTBUCONVRDSL____23,2028,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2032,PASTRAROABUSURBTBUCONVRDSL____23,2029,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2032,PASTRAROABUSURBTBUCONVRDSL____23,2030,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2032,PASTRAROABUSURBTBUCONVRDSL____23,2031,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2032,PASTRAROABUSURBTBUCONVRDSL____23,2032,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2033,PASTRAROABUSURBTBUCONVRDSL____23,2023,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2033,PASTRAROABUSURBTBUCONVRDSL____23,2024,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2033,PASTRAROABUSURBTBUCONVRDSL____23,2025,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2033,PASTRAROABUSURBTBUCONVRDSL____23,2026,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2033,PASTRAROABUSURBTBUCONVRDSL____23,2027,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2033,PASTRAROABUSURBTBUCONVRDSL____23,2028,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2033,PASTRAROABUSURBTBUCONVRDSL____23,2029,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2033,PASTRAROABUSURBTBUCONVRDSL____23,2030,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2033,PASTRAROABUSURBTBUCONVRDSL____23,2031,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2033,PASTRAROABUSURBTBUCONVRDSL____23,2032,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2033,PASTRAROABUSURBTBUCONVRDSL____23,2033,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2034,PASTRAROABUSURBTBUCONVRDSL____23,2023,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2034,PASTRAROABUSURBTBUCONVRDSL____23,2024,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2034,PASTRAROABUSURBTBUCONVRDSL____23,2025,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2034,PASTRAROABUSURBTBUCONVRDSL____23,2026,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2034,PASTRAROABUSURBTBUCONVRDSL____23,2027,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2034,PASTRAROABUSURBTBUCONVRDSL____23,2028,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2034,PASTRAROABUSURBTBUCONVRDSL____23,2029,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2034,PASTRAROABUSURBTBUCONVRDSL____23,2030,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2034,PASTRAROABUSURBTBUCONVRDSL____23,2031,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2034,PASTRAROABUSURBTBUCONVRDSL____23,2032,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2034,PASTRAROABUSURBTBUCONVRDSL____23,2033,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2034,PASTRAROABUSURBTBUCONVRDSL____23,2034,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2035,PASTRAROABUSURBTBUCONVRDSL____23,2023,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2035,PASTRAROABUSURBTBUCONVRDSL____23,2024,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2035,PASTRAROABUSURBTBUCONVRDSL____23,2025,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2035,PASTRAROABUSURBTBUCONVRDSL____23,2026,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
TO,2035,PASTRAROABUSURBTBUCONVRDSL____23,2027,0.53886348,k$/MVkm,PassengerTransportationRoadInter-city BusesUrban Bus TTC BusConventionnalRenewable Diesel2023
