"Discounted Investment and fixed Costs for waste sector by end use, per vintage. (k CAD 2016)"
vintage,sector,Cost_type,Cost,EndUse,Treatment_Plant,Tech_type_1,Tech_type_2,Efficiency,Energy_cat,Costs
2035,Solid Waste,FixedCosts,Undiscounted,Landfill,Thackeray,Biogas upgrade,Public,Standard,Mix Energy,0.0
2035,Solid Waste,FixedCosts,Undiscounted,Landfill,Thackeray,Biogas upgrade,Public,Standard,___,49.4674327494247
2035,Solid Waste,FixedCosts,Undiscounted,Landfill,Thackeray,Biogas capture,___,___,___,13.879274400137
2035,Solid Waste,FixedCosts,Undiscounted,Landfill,Thackeray,Cogeneration engine,Internal Combustion Engine,Standard,___,10.210554660578875
2035,Solid Waste,InvestmentCosts,Discounted,Green Bin,Compost,Biogas upgrade,Public,Standard,Mix Energy,0.0
2035,Solid Waste,InvestmentCosts,Discounted,Green Bin,Compost,Biogas upgrade,Public,Standard,___,55.262364969750095
2035,Solid Waste,InvestmentCosts,Discounted,Green Bin,Compost,Biogas capture,___,___,___,23.44377223194822
2035,Solid Waste,InvestmentCosts,Discounted,Green Bin,Compost,Cogeneration engine,Internal Combustion Engine,Standard,___,8.90652259085276
2035,Solid Waste,InvestmentCosts,Discounted,Green Bin,Dufferin,Anaerobic Digester,Public,Standard,Mix Energy,9.301410573522055
2035,Solid Waste,InvestmentCosts,Discounted,Green Bin,Dufferin,Gasification,Central,Carbon Capture Storage,Hydrogen,8.656669689383786
2035,Solid Waste,InvestmentCosts,Discounted,Green Bin,Dufferin,Gasification,Enerkem,Standard,Mix Energy,2.428224057666481
2035,Solid Waste,InvestmentCosts,Discounted,Green Bin,Disco Road,Anaerobic Digester,Public,Standard,Mix Energy,8.655415225776382
2035,Solid Waste,InvestmentCosts,Discounted,Green Bin,Disco Road,Gasification,Central,Carbon Capture Storage,Hydrogen,3.6222872250625504
2035,Solid Waste,InvestmentCosts,Discounted,Green Bin,Disco Road,Gasification,Enerkem,Standard,Mix Energy,2.42676950430735
2035,Solid Waste,InvestmentCosts,Discounted,Landfill,MI - Arbor Hills,Biogas upgrade,Public,Standard,Mix Energy,0.0
2035,Solid Waste,InvestmentCosts,Discounted,Landfill,MI - Arbor Hills,Biogas upgrade,Public,Standard,___,41.59091855072782
2035,Solid Waste,InvestmentCosts,Discounted,Landfill,MI - Arbor Hills,Biogas capture,___,___,___,8.839979474900844
2035,Solid Waste,InvestmentCosts,Discounted,Landfill,MI - Arbor Hills,Cogeneration engine,Internal Combustion Engine,Standard,___,11.965030244345362
2035,Solid Waste,InvestmentCosts,Discounted,Landfill,Beare Rd,Biogas upgrade,Public,Standard,Mix Energy,0.0
2035,Solid Waste,InvestmentCosts,Discounted,Landfill,Beare Rd,Biogas upgrade,Public,Standard,___,44.65162592026188
2035,Solid Waste,InvestmentCosts,Discounted,Landfill,Beare Rd,Biogas capture,___,___,___,9.049318966480596
2035,Solid Waste,InvestmentCosts,Discounted,Landfill,Beare Rd,Cogeneration engine,Internal Combustion Engine,Standard,___,12.172339916749374
2035,Solid Waste,InvestmentCosts,Discounted,Landfill,Brock West,Biogas upgrade,Public,Standard,Mix Energy,0.0
2035,Solid Waste,InvestmentCosts,Discounted,Landfill,Brock West,Biogas upgrade,Public,Standard,___,23.47118112081423
2035,Solid Waste,InvestmentCosts,Discounted,Landfill,Brock West,Biogas capture,___,___,___,9.64386188515586
2035,Solid Waste,InvestmentCosts,Discounted,Landfill,Brock West,Cogeneration engine,Internal Combustion Engine,Standard,___,12.537813348294677
2035,Solid Waste,InvestmentCosts,Discounted,Landfill,MI - Carleton farms,Biogas upgrade,Public,Standard,Mix Energy,0.0
2035,Solid Waste,InvestmentCosts,Discounted,Landfill,MI - Carleton farms,Biogas upgrade,Public,Standard,___,50.269826054193175
2035,Solid Waste,InvestmentCosts,Discounted,Landfill,MI - Carleton farms,Biogas capture,___,___,___,9.424438678872765
2035,Solid Waste,InvestmentCosts,Discounted,Landfill,MI - Carleton farms,Cogeneration engine,Internal Combustion Engine,Standard,___,12.52317669985431
2035,Solid Waste,InvestmentCosts,Discounted,Landfill,Green Lane,Biogas upgrade,Public,Standard,Mix Energy,0.0
2035,Solid Waste,InvestmentCosts,Discounted,Landfill,Green Lane,Biogas upgrade,Public,Standard,___,29.64605396531593
2035,Solid Waste,InvestmentCosts,Discounted,Landfill,Green Lane,Biogas capture,___,___,___,9.795050135255927
2035,Solid Waste,InvestmentCosts,Discounted,Landfill,Green Lane,Cogeneration engine,Internal Combustion Engine,Standard,___,8.90536114534735
2035,Solid Waste,InvestmentCosts,Discounted,Landfill,Keele Valley,Biogas upgrade,Public,Standard,Mix Energy,0.0
2035,Solid Waste,InvestmentCosts,Discounted,Landfill,Keele Valley,Biogas upgrade,Public,Standard,___,29.90813995121524
2035,Solid Waste,InvestmentCosts,Discounted,Landfill,Keele Valley,Biogas capture,___,___,___,9.862606291517606
2035,Solid Waste,InvestmentCosts,Discounted,Landfill,Keele Valley,Cogeneration engine,Internal Combustion Engine,Standard,___,8.905411403624239
2035,Solid Waste,InvestmentCosts,Discounted,Landfill,Thackeray,Biogas upgrade,Public,Standard,Mix Energy,0.0
2035,Solid Waste,InvestmentCosts,Discounted,Landfill,Thackeray,Biogas upgrade,Public,Standard,___,19.59213218522724
2035,Solid Waste,InvestmentCosts,Discounted,Landfill,Thackeray,Biogas capture,___,___,___,8.116440596500363
2035,Solid Waste,InvestmentCosts,Discounted,Landfill,Thackeray,Cogeneration engine,Internal Combustion Engine,Standard,___,10.980123321807174
2035,Solid Waste,InvestmentCosts,Undiscounted,Green Bin,Compost,Biogas upgrade,Public,Standard,Mix Energy,0.0
2035,Solid Waste,InvestmentCosts,Undiscounted,Green Bin,Compost,Biogas upgrade,Public,Standard,___,85.1638021503252
2035,Solid Waste,InvestmentCosts,Undiscounted,Green Bin,Compost,Biogas capture,___,___,___,36.12876106753335
2035,Solid Waste,InvestmentCosts,Undiscounted,Green Bin,Compost,Cogeneration engine,Internal Combustion Engine,Standard,___,13.725676202782612
2035,Solid Waste,InvestmentCosts,Undiscounted,Green Bin,Dufferin,Anaerobic Digester,Public,Standard,Mix Energy,14.33423072349481
2035,Solid Waste,InvestmentCosts,Undiscounted,Green Bin,Dufferin,Gasification,Central,Carbon Capture Storage,Hydrogen,13.340632546416549
2035,Solid Waste,InvestmentCosts,Undiscounted,Green Bin,Dufferin,Gasification,Enerkem,Standard,Mix Energy,3.742090902858861
2035,Solid Waste,InvestmentCosts,Undiscounted,Green Bin,Disco Road,Anaerobic Digester,Public,Standard,Mix Energy,13.33869931589838
2035,Solid Waste,InvestmentCosts,Undiscounted,Green Bin,Disco Road,Gasification,Central,Carbon Capture Storage,Hydrogen,5.582239427062881
2035,Solid Waste,InvestmentCosts,Undiscounted,Green Bin,Disco Road,Gasification,Enerkem,Standard,Mix Energy,3.739849317748236
2035,Solid Waste,InvestmentCosts,Undiscounted,Landfill,MI - Arbor Hills,Biogas upgrade,Public,Standard,Mix Energy,0.0
2035,Solid Waste,InvestmentCosts,Undiscounted,Landfill,MI - Arbor Hills,Biogas upgrade,Public,Standard,___,64.09499051738632
2035,Solid Waste,InvestmentCosts,Undiscounted,Landfill,MI - Arbor Hills,Biogas capture,___,___,___,13.62312784524313
2035,Solid Waste,InvestmentCosts,Undiscounted,Landfill,MI - Arbor Hills,Cogeneration engine,Internal Combustion Engine,Standard,___,18.43908542477084
2035,Solid Waste,InvestmentCosts,Undiscounted,Landfill,Beare Rd,Biogas upgrade,Public,Standard,Mix Energy,0.0
2035,Solid Waste,InvestmentCosts,Undiscounted,Landfill,Beare Rd,Biogas upgrade,Public,Standard,___,68.81178968082645
2035,Solid Waste,InvestmentCosts,Undiscounted,Landfill,Beare Rd,Biogas capture,___,___,___,13.945737039636215
2035,Solid Waste,InvestmentCosts,Undiscounted,Landfill,Beare Rd,Cogeneration engine,Internal Combustion Engine,Standard,___,18.75856650260977
2035,Solid Waste,InvestmentCosts,Undiscounted,Landfill,Brock West,Biogas upgrade,Public,Standard,Mix Energy,0.0
2035,Solid Waste,InvestmentCosts,Undiscounted,Landfill,Brock West,Biogas upgrade,Public,Standard,___,36.171000396049656
2035,Solid Waste,InvestmentCosts,Undiscounted,Landfill,Brock West,Biogas capture,___,___,___,14.86197606638893
2035,Solid Waste,InvestmentCosts,Undiscounted,Landfill,Brock West,Cogeneration engine,Internal Combustion Engine,Standard,___,19.32179080602787
2035,Solid Waste,InvestmentCosts,Undiscounted,Landfill,MI - Carleton farms,Biogas upgrade,Public,Standard,Mix Energy,0.0
2035,Solid Waste,InvestmentCosts,Undiscounted,Landfill,MI - Carleton farms,Biogas upgrade,Public,Standard,___,77.4698933452093
2035,Solid Waste,InvestmentCosts,Undiscounted,Landfill,MI - Carleton farms,Biogas capture,___,___,___,14.523827046937582
2035,Solid Waste,InvestmentCosts,Undiscounted,Landfill,MI - Carleton farms,Cogeneration engine,Internal Combustion Engine,Standard,___,19.299234539523507
2035,Solid Waste,InvestmentCosts,Undiscounted,Landfill,Green Lane,Biogas upgrade,Public,Standard,Mix Energy,0.0
2035,Solid Waste,InvestmentCosts,Undiscounted,Landfill,Green Lane,Biogas upgrade,Public,Standard,___,45.68698201428869
2035,Solid Waste,InvestmentCosts,Undiscounted,Landfill,Green Lane,Biogas capture,___,___,___,15.094969464807985
2035,Solid Waste,InvestmentCosts,Undiscounted,Landfill,Green Lane,Cogeneration engine,Internal Combustion Engine,Standard,___,13.723886320730236
2035,Solid Waste,InvestmentCosts,Undiscounted,Landfill,Keele Valley,Biogas upgrade,Public,Standard,Mix Energy,0.0
2035,Solid Waste,InvestmentCosts,Undiscounted,Landfill,Keele Valley,Biogas upgrade,Public,Standard,___,46.09087784939672
2035,Solid Waste,InvestmentCosts,Undiscounted,Landfill,Keele Valley,Biogas capture,___,___,___,15.199078999914835
2035,Solid Waste,InvestmentCosts,Undiscounted,Landfill,Keele Valley,Cogeneration engine,Internal Combustion Engine,Standard,___,13.723963772825378
2035,Solid Waste,InvestmentCosts,Undiscounted,Landfill,Thackeray,Biogas upgrade,Public,Standard,Mix Energy,0.0
2035,Solid Waste,InvestmentCosts,Undiscounted,Landfill,Thackeray,Biogas upgrade,Public,Standard,___,30.19307027556726
2035,Solid Waste,InvestmentCosts,Undiscounted,Landfill,Thackeray,Biogas capture,___,___,___,12.508095545740634
2035,Solid Waste,InvestmentCosts,Undiscounted,Landfill,Thackeray,Cogeneration engine,Internal Combustion Engine,Standard,___,16.92126369684729
2035,Water Waste,FixedCosts,Discounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,6050.937991092149
2035,Water Waste,FixedCosts,Discounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,32.54592706693267
2035,Water Waste,FixedCosts,Discounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,20.32677176045611
2035,Water Waste,FixedCosts,Discounted,Waste water,Humber Wastewater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,2805.616530803669
2035,Water Waste,FixedCosts,Discounted,Waste water,Humber Wastewater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,30.74968416698089
2035,Water Waste,FixedCosts,Discounted,Waste water,Humber Wastewater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,19.788183755962265
2035,Water Waste,FixedCosts,Discounted,Waste water,Highland Creek Waterwater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,1401.7512329520532
2035,Water Waste,FixedCosts,Discounted,Waste water,Highland Creek Waterwater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,29.398495538598876
2035,Water Waste,FixedCosts,Discounted,Waste water,Highland Creek Waterwater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,19.31463816317163
2035,Water Waste,FixedCosts,Undiscounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,13121.545375529566
2035,Water Waste,FixedCosts,Undiscounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,70.07450318698827
2035,Water Waste,FixedCosts,Undiscounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,44.07889460865507
2035,Water Waste,FixedCosts,Undiscounted,Waste water,Humber Wastewater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,6084.019480859287
2035,Water Waste,FixedCosts,Undiscounted,Waste water,Humber Wastewater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,66.20701990533479
2035,Water Waste,FixedCosts,Undiscounted,Waste water,Humber Wastewater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,42.91095883570785
2035,Water Waste,FixedCosts,Undiscounted,Waste water,Highland Creek Waterwater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,3039.7175504793195
2035,Water Waste,FixedCosts,Undiscounted,Waste water,Highland Creek Waterwater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,63.297781165536264
2035,Water Waste,FixedCosts,Undiscounted,Waste water,Highland Creek Waterwater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,41.88406846064009
2035,Water Waste,InvestmentCosts,Discounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,1136.7895329436758
2035,Water Waste,InvestmentCosts,Discounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,9.853958538863212
2035,Water Waste,InvestmentCosts,Discounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,3.8187899809647385
2035,Water Waste,InvestmentCosts,Discounted,Waste water,Humber Wastewater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,527.0910907311574
2035,Water Waste,InvestmentCosts,Discounted,Waste water,Humber Wastewater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,9.310108519613465
2035,Water Waste,InvestmentCosts,Discounted,Waste water,Humber Wastewater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,3.7176054692445786
2035,Water Waste,InvestmentCosts,Discounted,Waste water,Highland Creek Waterwater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,263.34696071198243
2035,Water Waste,InvestmentCosts,Discounted,Waste water,Highland Creek Waterwater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,8.901007967803167
2035,Water Waste,InvestmentCosts,Discounted,Waste water,Highland Creek Waterwater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,3.6286404733962496
2035,Water Waste,InvestmentCosts,Undiscounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,1751.885192086335
2035,Water Waste,InvestmentCosts,Undiscounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,15.185752109245083
2035,Water Waste,InvestmentCosts,Undiscounted,Waste water,Ahsbridges Bay Wastewater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,5.885066167011633
2035,Water Waste,InvestmentCosts,Undiscounted,Waste water,Humber Wastewater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,812.2902700743825
2035,Water Waste,InvestmentCosts,Undiscounted,Waste water,Humber Wastewater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,14.347634966336178
2035,Water Waste,InvestmentCosts,Undiscounted,Waste water,Humber Wastewater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,5.729132599175188
2035,Water Waste,InvestmentCosts,Undiscounted,Waste water,Highland Creek Waterwater Treatment Plant,Anaerobic Digester,Public,___,Mix Energy,405.83909992345303
2035,Water Waste,InvestmentCosts,Undiscounted,Waste water,Highland Creek Waterwater Treatment Plant,Gasification,Central,Carbon Capture Storage,Hydrogen,13.717177719835195
2035,Water Waste,InvestmentCosts,Undiscounted,Waste water,Highland Creek Waterwater Treatment Plant,Gasification,Enerkem,Standard,Mix Energy,5.592030299827722
2040,Solid Waste,FixedCosts,Discounted,Green Bin,Compost,Biogas upgrade,Public,Standard,Mix Energy,0.0
2040,Solid Waste,FixedCosts,Discounted,Green Bin,Compost,Biogas upgrade,Public,Standard,___,33.87017981326379
2040,Solid Waste,FixedCosts,Discounted,Green Bin,Compost,Biogas capture,___,___,___,11.97548677775328
2040,Solid Waste,FixedCosts,Discounted,Green Bin,Compost,Cogeneration engine,Internal Combustion Engine,Standard,___,1.6979696672495808
2040,Solid Waste,FixedCosts,Discounted,Green Bin,Dufferin,Anaerobic Digester,Public,Standard,Mix Energy,14.85825340230898
2040,Solid Waste,FixedCosts,Discounted,Green Bin,Dufferin,Gasification,Central,Carbon Capture Storage,Hydrogen,42.86645759327806
2040,Solid Waste,FixedCosts,Discounted,Green Bin,Dufferin,Gasification,Enerkem,Standard,Mix Energy,9.774210416582674
2040,Solid Waste,FixedCosts,Discounted,Green Bin,Disco Road,Anaerobic Digester,Public,Standard,Mix Energy,15.092534829353074
2040,Solid Waste,FixedCosts,Discounted,Green Bin,Disco Road,Gasification,Central,Carbon Capture Storage,Hydrogen,35.30785030809222
2040,Solid Waste,FixedCosts,Discounted,Green Bin,Disco Road,Gasification,Enerkem,Standard,Mix Energy,9.73174765788666
2040,Solid Waste,FixedCosts,Discounted,Landfill,MI - Arbor Hills,Biogas upgrade,Public,Standard,Mix Energy,0.0
2040,Solid Waste,FixedCosts,Discounted,Landfill,MI - Arbor Hills,Biogas upgrade,Public,Standard,___,19.301048481409016
2040,Solid Waste,FixedCosts,Discounted,Landfill,MI - Arbor Hills,Biogas capture,___,___,___,5.107391807461717
2040,Solid Waste,FixedCosts,Discounted,Landfill,MI - Arbor Hills,Cogeneration engine,Internal Combustion Engine,Standard,___,3.7546370006218783
2040,Solid Waste,FixedCosts,Discounted,Landfill,Beare Rd,Biogas upgrade,Public,Standard,Mix Energy,0.0
2040,Solid Waste,FixedCosts,Discounted,Landfill,Beare Rd,Biogas upgrade,Public,Standard,___,19.785427602422242
2040,Solid Waste,FixedCosts,Discounted,Landfill,Beare Rd,Biogas capture,___,___,___,5.224757125366113
2040,Solid Waste,FixedCosts,Discounted,Landfill,Beare Rd,Cogeneration engine,Internal Combustion Engine,Standard,___,3.8210343177192714
2040,Solid Waste,FixedCosts,Discounted,Landfill,Brock West,Biogas upgrade,Public,Standard,Mix Energy,0.0
2040,Solid Waste,FixedCosts,Discounted,Landfill,Brock West,Biogas upgrade,Public,Standard,___,20.11656651334523
2040,Solid Waste,FixedCosts,Discounted,Landfill,Brock West,Biogas capture,___,___,___,5.601218929145503
2040,Solid Waste,FixedCosts,Discounted,Landfill,Brock West,Cogeneration engine,Internal Combustion Engine,Standard,___,3.99491049451194
2040,Solid Waste,FixedCosts,Discounted,Landfill,MI - Carleton farms,Biogas upgrade,Public,Standard,Mix Energy,0.0
2040,Solid Waste,FixedCosts,Discounted,Landfill,MI - Carleton farms,Biogas upgrade,Public,Standard,___,20.40400794907456
2040,Solid Waste,FixedCosts,Discounted,Landfill,MI - Carleton farms,Biogas capture,___,___,___,5.447218075385504
