regions,periods,input_comm,tech,ti_split,ti_split_notes
TO,2018,ADEMPUBTRAFLEROABUSURB,PUBTRAFLE,0.0,PublicTransportationFleet Services
TO,2018,ADEMPUBTRAPOLMAR______,PUBTRAPOL,0.0001560235460071575,PublicTransportationPolice Services
TO,2018,ADEMPUBTRAPOLROATRUHET,PUBTRAPOL,0.0,PublicTransportationPolice Services
TO,2018,ADEMPUBTRAPOLROACAR___,PUBTRAPOL,0.7831805177831401,PublicTransportationPolice Services
TO,2018,ADEMPUBTRAPOLROAMOR___,PUBTRAPOL,0.00446656578141136,PublicTransportationPolice Services
TO,2018,ADEMPUBTRAPOLROATRUMET,PUBTRAPOL,0.013996581360686938,PublicTransportationPolice Services
TO,2018,ADEMPUBTRAPOLROATRULGT,PUBTRAPOL,0.19789961416836016,PublicTransportationPolice Services
TO,2018,ADEMPUBTRAPOLROABUSURB,PUBTRAPOL,0.0003006973603943901,PublicTransportationPolice Services
TO,2018,ADEMPUBTRATHCMAR______,PUBTRATHC,0.0,PublicTransportationToronto Housing Company
TO,2018,ADEMPUBTRATHCROATRUHET,PUBTRATHC,0.0,PublicTransportationToronto Housing Company
TO,2018,ADEMPUBTRATHCROACAR___,PUBTRATHC,0.7158012951764224,PublicTransportationToronto Housing Company
TO,2018,ADEMPUBTRATHCROATRUMET,PUBTRATHC,0.08593236981039935,PublicTransportationToronto Housing Company
TO,2018,ADEMPUBTRATHCROATRULGT,PUBTRATHC,0.1982663350131782,PublicTransportationToronto Housing Company
TO,2018,ADEMPUBTRATHCROAMOR___,PUBTRATHC,0.0,PublicTransportationToronto Housing Company
TO,2018,ADEMPUBTRATHCROABUSURB,PUBTRATHC,0.0,PublicTransportationToronto Housing Company
TO,2019,ADEMPUBTRAFLEMAR______,PUBTRAFLE,0.000693649512519595,PublicTransportationFleet Services
TO,2019,ADEMPUBTRAFLEROATRUHET,PUBTRAFLE,0.2452000545272913,PublicTransportationFleet Services
TO,2019,ADEMPUBTRAFLEROATRULGT,PUBTRAFLE,0.6206350133265416,PublicTransportationFleet Services
TO,2019,ADEMPUBTRAFLEROATRUMET,PUBTRAFLE,0.10657345987304852,PublicTransportationFleet Services
TO,2019,ADEMPUBTRAFLEROACAR___,PUBTRAFLE,0.026897822760599,PublicTransportationFleet Services
TO,2019,ADEMPUBTRAFLEROAMOR___,PUBTRAFLE,0.0,PublicTransportationFleet Services
TO,2019,ADEMPUBTRAFLEROABUSURB,PUBTRAFLE,0.0,PublicTransportationFleet Services
TO,2019,ADEMPUBTRAPOLMAR______,PUBTRAPOL,0.0001560235460071575,PublicTransportationPolice Services
TO,2019,ADEMPUBTRAPOLROATRUHET,PUBTRAPOL,0.0,PublicTransportationPolice Services
TO,2019,ADEMPUBTRAPOLROACAR___,PUBTRAPOL,0.7831805177831401,PublicTransportationPolice Services
TO,2019,ADEMPUBTRAPOLROAMOR___,PUBTRAPOL,0.00446656578141136,PublicTransportationPolice Services
TO,2019,ADEMPUBTRAPOLROATRUMET,PUBTRAPOL,0.013996581360686938,PublicTransportationPolice Services
TO,2019,ADEMPUBTRAPOLROATRULGT,PUBTRAPOL,0.19789961416836016,PublicTransportationPolice Services
TO,2019,ADEMPUBTRAPOLROABUSURB,PUBTRAPOL,0.0003006973603943901,PublicTransportationPolice Services
TO,2019,ADEMPUBTRATHCMAR______,PUBTRATHC,0.0,PublicTransportationToronto Housing Company
TO,2019,ADEMPUBTRATHCROATRUHET,PUBTRATHC,0.0,PublicTransportationToronto Housing Company
TO,2019,ADEMPUBTRATHCROACAR___,PUBTRATHC,0.7158012951764224,PublicTransportationToronto Housing Company
TO,2019,ADEMPUBTRATHCROATRUMET,PUBTRATHC,0.08593236981039935,PublicTransportationToronto Housing Company
TO,2019,ADEMPUBTRATHCROATRULGT,PUBTRATHC,0.1982663350131782,PublicTransportationToronto Housing Company
TO,2019,ADEMPUBTRATHCROAMOR___,PUBTRATHC,0.0,PublicTransportationToronto Housing Company
TO,2019,ADEMPUBTRATHCROABUSURB,PUBTRATHC,0.0,PublicTransportationToronto Housing Company
TO,2020,ADEMPUBTRAFLEMAR______,PUBTRAFLE,0.000693649512519595,PublicTransportationFleet Services
TO,2020,ADEMPUBTRAFLEROATRUHET,PUBTRAFLE,0.2452000545272913,PublicTransportationFleet Services
TO,2020,ADEMPUBTRAFLEROATRULGT,PUBTRAFLE,0.6206350133265416,PublicTransportationFleet Services
TO,2020,ADEMPUBTRAFLEROATRUMET,PUBTRAFLE,0.10657345987304852,PublicTransportationFleet Services
TO,2020,ADEMPUBTRAFLEROACAR___,PUBTRAFLE,0.026897822760599,PublicTransportationFleet Services
TO,2020,ADEMPUBTRAFLEROAMOR___,PUBTRAFLE,0.0,PublicTransportationFleet Services
TO,2020,ADEMPUBTRAFLEROABUSURB,PUBTRAFLE,0.0,PublicTransportationFleet Services
TO,2020,ADEMPUBTRAPOLMAR______,PUBTRAPOL,0.0001560235460071575,PublicTransportationPolice Services
TO,2020,ADEMPUBTRAPOLROATRUHET,PUBTRAPOL,0.0,PublicTransportationPolice Services
TO,2020,ADEMPUBTRAPOLROACAR___,PUBTRAPOL,0.7831805177831401,PublicTransportationPolice Services
TO,2020,ADEMPUBTRAPOLROAMOR___,PUBTRAPOL,0.00446656578141136,PublicTransportationPolice Services
